,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 275,65 M","R$ 247,97 M","R$ 6,20",40.021.000,0,0,40.021.000,672.000,0,0,672.000,39.349.000,0,39.349.000,232
1,31/03/2024,"R$ 300,48 M","R$ 272,49 M","R$ 0,97",280.147.000,0,0,280.147.000,4.712.000,0,0,4.712.000,275.435.000,0,275.435.000,232
2,31/12/2023,"R$ 309,63 M","R$ 283,95 M","R$ 1,01",280.147.000,0,0,280.147.000,4.712.000,0,0,4.712.000,275.435.000,0,275.435.000,232
3,30/09/2023,"R$ 509,03 M","R$ 477,11 M","R$ 1,70",280.147.000,0,0,280.147.000,161.000,0,0,161.000,279.986.000,0,279.986.000,232
4,30/06/2023,"R$ 517,44 M","R$ 485,76 M","R$ 1,73",280.147.000,0,0,280.147.000,161.000,0,0,161.000,279.986.000,0,279.986.000,232
5,31/03/2023,"R$ 562,36 M","R$ 499,85 M","R$ 1,78",280.147.000,0,0,280.147.000,176.000,0,0,176.000,279.971.000,0,279.971.000,232
6,31/12/2022,"R$ 583,78 M","R$ 532,37 M","R$ 1,90",280.147.000,0,0,280.147.000,189.000,0,0,189.000,279.958.000,0,279.958.000,232
7,30/09/2022,"R$ 608,62 M","R$ 571,47 M","R$ 2,04",280.147.000,0,0,280.147.000,489.000,0,0,489.000,279.658.000,0,279.658.000,232
8,30/06/2022,"R$ 616,05 M","R$ 589,71 M","R$ 2,09",281.647.000,0,0,281.647.000,1.989.000,0,0,1.989.000,279.658.000,0,279.658.000,232
9,31/03/2022,"R$ 621,18 M","R$ 592,85 M","R$ 2,10",281.647.000,0,0,281.647.000,1.989.000,0,0,1.989.000,279.658.000,0,279.658.000,232
10,31/12/2021,"R$ 646,58 M","R$ 613,21 M","R$ 2,18",281.647.000,0,0,281.647.000,1.989.000,0,0,1.989.000,279.658.000,0,279.658.000,232
11,30/09/2021,"R$ 675,33 M","R$ 635,51 M","R$ 2,26",281.647.138,0,0,281.647.138,0,0,0,0,281.647.138,0,281.647.138,232
12,30/06/2021,"R$ 160,60 M","R$ 48,88 M","R$ 0,23",212.145.280,0,0,212.145.280,0,0,0,0,212.145.280,0,212.145.280,232
13,31/03/2021,"R$ 24,55 M","R$ 13,73 M","R$ 0,07",200.000.000,0,0,200.000.000,0,0,0,0,200.000.000,0,200.000.000,232
