,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"30,93","5,16","4,73","60,32","-13,34","1,57","14,34","15,10","17,94","11,82","-2,65","5,92","-16,69","1,96","R$ 3,86 B","0,00%"
1,30/06/2024,"30,72","5,13","4,70","59,90","-13,25","1,56","14,24","15,00","17,84","11,76","-2,63","5,88","-16,59","1,95","R$ 3,83 B","0,00%"
2,31/03/2024,"30,02","4,54","4,17","67,75","-15,09","1,45","13,37","10,39","16,86","10,61","-2,67","5,26","-19,03","1,83","R$ 3,32 B","0,00%"
3,31/12/2023,"78,54","4,46","4,06","88,80","-14,33","1,39","16,61","9,43","21,01","11,16","-2,58","5,14","-18,13","1,76","R$ 3,15 B","0,00%"
4,30/09/2023,"-21,45","4,66","3,80","116,30","-15,22","1,29","27,53","8,64","36,57","13,37","-2,23","5,05","-20,21","1,71","R$ 2,88 B","0,00%"
5,30/06/2023,"-18,12","4,92","3,98","54,37","-26,09","1,44","36,88","13,02","47,51","14,02","-2,42","5,12","-33,61","1,86","R$ 3,03 B","0,00%"
6,31/03/2023,"-16,79","5,43","4,08","399,22","-17,58","1,43","50,85","11,79","66,53","15,76","-2,32","5,34","-23,00","1,87","R$ 2,92 B","0,00%"
7,31/12/2022,"-17,09","4,63","4,07","201,00","-13,79","1,23","44,28","9,89","58,99","17,13","-2,01","5,42","-18,37","1,64","R$ 2,55 B","0,00%"
8,30/09/2022,"-36,50","7,23","4,96","-43,86","-9,99","1,77","26,65","40,39","31,84","15,96","-2,48","5,93","-11,94","2,11","R$ 2,99 B","0,00%"
9,30/06/2022,"-46,93","5,71","4,92","-27,28","-7,95","1,50","22,63","24,08","27,77","16,74","-2,23","6,04","-9,76","1,84","R$ 2,49 B","0,00%"
10,31/03/2022,"-67,11","7,12","5,34","-32,13","-9,08","1,96","20,69","8,58","25,50","16,94","-3,95","6,59","-11,20","2,42","R$ 2,39 B","0,00%"
11,31/12/2021,"-35,96","6,27","5,12","-23,94","-10,33","1,85","28,00","5,39","34,94","20,92","-5,11","6,39","-12,89","2,31","R$ 2,23 B","0,00%"
12,30/09/2021,"-0,04","0,01","0,01","1,61","-0,04","0,00","0,04","0,01","4,68","2,49","0,00","0,68","-5,06","0,28","R$ 1,97 M","0,00%"
13,30/06/2021,"-34,21","4,72","4,67","66,19","-211,99","1,84","30,00","8,98","35,06","19,77","-4,53","5,45","-247,71","2,15","R$ 1,78 B","0,00%"
14,31/03/2021,"-51,31","4,55","4,37","23,76","50,46","1,65","28,76","6,02","34,67","18,99","-4,55","5,26","60,83","1,99","R$ 1,69 B","0,00%"
15,31/12/2020,"28,68","1,51","0,26","1,20","2,27","0,15","0,98","-2,33","4,08","2,75","-0,16","1,07","9,40","0,63","R$ 101,67 M","0,00%"
16,30/09/2020,"3,28","1,85","0,29","1,65","5,28","0,17","7,09","-2,19","27,17","6,25","-0,17","1,13","20,27","0,64","R$ 112,69 M","0,00%"
17,30/06/2020,"2,96","1,85","0,30","1,58","6,07","0,17","8,85","-0,39","33,84","5,87","-0,13","1,14","23,20","0,65","R$ 112,69 M","0,00%"
18,31/03/2020,"32,23","-0,94","0,31","1,93","20,29","0,17","-10,63","-2,68","-52,37","12,45","-0,14","1,54","99,96","0,84","R$ 112,69 M","0,00%"
19,31/12/2019,"38,78","-1,02","0,32","1,90","5,32","0,17","-5,32","-1,08","-26,33","17,24","-0,13","1,60","26,35","0,85","R$ 112,69 M","0,00%"
