,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 30,51 M","- R$ 120,39 M","R$ 130,17 M","R$ 40,29 M"
1,31/03/2024,"R$ 28,68 M","- R$ 36,26 M","- R$ 17,53 M","- R$ 25,11 M"
2,31/12/2023,"R$ 20,15 M","R$ 89,33 M","- R$ 20,85 M","R$ 88,63 M"
3,30/09/2023,"- R$ 15,40 M","- R$ 44,95 M","R$ 126,39 M","R$ 66,04 M"
4,30/06/2023,"R$ 15,65 M","- R$ 69,10 M","R$ 70,22 M","R$ 16,77 M"
5,31/03/2023,"R$ 15,08 M","- R$ 51,32 M","- R$ 14,65 M","- R$ 50,89 M"
6,31/12/2022,"R$ 9,41 M","- R$ 312,72 M","R$ 444,90 M","R$ 141,59 M"
7,30/09/2022,"R$ 15,54 M","- R$ 6,66 M","- R$ 5,85 M","R$ 3,02 M"
8,30/06/2022,"- R$ 32,71 M","R$ 36,63 M","R$ 10,74 M","R$ 14,65 M"
9,31/03/2022,"R$ 20,43 M","- R$ 7,48 M","- R$ 6,25 M","R$ 6,70 M"
10,31/12/2021,"- R$ 69,74 M","- R$ 270,17 M","R$ 337,49 M","- R$ 2,43 M"
11,30/09/2021,"- R$ 9,12 M","R$ 36,16 M","- R$ 22,82 M","R$ 4,22 M"
12,30/06/2021,"- R$ 15,93 M","R$ 62,99 M","- R$ 48,05 M","- R$ 988,00 mil"
13,31/03/2021,"R$ 1,62 M","- R$ 345,21 M","R$ 339,66 M","- R$ 3,93 M"
14,31/12/2020,"R$ 24,66 M","- R$ 13,38 M","- R$ 9,47 M","R$ 1,81 M"
15,30/09/2020,"R$ 16,52 M","- R$ 8,84 M","- R$ 7,55 M","R$ 128,00 mil"
16,30/06/2020,"R$ 28,53 M","- R$ 19,67 M","- R$ 10,83 M","- R$ 1,98 M"
17,31/03/2020,"R$ 14,76 M","- R$ 7,06 M","- R$ 3,93 M","R$ 3,77 M"
18,31/12/2019,NA,NA,NA,NA
