,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"5,34","1,34","0,48","1,22","1,29","0,16","1,40","-4,16","6,96","5,45","-0,18","2,39","6,41","0,81","R$ 4,69 B","4,13%"
1,30/09/2024,"5,52","1,39","0,50","1,27","1,34","0,17","1,45","-4,30","7,01","5,49","-0,18","2,41","6,46","0,81","R$ 4,85 B","3,99%"
2,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,31/03/2024,"7,23","1,68","0,53","1,35","1,44","0,18","1,64","-17,71","6,68","5,24","-0,20","2,16","5,86","0,73","R$ 4,98 B","1,17%"
4,31/12/2023,"11,55","2,40","0,74","1,85","1,98","0,25","2,36","-70,36","7,62","5,92","-0,28","2,40","6,37","0,82","R$ 6,58 B","0,89%"
5,30/09/2023,"9,69","1,97","0,67","1,73","1,86","0,23","2,05","-5,62","7,09","5,55","-0,25","2,32","6,43","0,79","R$ 5,43 B","0,10%"
6,30/06/2023,"12,17","2,25","0,79","2,14","2,30","0,27","2,57","-2,83","8,13","6,20","-0,27","2,51","7,28","0,84","R$ 5,72 B","0,09%"
7,31/03/2023,"13,42","1,90","0,70","2,13","2,31","0,24","2,52","-5,20","8,46","6,29","-0,26","2,37","7,78","0,80","R$ 4,60 B","0,11%"
8,31/12/2022,"13,43","1,43","0,54","1,75","1,92","0,18","2,14","-2,67","8,80","6,39","-0,19","2,24","7,90","0,75","R$ 3,30 B","0,16%"
9,30/09/2022,"25,65","1,71","0,71","2,20","2,44","0,21","2,89","-5,58","10,08","6,96","-0,23","2,47","8,50","0,74","R$ 3,85 B","0,00%"
10,30/06/2022,"23,46","1,83","0,77","2,23","2,41","0,24","2,73","-5,25","9,05","6,27","-0,27","2,57","8,00","0,81","R$ 3,89 B","0,00%"
11,31/03/2022,"14,53","2,04","0,91","2,41","2,57","0,26","2,91","16,53","8,50","5,87","-0,30","2,66","7,49","0,76","R$ 4,36 B","0,00%"
12,31/12/2021,"11,83","2,08","0,95","2,35","2,46","0,27","2,81","-2,96","7,85","5,45","-0,28","2,65","6,88","0,75","R$ 4,40 B","0,00%"
13,30/09/2021,"-22,38","2,88","1,37","3,40","8,74","0,35","5,24","-4,32","11,79","7,58","-0,37","3,09","19,65","0,79","R$ 6,08 B","0,00%"
