,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-15,20","-56,50","3,58","-26,44","-19,74","2,33","-25,38","98,60","-16,05","-21,52","-2,29","2,27","-12,49","1,48","R$ 84,99 M","0,00%"
1,30/06/2024,"-10,48","-38,96","2,47","-18,23","-13,61","1,61","-17,50","67,99","-9,25","-12,41","-1,58","1,31","-7,20","0,85","R$ 49,01 M","0,00%"
2,31/03/2024,"-29,46","883,66","4,47","-29,33","-25,62","3,49","-56,20","30,01","-27,51","-42,81","-3,97","2,19","-12,54","1,71","R$ 104,67 M","0,00%"
3,31/12/2023,"-39,39","427,86","3,59","-23,07","-18,31","3,36","-88,66","28,47","-54,17","-128,67","-3,84","2,19","-11,19","2,05","R$ 124,95 M","0,00%"
4,30/09/2023,"-15,14","1.766,68","3,32","-3,48","-3,88","3,34","37,36","24,62","27,32","22,15","-3,88","2,43","-2,84","2,44","R$ 149,92 M","0,00%"
5,30/06/2023,"-18,78","540,90","3,53","-3,99","-4,45","3,83","38,28","23,57","32,57","27,08","-4,62","3,01","-3,79","3,26","R$ 199,51 M","0,00%"
6,31/03/2023,"-4,75","62,48","0,83","-1,08","-1,20","0,93","10,72","6,74","6,78","5,62","-1,10","0,53","-0,76","0,59","R$ 39,99 M","0,00%"
7,31/12/2022,"-11,05","-25,08","1,87","-2,40","-2,70","2,39","19,52","19,67","8,52","7,34","-2,45","0,82","-1,18","1,04","R$ 62,12 M","0,00%"
8,30/09/2022,"-25,36","-2,02","1,12","51,10","-98,57","1,20","169,22","12,95","109,94","32,65","-0,80","0,73","-64,04","0,78","R$ 52,14 M","0,00%"
9,30/06/2022,"-43,02","-3,41","1,73","192,65","-65,22","2,02","192,65","38,06","106,31","42,26","-1,31","0,96","-35,99","1,11","R$ 72,18 M","0,00%"
10,31/03/2022,"-122,27","-5,41","3,01","-31,64","-23,85","3,12","128,08","39,20","65,82","40,84","-2,08","1,55","-12,26","1,60","R$ 103,12 M","0,00%"
11,31/12/2021,"-145,42","-5,79","3,98","-50,69","-34,43","3,58","285,25","53,13","149,55","72,68","-2,31","2,09","-18,05","1,88","R$ 128,94 M","0,00%"
12,30/09/2021,"-351,36","-9,01","7,24","-33,67","-28,00","6,07","534,68","89,44","284,34","135,89","-3,78","3,85","-14,89","3,23","R$ 211,53 M","0,00%"
13,30/06/2021,"1.606,58","-8,71","8,66","-42,19","-34,29","6,36","225,03","111,46","124,47","83,98","-3,80","4,79","-18,97","3,52","R$ 220,09 M","0,00%"
14,31/03/2021,"-103.245,65","-10,49","16,94","-319,81","-170,42","11,12","470,01","-1.295,97","223,67","137,82","-5,37","8,06","-81,10","5,29","R$ 298,84 M","0,00%"
15,31/12/2020,"-461,82","-9,76","22,12","-443,95","-247,10","14,32","952,94","-111,85","421,99","197,01","-5,52","9,80","-109,42","6,34","R$ 280,47 M","0,00%"
16,30/09/2020,"-131,03","-3,44","9,91","270,48","247,60","5,64","338,59","-20,61","211,11","107,60","-1,93","6,18","154,37","3,52","R$ 145,56 M","0,00%"
17,30/06/2020,"-63,33","-2,52","8,87","1.024,51","1.388,05","4,53","467,71","-14,33","352,50","152,61","-1,45","6,69","1.046,14","3,42","R$ 130,27 M","0,00%"
18,31/03/2020,"-40,65","-1,95","6,71","-137,93","-116,19","3,49","298,18","-10,90","244,77","134,97","-1,12","5,51","-95,38","2,86","R$ 109,00 M","0,00%"
19,31/12/2019,"-28,94","-1,49","5,36","-36,76","-36,17","2,58","417,03","-8,04","322,08","140,80","-0,85","4,14","-27,94","1,99","R$ 77,40 M","0,00%"
20,30/09/2019,"-20,46","-1,50","5,32","-2,14",NA,"2,39","-86,22","-6,80","-81,82","-112,21","-0,81","5,05",NA,"2,27","R$ 94,29 M","0,00%"
21,30/06/2019,"-14,01","-1,60","7,57","-2,65",NA,"2,56","-53,71","-7,05","-49,31","-58,72","-0,86","6,95",NA,"2,35","R$ 96,07 M","0,00%"
22,31/03/2019,"-0,71","-0,11","0,97","-0,18","-0,18","0,18","-2,34","-0,49","-2,00","-2,22","-0,06","0,83","-0,15","0,15","R$ 6,35 M","0,00%"
23,31/12/2018,"-0,91","-0,19","2,66","-0,30","-0,30","0,29","-2,38","-0,82","-1,25","-1,33","-0,10","1,40","-0,16","0,15","R$ 9,09 M","0,00%"
24,30/09/2018,"-0,92","-0,12","13,10","-1,99","-1,95","0,56","-3,45","-0,35","-4,16","-4,47","-0,08","15,79","-2,34","0,68","R$ 11,22 M","0,00%"
25,30/06/2018,"-0,55","-0,16","548,75","-0,85",NA,"0,51","-0,83","-0,41","-0,80","-0,81","-0,09","527,84",NA,"0,49","R$ 10,86 M","0,00%"
26,31/03/2018,"-0,57","-0,16","563,27","-0,89",NA,"0,53","-0,81","-0,44","-0,77","-0,78","-0,10","537,82",NA,"0,50","R$ 11,34 M","0,00%"
27,31/12/2017,"-0,90","-0,28","943,61","-1,62","-1,62","0,88","-1,26","-0,75","-0,86","-0,87","-0,17","647,97","-1,11","0,61","R$ 15,93 M","0,00%"
28,30/09/2017,"-4,08","-1,20","15.031,88","-16,66","-16,66","2,83","-5,22","-1,71","-3,06","-3,10","-0,57","8.813,23","-9,77","1,66","R$ 72,70 M","0,00%"
29,30/06/2017,"-1,99","-0,69","0,00","-1,74",NA,"1,31","-5,84","-0,90","-4,28","-4,41","-0,30","0,00",NA,"0,96","R$ 39,57 M","0,00%"
30,31/03/2017,"0,00","0,00","0,00","0,00",NA,"0,00","-0,01","0,00","-0,68","-0,71","0,00","0,00",NA,"0,14","R$ 39,69 mil","0,00%"
31,31/12/2016,"-2,42","-0,88","0,00","-1,87","-1,87","1,50","-11,14","-1,08","-7,52","-7,93","-0,37","0,00","-1,26","1,01","R$ 42,38 M","0,00%"
32,30/09/2016,"-2,32","-0,91","121,87","-1,81","-1,81","1,50","-11,20","-1,11","-10,00","-10,57","-0,38","108,80","-1,62","1,34","R$ 58,34 M","0,00%"
33,30/06/2016,"-0,46","-0,07","12,84","-2,61",NA,"0,22","-1,86","-0,09","-6,00","-6,59","-0,03","41,36",NA,"0,70","R$ 5,54 M","0,00%"
34,31/03/2016,"-0,46","-0,07","12,82","-3,02",NA,"0,22","-1,77","-0,10","-5,36","-5,88","-0,03","38,84",NA,"0,65","R$ 5,54 M","0,00%"
35,31/12/2015,"-0,44","-0,07","12,82","-3,15","-3,15","0,22","-1,43","-0,10","-4,08","-4,37","-0,04","36,66","-9,02","0,62","R$ 5,54 M","0,00%"
36,30/09/2015,"-0,13","-0,06","-537,18","-0,69","-0,69","0,16","-0,21","-0,08","-0,76","-0,77","-0,03","-1.889,63","-2,44","0,58","R$ 5,85 M","0,00%"
37,30/06/2015,"-7,79","-3,52","1.898,06","-32,90","-32,90","9,40","-14,49","-4,61","-15,26","-15,52","-1,65","1.999,14","-34,66","9,90","R$ 337,51 M","0,00%"
38,31/03/2015,"-7,78","-3,68","502,93","-39,29","-39,29","9,37","-14,39","-4,80","-15,12","-15,40","-1,70","528,39","-41,28","9,84","R$ 337,51 M","0,00%"
39,31/12/2014,"-0,11","-0,05","2,27","-0,69","-0,69","0,13","-0,21","-0,07","-0,91","-0,93","-0,02","9,99","-3,02","0,55","R$ 6,22 M","0,00%"
40,30/09/2014,"-0,81","-0,18","1,55","10,86","10,86","0,15","-10,28","-0,23","-17,45","-39,81","-0,06","2,63","18,45","0,25","R$ 9,33 M","0,00%"
