,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 12,50 B","R$ 2,40 B","R$ 1,81 B","- R$ 392,52 M","R$ 2,20 B","R$ 971,65 M","R$ 0,42"
1,31/03/2024,"R$ 12,20 B","R$ 2,23 B","R$ 1,69 B","- R$ 401,68 M","R$ 2,09 B","R$ 804,59 M","R$ 0,35"
2,31/12/2023,"R$ 11,81 B","R$ 2,18 B","R$ 1,56 B","- R$ 275,66 M","R$ 1,83 B","R$ 768,16 M","R$ 0,34"
3,30/09/2023,"R$ 11,84 B","R$ 1,87 B","R$ 1,49 B","- R$ 415,17 M","R$ 1,90 B","R$ 682,49 M","R$ 0,30"
4,30/06/2023,"R$ 11,58 B","R$ 1,90 B","R$ 1,39 B","- R$ 410,13 M","R$ 1,80 B","R$ 291,38 M","R$ 0,13"
5,31/03/2023,"R$ 11,25 B","R$ 1,59 B","R$ 1,12 B","- R$ 399,07 M","R$ 1,52 B","R$ 298,69 M","R$ 0,13"
6,31/12/2022,"R$ 5,75 B","R$ 1,23 B","R$ 878,52 M","- R$ 337,55 M","R$ 1,22 B","R$ 215,11 M","R$ 0,09"
7,30/09/2022,"R$ 6,06 B","R$ 1,51 B","R$ 1,16 B","- R$ 345,00 M","R$ 1,51 B","R$ 396,29 M","R$ 0,20"
8,30/06/2022,"R$ 5,80 B","R$ 1,37 B","R$ 1,06 B","- R$ 374,13 M","R$ 1,44 B","R$ 358,41 M","R$ 0,18"
9,31/03/2022,"R$ 5,37 B","R$ 1,10 B","R$ 793,54 M","- R$ 347,46 M","R$ 1,14 B","R$ 210,57 M","R$ 0,10"
10,31/12/2021,"R$ 5,14 B","R$ 1,07 B","R$ 924,12 M","- R$ 337,38 M","R$ 1,26 B","R$ 406,41 M","R$ 0,20"
11,30/09/2021,"R$ 5,31 B","R$ 1,25 B","R$ 936,41 M","- R$ 319,96 M","R$ 1,26 B","R$ 350,96 M","R$ 0,17"
12,30/06/2021,"R$ 5,22 B","R$ 1,30 B","R$ 943,74 M","- R$ 300,93 M","R$ 1,24 B","R$ 445,53 M","R$ 0,22"
13,31/03/2021,"R$ 4,72 B","R$ 1,19 B","R$ 864,10 M","- R$ 270,40 M","R$ 1,13 B","R$ 372,40 M","R$ 0,19"
14,31/12/2020,"R$ 4,17 B","R$ 1,02 B","R$ 806,99 M","- R$ 210,51 M","R$ 1,02 B","R$ 278,53 M","R$ 0,14"
15,30/09/2020,"R$ 3,81 B","R$ 901,54 M","R$ 770,34 M","- R$ 222,43 M","R$ 992,76 M","R$ 337,90 M","R$ 0,18"
16,30/06/2020,"R$ 2,75 B","R$ 6,73 M","- R$ 349,88 M","- R$ 211,53 M","- R$ 138,35 M","- R$ 298,57 M","- R$ 0,32"
17,31/03/2020,"R$ 3,30 B","R$ 635,23 M","R$ 409,77 M","- R$ 200,07 M","R$ 609,84 M","R$ 110,47 M","R$ 0,12"
18,31/12/2019,"R$ 3,43 B","R$ 842,40 M","R$ 644,81 M","- R$ 203,85 M","R$ 848,66 M","R$ 277,85 M","R$ 0,15"
19,30/09/2019,"R$ 3,45 B","R$ 891,40 M","R$ 714,73 M","- R$ 185,78 M","R$ 900,51 M","R$ 265,15 M","R$ 0,29"
20,30/06/2019,"R$ 3,41 B","R$ 962,58 M","R$ 814,98 M","- R$ 165,99 M","R$ 980,96 M","R$ 367,25 M","R$ 0,40"
21,31/03/2019,"R$ 3,03 B","R$ 784,49 M","R$ 601,34 M","- R$ 153,18 M","R$ 754,52 M","R$ 256,83 M","R$ 0,28"
22,31/12/2018,NA,NA,NA,NA,NA,NA,NA
