,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,01 B","- R$ 1,23 B","R$ 1,26 B","R$ 1,04 B"
1,31/03/2024,"R$ 568,85 M","R$ 56,17 M","- R$ 1,30 B","- R$ 676,66 M"
2,31/12/2023,"- R$ 136,12 M","R$ 42,28 M","- R$ 47,59 M","- R$ 141,43 M"
3,30/09/2023,"R$ 580,29 M","- R$ 576,63 M","R$ 1,44 B","R$ 1,44 B"
4,30/06/2023,"- R$ 402,27 M","R$ 1,22 B","- R$ 921,64 M","- R$ 108,62 M"
5,31/03/2023,"R$ 354,01 M","R$ 1,07 B","- R$ 455,53 M","R$ 967,96 M"
6,31/12/2022,"R$ 326,43 M","- R$ 212,44 M","R$ 708,72 M","R$ 822,71 M"
7,30/09/2022,"R$ 451,60 M","R$ 565,09 M","- R$ 955,13 M","R$ 61,57 M"
8,30/06/2022,"R$ 601,20 M","- R$ 3,85 B","R$ 3,22 B","- R$ 26,55 M"
9,31/03/2022,"- R$ 60,93 M","R$ 530,10 M","- R$ 341,73 M","R$ 127,44 M"
10,31/12/2021,"R$ 30,54 M","R$ 214,66 M","- R$ 322,33 M","- R$ 77,13 M"
11,30/09/2021,"R$ 247,51 M","R$ 82,87 M","- R$ 225,14 M","R$ 105,23 M"
12,30/06/2021,"- R$ 474,47 M","- R$ 2,58 B","R$ 3,04 B","- R$ 19,18 M"
13,31/03/2021,"R$ 74,66 M","R$ 631,34 M","- R$ 737,18 M","- R$ 31,18 M"
14,31/12/2020,"- R$ 579,93 M","- R$ 7,61 B","R$ 8,29 B","R$ 103,21 M"
15,30/09/2020,"R$ 578,97 M","- R$ 208,93 M","- R$ 408,70 M","- R$ 38,66 M"
16,30/06/2020,"R$ 46,32 M","- R$ 618,38 M","R$ 605,06 M","R$ 32,99 M"
17,31/03/2020,"- R$ 122,30 M","- R$ 4,95 B","R$ 5,06 B","- R$ 19,34 M"
18,31/12/2019,"R$ 417,70 M","- R$ 2,72 B","R$ 2,34 B","R$ 37,20 M"
19,30/09/2019,"R$ 257,57 M","R$ 139,98 M","- R$ 142,10 M","- R$ 31,85 M"
20,30/06/2019,"- R$ 37,52 M","- R$ 1,08 B","R$ 814,54 M","- R$ 14,29 M"
21,31/03/2019,"R$ 144,22 M","- R$ 447,71 M","R$ 189,11 M","- R$ 114,39 M"
22,31/12/2018,NA,NA,NA,NA
