,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 95,29 B","R$ 23,80 B","R$ 10,40",2.289.292.590,0,0,2.289.292.590,45.611.854,0,0,45.611.854,2.243.680.736,0,2.243.680.736
1,31/03/2024,"R$ 91,13 B","R$ 23,17 B","R$ 10,12",2.289.292.590,0,0,2.289.292.590,34.173.654,0,0,34.173.654,2.255.118.936,0,2.255.118.936
2,31/12/2023,"R$ 90,34 B","R$ 22,54 B","R$ 9,85",2.289.292.590,0,0,2.289.292.590,34.685.880,0,0,34.685.880,2.254.606.710,0,2.254.606.710
3,30/09/2023,"R$ 89,71 B","R$ 22,13 B","R$ 9,66",2.289.292.590,0,0,2.289.292.590,34.685.880,0,0,34.685.880,2.254.606.710,0,2.254.606.710
4,30/06/2023,"R$ 86,74 B","R$ 21,83 B","R$ 9,54",2.289.292.590,0,0,2.289.292.590,34.653.407,0,0,34.653.407,2.254.639.183,0,2.254.639.183
5,31/03/2023,"R$ 87,18 B","R$ 21,91 B","R$ 9,57",2.289.292.590,0,0,2.289.292.590,34.653.407,0,0,34.653.407,2.254.639.183,0,2.254.639.183
6,31/12/2022,"R$ 92,49 B","R$ 21,81 B","R$ 9,53",2.289.292.590,0,0,2.289.292.590,36.334.156,0,0,36.334.156,2.252.958.434,0,2.252.958.434
7,30/09/2022,"R$ 56,13 B","R$ 13,63 B","R$ 6,78",2.010.367.155,0,0,2.010.367.155,36.334.156,0,0,36.334.156,1.974.032.999,0,1.974.032.999
8,30/06/2022,"R$ 56,09 B","R$ 13,54 B","R$ 6,74",2.010.367.155,0,0,2.010.367.155,36.334.156,0,0,36.334.156,1.974.032.999,0,1.974.032.999
9,31/03/2022,"R$ 51,60 B","R$ 13,59 B","R$ 6,76",2.010.367.155,0,0,2.010.367.155,36.320.016,0,0,36.320.016,1.974.047.139,0,1.974.047.139
10,31/12/2021,"R$ 52,48 B","R$ 13,58 B","R$ 6,76",2.010.367.155,0,0,2.010.367.155,38.913.920,0,0,38.913.920,1.971.453.235,0,1.971.453.235
11,30/09/2021,"R$ 51,05 B","R$ 14,29 B","R$ 7,11",2.010.367.155,0,0,2.010.367.155,38.913.920,0,0,38.913.920,1.971.453.235,0,1.971.453.235
12,30/06/2021,"R$ 49,24 B","R$ 15,87 B","R$ 7,89",2.010.367.155,0,0,2.010.367.155,38.913.920,0,0,38.913.920,1.971.453.235,0,1.971.453.235
13,31/03/2021,"R$ 46,62 B","R$ 13,92 B","R$ 7,01",1.985.327.155,0,0,1.985.327.155,42.800.664,0,0,42.800.664,1.942.526.491,0,1.942.526.491
14,31/12/2020,"R$ 45,66 B","R$ 13,61 B","R$ 6,86",1.985.327.155,0,0,1.985.327.155,42.800.664,0,0,42.800.664,1.942.526.491,0,1.942.526.491
15,30/09/2020,"R$ 37,17 B","R$ 5,11 B","R$ 2,78",1.839.649.668,0,0,1.839.649.668,42.960.664,0,0,42.960.664,1.796.689.004,0,1.796.689.004
16,30/06/2020,"R$ 36,29 B","R$ 4,89 B","R$ 5,32",919.824.834,0,0,919.824.834,38.337.656,0,0,38.337.656,881.487.178,0,881.487.178
17,31/03/2020,"R$ 34,97 B","R$ 5,31 B","R$ 5,78",919.824.834,0,0,919.824.834,38.337.656,0,0,38.337.656,881.487.178,0,881.487.178
18,31/12/2019,"R$ 26,60 B","R$ 5,21 B","R$ 2,83",1.839.649.668,0,0,1.839.649.668,76.675.312,0,0,76.675.312,1.762.974.356,0,1.762.974.356
19,30/09/2019,"R$ 24,13 B","R$ 5,01 B","R$ 5,44",919.824.834,0,0,919.824.834,38.337.656,0,0,38.337.656,881.487.178,0,881.487.178
20,30/06/2019,"R$ 23,63 B","R$ 4,82 B","R$ 5,24",919.824.834,0,0,919.824.834,38.337.656,0,0,38.337.656,881.487.178,0,881.487.178
21,31/03/2019,"R$ 22,08 B","R$ 4,52 B","R$ 4,91",919.824.834,0,0,919.824.834,38.357.334,0,0,38.357.334,881.467.500,0,881.467.500
22,31/12/2018,"R$ 19,03 B","R$ 4,34 B","R$ 4,71",919.824.834,0,0,919.824.834,38.357.334,0,0,38.357.334,881.467.500,0,881.467.500
