,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,88 B","R$ 859,93 M","R$ 582,14 M","- R$ 195,70 M","R$ 777,83 M","R$ 140,85 M","R$ 0,13"
1,31/03/2024,"R$ 1,73 B","R$ 802,97 M","R$ 640,87 M","- R$ 178,91 M","R$ 819,77 M","R$ 183,02 M","R$ 0,17"
2,31/12/2023,"R$ 1,45 B","R$ 703,37 M","R$ 482,79 M","- R$ 178,22 M","R$ 661,01 M","R$ 195,43 M","R$ 0,18"
3,30/09/2023,"R$ 1,48 B","R$ 698,77 M","R$ 535,88 M","- R$ 146,86 M","R$ 682,74 M","R$ 115,80 M","R$ 0,10"
4,30/06/2023,"R$ 1,47 B","R$ 668,27 M","R$ 523,58 M","- R$ 141,64 M","R$ 665,22 M","R$ 106,60 M","R$ 0,10"
5,31/03/2023,"R$ 1,68 B","R$ 686,20 M","R$ 541,69 M","- R$ 117,47 M","R$ 659,16 M","R$ 169,13 M","R$ 0,16"
6,31/12/2022,"R$ 1,39 B","R$ 621,69 M","R$ 465,75 M","- R$ 101,09 M","R$ 566,84 M","R$ 254,28 M","R$ 0,25"
7,30/09/2022,"R$ 1,38 B","R$ 595,85 M","R$ 469,41 M","- R$ 85,78 M","R$ 555,19 M","R$ 150,01 M","R$ 0,15"
8,30/06/2022,"R$ 1,20 B","R$ 491,51 M","R$ 380,58 M","- R$ 69,00 M","R$ 449,57 M","R$ 142,49 M","R$ 0,15"
9,31/03/2022,"R$ 945,18 M","R$ 383,35 M","R$ 295,45 M","- R$ 66,09 M","R$ 361,54 M","R$ 121,86 M","R$ 0,12"
10,31/12/2021,"R$ 807,23 M","R$ 326,40 M","R$ 236,31 M","- R$ 64,16 M","R$ 300,46 M","R$ 118,68 M","R$ 0,12"
11,30/09/2021,"R$ 830,27 M","R$ 288,56 M","R$ 211,63 M","- R$ 79,84 M","R$ 291,46 M","R$ 110,43 M","R$ 0,11"
12,30/06/2021,"R$ 665,58 M","R$ 235,71 M","R$ 174,52 M","- R$ 79,27 M","R$ 253,79 M","R$ 100,03 M","R$ 0,44"
13,31/03/2021,"R$ 520,42 M","R$ 182,58 M","R$ 131,18 M","- R$ 72,84 M","R$ 204,03 M","R$ 73,24 M","R$ 0,32"
14,31/12/2020,"R$ 423,26 M","R$ 150,18 M","R$ 102,95 M","- R$ 74,37 M","R$ 177,32 M","R$ 54,31 M","R$ 0,28"
15,30/09/2020,"R$ 464,55 M","R$ 141,94 M","R$ 101,43 M","- R$ 68,58 M","R$ 170,01 M","R$ 49,06 M","R$ 0,26"
16,30/06/2020,"R$ 329,87 M","R$ 116,16 M","R$ 85,50 M","- R$ 67,18 M","R$ 152,68 M","R$ 39,26 M","R$ 0,20"
17,31/03/2020,"R$ 295,51 M","R$ 109,44 M","R$ 79,67 M","- R$ 59,09 M","R$ 138,76 M","R$ 36,57 M","R$ 0,19"
18,31/12/2019,"R$ 322,63 M","R$ 114,47 M","R$ 77,26 M","- R$ 60,89 M","R$ 138,15 M","R$ 34,56 M","R$ 0,36"
19,30/09/2019,"R$ 314,14 M","R$ 104,51 M","R$ 73,79 M","- R$ 58,99 M","R$ 132,79 M","R$ 38,29 M","R$ 0,40"
20,30/06/2019,"R$ 300,92 M","R$ 103,23 M","R$ 80,60 M","- R$ 55,69 M","R$ 136,29 M","R$ 37,47 M","R$ 0,39"
21,31/03/2019,"R$ 273,82 M","R$ 90,90 M","R$ 61,00 M","- R$ 59,40 M","R$ 120,40 M","R$ 31,47 M","R$ 0,11"
22,31/12/2018,NA,NA,NA,NA,NA,NA,NA
