,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"9,27%","10,39%","14,04%","15,75%","16,23%","3,45%","46,84%","9,71%","34,26%","44,95%","0,36","4,51","3,51","4,40"
1,31/03/2024,"10,41%","12,04%","15,78%","18,25%","15,80%","3,32%","46,88%","9,80%","35,62%","46,15%","0,34","4,57","3,57","4,38"
2,31/12/2023,"10,94%","12,46%","16,57%","18,88%","16,13%","3,52%","45,30%","9,65%","34,24%","43,84%","0,36","4,39","3,39","4,35"
3,30/09/2023,"10,83%","12,38%","16,41%","18,76%","17,67%","4,21%","44,40%","10,72%","34,31%","42,73%","0,39","3,94","2,94","3,90"
4,30/06/2023,"12,73%","13,22%","19,29%","20,03%","23,61%","5,38%","43,44%","11,48%","33,78%","41,32%","0,47","4,70","3,70","4,22"
5,31/03/2023,"13,59%","14,29%","20,59%","21,65%","26,03%","6,58%","42,39%","12,67%","32,87%","39,48%","0,52","4,76","3,76","3,66"
6,31/12/2022,"12,01%","12,40%","18,19%","18,79%","25,33%","6,56%","42,59%","13,61%","32,79%","39,34%","0,48","4,58","3,58","3,83"
7,30/09/2022,"14,92%","15,46%","22,60%","23,43%","19,53%","7,34%","41,51%","12,29%","31,92%","38,50%","0,60","4,19","3,19","4,42"
8,30/06/2022,"18,90%","19,07%","28,63%","28,89%","32,17%","9,67%","39,40%","13,05%","29,73%","37,11%","0,74","4,39","3,39","5,06"
9,31/03/2022,"15,64%","15,77%","23,70%","23,90%","31,57%","9,56%","37,99%","13,88%","28,26%","37,17%","0,69","3,96","2,96","4,83"
10,31/12/2021,"14,74%","14,84%","22,34%","22,48%","79,48%","9,52%","36,59%","14,25%","26,69%","37,18%","0,67","3,86","2,86","5,65"
11,30/09/2021,"13,82%","14,13%","20,94%","21,40%","65,98%","9,67%","35,13%","13,86%","25,43%","37,98%","0,70","2,66","1,66","3,42"
12,30/06/2021,"11,05%","11,07%","16,74%","16,78%","48,60%","7,71%","34,26%","13,34%","24,60%","38,82%","0,58","3,33","2,33","2,93"
13,31/03/2021,"10,54%","10,54%","15,97%","15,96%","40,98%","6,82%","33,99%","12,42%","24,23%","40,51%","0,55","3,30","2,30","3,43"
14,31/12/2020,"10,50%","10,57%","15,90%","16,02%","36,51%","5,87%","34,21%","11,84%","24,42%","42,21%","0,50","8,35","7,35","4,46"
15,30/09/2020,"10,76%","11,63%","16,30%","17,62%","30,33%","4,90%","34,12%","11,29%","24,34%","42,45%","0,43","6,82","5,82","3,98"
16,30/06/2020,"12,09%","12,72%","18,32%","19,27%","30,39%","5,64%","35,22%","11,78%","25,05%","44,56%","0,48","6,30","5,30","4,39"
17,31/03/2020,"13,84%","14,85%","20,97%","22,50%","31,68%","6,39%","35,00%","11,91%","25,25%","44,27%","0,54","6,01","5,01","3,87"
18,31/12/2019,"13,06%","13,28%","19,79%","20,12%","24,38%","7,01%","34,10%","11,70%","24,16%","43,55%","0,60","6,22","5,22","3,44"
19,30/09/2019,"11,63%","11,82%","17,62%","17,92%","21,99%","6,32%","32,35%","11,20%","22,81%","43,23%","0,56","6,19","5,19","2,89"
20,30/06/2019,"10,99%","11,18%","16,66%","16,94%","21,12%","6,07%","32,28%","11,38%","22,83%","44,27%","0,53","5,39","4,39","2,41"
21,31/03/2019,"10,08%","10,25%","15,27%","15,53%","20,48%","5,88%","32,98%","11,90%","22,57%","44,95%","0,49","4,96","3,96","2,05"
22,31/12/2018,NA,NA,NA,NA,NA,NA,"33,47%","12,03%","23,29%","45,31%",NA,"3,48","2,48","2,05"
