,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 762,35 M","- R$ 32,98 M","- R$ 755,01 M","- R$ 25,63 M"
1,31/03/2024,"- R$ 329,22 M","R$ 92,53 M","R$ 404,70 M","R$ 168,01 M"
2,31/12/2023,"- R$ 1,00 B","R$ 4,30 M","R$ 710,92 M","- R$ 287,37 M"
3,30/09/2023,"R$ 76,14 M","- R$ 74,53 M","R$ 195,55 M","R$ 197,16 M"
4,30/06/2023,"- R$ 1,39 B","- R$ 189,54 M","R$ 507,55 M","- R$ 1,07 B"
5,31/03/2023,"- R$ 372,15 M","- R$ 15,26 M","R$ 1,56 B","R$ 1,17 B"
6,31/12/2022,"R$ 396,90 M","- R$ 13,86 M","- R$ 382,26 M","R$ 791,00 mil"
7,30/09/2022,"- R$ 1,78 B","- R$ 27,97 M","R$ 1,80 B","- R$ 12,45 M"
8,30/06/2022,"- R$ 1,06 B","- R$ 92,86 M","R$ 966,44 M","- R$ 188,24 M"
9,31/03/2022,"R$ 130,89 M","- R$ 6,27 M","R$ 6,61 M","R$ 131,23 M"
10,31/12/2021,"- R$ 2,48 B","- R$ 871,00 mil","R$ 2,58 B","R$ 97,29 M"
11,30/09/2021,"- R$ 2,12 B","- R$ 13,40 M","R$ 2,15 B","R$ 17,26 M"
12,30/06/2021,"R$ 110,93 M","- R$ 40,08 M","- R$ 67,08 M","R$ 3,76 M"
13,31/03/2021,"- R$ 379,18 M","- R$ 24,17 M","R$ 419,80 M","R$ 16,45 M"
14,31/12/2020,"- R$ 270,47 M","- R$ 9,63 M","R$ 291,12 M","R$ 11,02 M"
15,30/09/2020,"R$ 160,96 M","- R$ 5,00 M","- R$ 219,64 M","- R$ 63,68 M"
16,30/06/2020,"- R$ 259,92 M","R$ 342,00 mil","R$ 281,76 M","R$ 22,18 M"
17,31/03/2020,"- R$ 277,08 M","- R$ 6,65 M","R$ 9,78 M","- R$ 273,95 M"
18,31/12/2019,"- R$ 27,14 M","- R$ 1,59 M","- R$ 94,29 M","- R$ 123,02 M"
19,30/09/2019,"- R$ 199,50 M","- R$ 3,16 M","R$ 559,79 M","R$ 357,13 M"
20,30/06/2019,"- R$ 204,29 M","R$ 4,25 M","R$ 221,67 M","R$ 21,64 M"
21,31/03/2019,"- R$ 10,31 M","- R$ 1,21 M","R$ 19,99 M","R$ 8,47 M"
22,31/12/2018,NA,NA,NA,NA
