,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 553,99 M","- R$ 222,01 M","- R$ 138,76",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
1,31/03/2024,"R$ 563,51 M","- R$ 206,70 M","- R$ 129,19",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
2,31/12/2023,"R$ 571,19 M","- R$ 193,16 M","- R$ 120,72",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
3,30/09/2023,"R$ 628,00 M","- R$ 155,60 M","- R$ 97,25",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
4,30/06/2023,"R$ 629,58 M","- R$ 142,29 M","- R$ 88,93",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
5,31/03/2023,"R$ 662,52 M","- R$ 123,71 M","- R$ 77,32",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
6,31/12/2022,"R$ 661,64 M","- R$ 110,72 M","- R$ 69,20",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
7,30/09/2022,"R$ 662,57 M","- R$ 181,34 M","- R$ 113,34",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
8,30/06/2022,"R$ 690,92 M","- R$ 197,56 M","- R$ 123,47",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
9,31/03/2022,"R$ 642,11 M","- R$ 190,13 M","- R$ 118,83",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
10,31/12/2021,"R$ 651,82 M","- R$ 176,41 M","- R$ 110,25",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
11,30/09/2021,"R$ 664,51 M","- R$ 186,85 M","- R$ 116,78",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
12,30/06/2021,"R$ 663,36 M","- R$ 178,84 M","- R$ 111,77",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
13,31/03/2021,"R$ 667,99 M","- R$ 166,84 M","- R$ 104,27",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
14,31/12/2020,"R$ 662,50 M","- R$ 163,15 M","- R$ 101,97",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
15,30/09/2020,"R$ 681,87 M","- R$ 152,75 M","- R$ 95,47",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
16,30/06/2020,"R$ 680,01 M","- R$ 138,10 M","- R$ 86,31",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
17,31/03/2020,"R$ 738,64 M","- R$ 112,19 M","- R$ 70,12",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
18,31/12/2019,"R$ 728,22 M","- R$ 97,69 M","- R$ 61,06",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
19,30/09/2019,"R$ 837,95 M","R$ 12,59 M","R$ 7,87",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
20,30/06/2019,"R$ 833,79 M","R$ 48,68 M","R$ 30,43",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
21,31/03/2019,"R$ 822,55 M","R$ 82,37 M","R$ 51,48",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
22,31/12/2018,"R$ 821,97 M","R$ 106,73 M","R$ 66,71",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
23,30/09/2018,"R$ 840,60 M","R$ 126,62 M","R$ 79,14",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
24,30/06/2018,"R$ 846,25 M","R$ 150,13 M","R$ 93,83",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
25,31/03/2018,"R$ 855,63 M","R$ 180,35 M","R$ 112,72",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
26,31/12/2017,"R$ 838,04 M","R$ 211,97 M","R$ 132,48",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
27,30/09/2017,"R$ 841,14 M","R$ 242,86 M","R$ 151,79",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
28,30/06/2017,"R$ 864,15 M","R$ 268,92 M","R$ 168,07",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
29,31/03/2017,"R$ 860,28 M","R$ 292,48 M","R$ 182,80",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
30,31/12/2016,"R$ 902,84 M","R$ 321,01 M","R$ 200,63",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
31,30/09/2016,"R$ 825,04 M","R$ 272,08 M","R$ 170,05",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
32,30/06/2016,"R$ 841,53 M","R$ 298,96 M","R$ 186,85",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
33,31/03/2016,"R$ 820,50 M","R$ 310,57 M","R$ 194,10",607.192,992.808,992.808,1.600.000,0,0,0,0,607.192,992.808,1.600.000
