,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,88 B","R$ 1,21 B","R$ 551,17 M","- R$ 101,48 M","R$ 652,65 M","R$ 500,79 M","R$ 1,82",155
1,31/03/2024,"R$ 2,84 B","R$ 1,19 B","R$ 546,41 M","- R$ 100,32 M","R$ 646,72 M","R$ 500,02 M","R$ 1,82",155
2,31/12/2023,"R$ 2,82 B","R$ 1,18 B","R$ 542,52 M","- R$ 98,72 M","R$ 641,24 M","R$ 494,89 M","R$ 2,01",155
3,30/09/2023,"R$ 2,77 B","R$ 1,12 B","R$ 544,06 M","- R$ 96,09 M","R$ 640,15 M","R$ 564,49 M","R$ 2,30",155
4,30/06/2023,"R$ 2,70 B","R$ 1,06 B","R$ 503,62 M","- R$ 91,68 M","R$ 595,30 M","R$ 534,77 M","R$ 2,17",155
5,31/03/2023,"R$ 2,63 B","R$ 994,66 M","R$ 472,43 M","- R$ 86,76 M","R$ 559,19 M","R$ 499,56 M","R$ 2,03",155
6,31/12/2022,"R$ 2,54 B","R$ 937,44 M","R$ 443,57 M","- R$ 82,25 M","R$ 525,82 M","R$ 469,90 M","R$ 1,91",155
7,30/09/2022,"R$ 2,42 B","R$ 878,42 M","R$ 389,36 M","- R$ 79,71 M","R$ 469,07 M","R$ 336,81 M","R$ 1,37",155
8,30/06/2022,"R$ 2,29 B","R$ 821,36 M","R$ 398,20 M","- R$ 77,54 M","R$ 475,74 M","R$ 365,45 M","R$ 1,49",155
9,31/03/2022,"R$ 2,03 B","R$ 721,42 M","R$ 368,81 M","- R$ 76,33 M","R$ 445,14 M","R$ 353,20 M","R$ 1,44",155
10,31/12/2021,"R$ 1,87 B","R$ 659,42 M","R$ 325,67 M","- R$ 73,19 M","R$ 398,86 M","R$ 313,83 M","R$ 1,28",155
11,30/09/2021,"R$ 1,71 B","R$ 549,47 M","R$ 281,95 M","- R$ 70,92 M","R$ 352,86 M","R$ 287,18 M","R$ 1,17",155
12,30/06/2021,"R$ 1,55 B","R$ 487,03 M","R$ 210,44 M","- R$ 69,79 M","R$ 280,23 M","R$ 204,08 M","R$ 0,83",155
13,31/03/2021,"R$ 1,25 B","R$ 377,19 M","R$ 52,35 M","- R$ 70,01 M","R$ 122,36 M","R$ 37,27 M","R$ 0,15",155
14,31/12/2020,"R$ 1,18 B","R$ 348,18 M","R$ 36,30 M","- R$ 75,95 M","R$ 112,24 M","R$ 31,59 M","R$ 0,13",155
15,30/09/2020,"R$ 1,09 B","R$ 368,00 M","R$ 18,47 M","- R$ 80,09 M","R$ 98,55 M","R$ 22,12 M","R$ 0,09",155
16,30/06/2020,"R$ 1,07 B","R$ 362,06 M","R$ 13,92 M","- R$ 82,97 M","R$ 96,89 M","R$ 20,51 M","R$ 0,08",155
17,31/03/2020,"R$ 1,30 B","R$ 446,89 M","R$ 118,76 M","- R$ 85,55 M","R$ 204,32 M","R$ 125,82 M","R$ 0,51",155
18,31/12/2019,"R$ 1,36 B","R$ 471,80 M","R$ 141,76 M","- R$ 80,68 M","R$ 222,45 M","R$ 143,07 M","R$ 0,58",155
19,30/09/2019,"R$ 1,34 B","R$ 471,84 M","R$ 157,05 M","- R$ 78,38 M","R$ 235,42 M","R$ 144,13 M","R$ 0,59",155
20,30/06/2019,"R$ 1,30 B","R$ 464,83 M","R$ 152,61 M","- R$ 73,04 M","R$ 225,64 M","R$ 141,82 M","R$ 0,58",155
21,31/03/2019,"R$ 1,26 B","R$ 450,23 M","R$ 151,82 M","- R$ 65,76 M","R$ 217,58 M","R$ 144,87 M","R$ 0,59",155
22,31/12/2018,"R$ 1,25 B","R$ 448,60 M","R$ 159,78 M","- R$ 62,28 M","R$ 222,06 M","R$ 152,11 M","R$ 0,62",155
23,30/09/2018,"R$ 1,21 B","R$ 434,59 M","R$ 162,27 M","- R$ 57,05 M","R$ 219,32 M","R$ 151,37 M","R$ 0,62",155
24,30/06/2018,"R$ 1,23 B","R$ 452,43 M","R$ 192,41 M","- R$ 56,21 M","R$ 248,63 M","R$ 177,80 M","R$ 0,72",155
25,31/03/2018,"R$ 1,26 B","R$ 474,47 M","R$ 232,08 M","- R$ 56,26 M","R$ 288,34 M","R$ 196,27 M","R$ 0,80",155
26,31/12/2017,"R$ 1,26 B","R$ 482,36 M","R$ 240,69 M","- R$ 55,84 M","R$ 296,53 M","R$ 188,91 M","R$ 0,77",155
27,30/09/2017,"R$ 1,26 B","R$ 474,48 M","R$ 217,80 M","- R$ 64,16 M","R$ 281,97 M","R$ 157,06 M","R$ 0,85",155
28,30/06/2017,"R$ 1,22 B","R$ 450,70 M","R$ 191,48 M","- R$ 62,40 M","R$ 253,88 M","R$ 110,92 M","R$ 0,60",155
29,31/03/2017,"R$ 1,18 B","R$ 419,26 M","R$ 141,14 M","- R$ 64,38 M","R$ 205,52 M","R$ 59,62 M","R$ 0,32",155
30,31/12/2016,"R$ 1,13 B","R$ 392,55 M","R$ 118,91 M","- R$ 67,20 M","R$ 186,11 M","R$ 35,69 M","R$ 0,19",155
31,30/09/2016,"R$ 815,80 M","R$ 289,10 M","R$ 47,59 M","- R$ 59,12 M","R$ 106,71 M","- R$ 6,74 M","- R$ 0,04",155
32,30/06/2016,"R$ 864,71 M","R$ 279,00 M","R$ 41,06 M","- R$ 66,07 M","R$ 107,13 M","- R$ 18,43 M","- R$ 0,10",155
33,31/03/2016,"R$ 933,34 M","R$ 284,98 M","R$ 39,53 M","- R$ 68,86 M","R$ 108,40 M","- R$ 34,26 M","- R$ 0,18",155
34,31/12/2015,"R$ 965,88 M","R$ 287,45 M","R$ 37,96 M","- R$ 71,56 M","R$ 109,51 M","- R$ 49,92 M","- R$ 0,07",155
35,30/09/2015,"R$ 1,30 B","R$ 378,93 M","R$ 109,40 M","- R$ 74,02 M","R$ 183,42 M","- R$ 9,80 M","- R$ 0,01",155
36,30/06/2015,"R$ 1,28 B","R$ 386,29 M","R$ 106,38 M","- R$ 72,21 M","R$ 178,59 M","- R$ 14,79 M","- R$ 0,02",155
37,31/03/2015,"R$ 1,27 B","R$ 367,16 M","R$ 72,65 M","- R$ 74,66 M","R$ 147,31 M","- R$ 43,46 M","- R$ 0,06",155
38,31/12/2014,"R$ 1,27 B","R$ 343,88 M","R$ 37,91 M","- R$ 76,19 M","R$ 114,10 M","- R$ 72,80 M","- R$ 0,10",155
39,30/09/2014,"R$ 1,31 B","R$ 297,57 M","- R$ 15,16 M","- R$ 78,54 M","R$ 63,38 M","- R$ 139,54 M","- R$ 0,19",155
40,30/06/2014,"R$ 1,32 B","R$ 281,53 M","- R$ 25,18 M","- R$ 80,77 M","R$ 55,59 M","- R$ 148,82 M","- R$ 0,20",155
41,31/03/2014,"R$ 1,33 B","R$ 277,72 M","- R$ 10,94 M","- R$ 80,07 M","R$ 69,13 M","- R$ 132,42 M","- R$ 0,18",155
42,31/12/2013,"R$ 1,33 B","R$ 276,13 M","- R$ 8,92 M","- R$ 81,46 M","R$ 72,54 M","- R$ 126,68 M","- R$ 0,17",155
43,30/09/2013,"R$ 1,29 B","R$ 281,91 M","- R$ 26,86 M","- R$ 90,42 M","R$ 63,56 M","- R$ 146,66 M","- R$ 0,44",155
