,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-20,79%","-19,79%","-31,51%","-29,98%","-64,79%","-22,89%","22,57%","-63,30%","-61,95%","-61,77%","0,36","1,65","0,65","-0,73"
1,31/03/2024,"-19,33%","-18,36%","-29,28%","-27,81%","-56,88%","-21,35%","20,27%","-65,56%","-60,97%","-61,13%","0,33","1,68","0,68","-0,49"
2,31/12/2023,"-19,99%","-18,74%","-30,29%","-28,39%","-51,00%","-20,03%","19,68%","-68,65%","-61,36%","-61,36%","0,29","2,80","1,80","-1,76"
3,30/09/2023,"-19,45%","-18,18%","-29,47%","-27,55%","-67,87%","-23,36%","18,28%","-66,16%","-60,40%","-60,96%","0,35","3,43","2,43","-1,78"
4,30/06/2023,"-20,81%","-19,36%","-31,52%","-29,33%","-58,85%","-22,57%","15,66%","-70,60%","-64,63%","-64,92%","0,32","2,83","1,83","-1,70"
5,31/03/2023,"-20,94%","-19,26%","-31,73%","-29,18%","-52,47%","-22,03%","17,20%","-78,65%","-70,48%","-70,53%","0,28","2,66","1,66","-1,59"
6,31/12/2022,"-22,39%","-21,53%","-33,92%","-32,62%","-82,95%","-25,03%","15,24%","-88,19%","-82,17%","-82,17%","0,28","2,55","1,55","-1,12"
7,30/09/2022,"-22,81%","-20,90%","-34,57%","-31,67%","-70,96%","-26,15%","15,93%","-99,43%","-89,61%","-88,98%","0,26","2,91","1,91","-1,68"
8,30/06/2022,"-20,98%","-19,02%","-31,79%","-28,82%","-58,21%","-23,50%","20,54%","-85,98%","-74,92%","-74,50%","0,27","2,61","1,61","-1,53"
9,31/03/2022,"-18,66%","-17,11%","-28,27%","-25,93%","-47,44%","-19,41%","23,11%","-68,55%","-60,65%","-60,38%","0,28","2,38","1,38","-1,45"
10,31/12/2021,"-14,62%","-13,44%","-22,16%","-20,36%","-41,92%","-18,45%","25,15%","-74,95%","-61,30%","-61,30%","0,25","3,31","2,31","-2,33"
11,30/09/2021,"-15,67%","-14,31%","-23,75%","-21,69%","-68,39%","-21,34%","25,28%","-71,41%","-59,30%","-58,65%","0,30","2,71","1,71","-2,37"
12,30/06/2021,"-14,60%","-13,37%","-22,11%","-20,25%","-58,00%","-19,68%","25,11%","-81,30%","-67,85%","-67,38%","0,24","2,48","1,48","-2,08"
13,31/03/2021,"-13,36%","-12,28%","-20,24%","-18,60%","-52,51%","-19,34%","21,66%","-112,13%","-92,41%","-92,24%","0,17","2,44","1,44","-1,83"
14,31/12/2020,"-14,83%","-13,14%","-22,47%","-19,91%","-46,09%","-18,20%","23,75%","-120,62%","-94,72%","-94,72%","0,15","2,27","1,27","-2,36"
15,30/09/2020,"-15,37%","-15,49%","-23,29%","-23,46%","-89,35%","-20,54%","26,49%","-132,29%","-110,39%","-97,94%","0,16","3,21","2,21","-4,09"
16,30/06/2020,"-14,95%","-14,82%","-22,65%","-22,45%","-76,37%","-21,03%","23,40%","-234,72%","-200,20%","-185,16%","0,09","2,95","1,95","-3,52"
17,31/03/2020,"-14,47%","-14,35%","-21,92%","-21,74%","-64,78%","-20,24%","20,69%","-372,35%","-318,59%","-306,44%","0,05","2,72","1,72","-3,64"
18,31/12/2019,"-14,76%","-14,61%","-22,36%","-22,14%","-52,61%","-18,26%","5,83%","-624,02%","-588,22%","-588,22%","0,03","2,53","1,53","-2,39"
19,30/09/2019,"-12,47%","-12,42%","-18,90%","-18,82%","-47,88%","-17,54%","14,54%","-1.168,79%","-1.009,54%","-956,95%","0,02","4,35","3,35","-3,12"
20,30/06/2019,"-10,84%","-10,77%","-16,43%","-16,31%","-39,96%","-15,51%","13,96%","-1.028,91%","-883,09%","-842,16%","0,02","3,63","2,63","-3,66"
21,31/03/2019,"-14,79%","-14,42%","-22,40%","-21,84%","-98,01%","-19,45%","13,47%","-1.410,09%","-1.225,33%","-1.170,90%","0,01","3,20","2,20","-3,58"
22,31/12/2018,"-12,05%","-11,77%","-18,25%","-17,83%","-71,77%","-16,22%","15,64%","-2.717,88%","-2.341,89%","-2.230,78%","0,01","2,88","1,88","-3,76"
23,30/09/2018,"-11,39%","-11,26%","-17,26%","-17,06%","-57,62%","-14,39%","11,40%","-4.473,60%","-4.138,60%","-3.925,81%","0,00","2,73","1,73","-4,11"
24,30/06/2018,"-12,31%","-12,19%","-18,65%","-18,47%","-49,92%","-15,44%","34,95%","-36.915,53%","-33.560,19%","-32.210,68%","0,00","2,58","1,58","-4,18"
25,31/03/2018,"-13,32%","-14,07%","-20,18%","-21,31%","-68,71%","-16,83%","37,98%","-29.603,88%","-27.493,02%","-26.771,32%","0,00","5,04","4,04","-4,11"
26,31/12/2017,"-12,66%","-13,33%","-19,19%","-20,20%","-57,83%","-16,06%","34,95%","-37.017,48%","-34.389,32%","-33.908,74%","0,00","4,42","3,42","-4,19"
27,30/09/2017,"-15,47%","-14,97%","-23,44%","-22,68%","-53,10%","-19,37%","32,61%","-90.517,39%","-77.934,78%","-77.023,91%","0,00","4,01","3,01","-4,00"
28,30/06/2017,"-15,87%","-15,33%","-24,04%","-23,22%","-46,62%","-19,34%","0,00%","0,00%","0,00%","0,00%","0,00","3,23","2,23","-2,98"
29,31/03/2017,"-13,61%","-12,70%","-20,62%","-19,24%","-43,54%","-20,64%","0,00%","0,00%","0,00%","0,00%","0,00","4,08","3,08","-3,26"
