,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-16,35","4,20","10,35","-13,31","-11,88","2,54","-16,71","5,98","-17,44","-17,49","85,82","10,80","-12,40","2,65","R$ 1,28 B","0,00%"
1,30/06/2024,"-14,41","3,71","9,12","-11,73","-10,47","2,24","-14,72","5,27","-15,45","-15,50","75,62","9,57","-10,99","2,35","R$ 1,13 B","0,00%"
2,31/03/2024,"-24,94","6,20","16,35","-23,72","-22,17","3,70","-26,82","8,34","-27,31","-27,24","92,21","16,65","-22,58","3,77","R$ 2,00 B","0,00%"
3,31/12/2023,"-10,16","6,70","6,97","-11,02","-10,17","2,39","-11,36","18,68","-13,12","-13,12","-4,64","8,05","-11,75","2,76","R$ 824,18 M","0,00%"
4,30/09/2023,"-5,81","4,84","3,85","-6,78","-6,25","1,41","-6,37","13,78","-8,16","-8,09","-2,33","4,93","-8,01","1,81","R$ 478,79 M","0,00%"
5,30/06/2023,"-5,73","4,09","4,05","-6,14","-5,73","1,44","-6,26","10,58","-7,97","-7,94","-2,83","5,15","-7,29","1,84","R$ 494,23 M","0,00%"
6,31/03/2023,"-3,53","2,24","2,78","-3,99","-3,72","0,84","-3,94","3,26","-5,53","-5,53","-2,30","3,90","-5,21","1,18","R$ 316,21 M","0,00%"
7,31/12/2022,"-4,01","2,33","3,54","-5,90","-5,43","0,92","-4,31","4,08","-5,43","-5,43","-2,40","4,46","-6,84","1,15","R$ 371,49 M","0,00%"
8,30/09/2022,"-4,70","3,91","4,68","-7,09","-6,45","1,34","-5,22","9,64","-6,89","-6,94","-2,60","6,17","-8,51","1,77","R$ 474,26 M","0,00%"
9,30/06/2022,"-7,17","4,52","6,16","-8,91","-8,43","1,73","-8,23","8,23","-9,75","-9,80","-4,27","7,30","-9,99","2,05","R$ 661,76 M","0,00%"
10,31/03/2022,"-10,08","4,83","6,91","-9,81","-9,07","2,03","-11,39","7,38","-12,83","-12,89","-6,63","7,78","-10,22","2,28","R$ 823,52 M","0,00%"
11,31/12/2021,"-10,94","7,87","8,20","-9,36","-8,67","2,37","-13,37","13,92","-15,70","-15,70","-4,50","9,62","-10,18","2,79","R$ 877,70 M","0,00%"
12,30/09/2021,"-13,18","6,89","9,41","-9,90","-9,20","2,54","-15,88","12,66","-18,22","-18,42","-5,89","10,81","-10,56","2,91","R$ 979,36 M","0,00%"
13,30/06/2021,"-12,72","5,61","10,34","-11,44","-10,43","2,27","-15,24","9,00","-17,31","-17,43","-6,58","11,74","-11,85","2,57","R$ 890,50 M","0,00%"
14,31/03/2021,"-15,61","6,40","17,50","-17,39","-15,98","2,62","-18,93","9,28","-20,76","-20,80","-8,49","19,19","-17,52","2,87","R$ 1,10 B","0,00%"
15,31/12/2020,"-15,56","5,75","18,77","-11,37","-10,85","2,53","-19,81","8,18","-22,17","-22,17","-10,11","21,00","-12,14","2,83","R$ 1,10 B","0,00%"
16,30/09/2020,"-18,84","10,07","24,92","-8,78","-8,61","3,14","-22,57","22,25","-26,20","-29,53","-5,75","28,92","-9,99","3,65","R$ 1,09 B","0,00%"
17,30/06/2020,"-16,59","8,31","38,93","-8,23","-7,83","2,82","-19,45","16,84","-22,70","-24,55","-5,71","45,45","-9,14","3,29","R$ 1,00 B","0,00%"
18,31/03/2020,"-10,69","4,74","39,82","-4,88","-4,69","1,75","-12,50","9,84","-16,00","-16,63","-3,84","50,97","-6,00","2,23","R$ 637,98 M","0,00%"
19,31/12/2019,"-10,34","3,76","64,54","-7,14","-6,60","1,48","-10,97","6,61","-13,36","-13,36","-3,90","78,57","-8,03","1,81","R$ 577,22 M","0,00%"
20,30/09/2019,"-7,12","6,07","83,16","-8,22","-7,18","1,40","-8,24","11,78","-11,19","-11,81","-2,14","112,99","-9,75","1,90","R$ 394,68 M","0,00%"
21,30/06/2019,"-7,62","4,84","78,36","-7,79",NA,"1,33","-8,87","7,91","-12,36","-12,96","-2,39","109,17",NA,"1,86","R$ 382,72 M","0,00%"
22,31/03/2019,"-5,99","3,12","84,49","-6,71","-6,34","0,97","-6,90","5,26","-10,32","-10,80","-1,94","126,46","-9,49","1,46","R$ 287,17 M","0,00%"
23,31/12/2018,"-7,49","3,00","203,52","-7,22","-7,08","1,04","-8,69","4,65","-12,28","-12,89","-2,43","287,49","-10,00","1,47","R$ 318,71 M","0,00%"
24,30/09/2018,"-9,94","3,30","444,49","-7,55","-7,34","1,21","-10,74","4,55","-14,64","-15,43","-3,28","605,72","-10,01","1,65","R$ 382,26 M","0,00%"
25,30/06/2018,"-10,62","3,21","3.920,04","-7,84","-7,54","1,25","-11,68","4,38","-15,69","-16,35","-3,81","5.266,28","-10,14","1,67","R$ 403,76 M","0,00%"
26,31/03/2018,"-7,72","6,03","2.285,51","-5,39","-5,02","1,20","-8,31","29,50","-12,31","-12,64","-1,57","3.384,58","-7,43","1,77","R$ 294,83 M","0,00%"
27,31/12/2017,"-6,48","4,17","2.399,64","-4,54","-4,11","0,94","-6,98","11,74","-11,11","-11,27","-1,36","3.820,42","-6,54","1,50","R$ 247,16 M","0,00%"
28,30/09/2017,"-9,16","5,71","8.289,94","-7,18","-5,53","1,43","-10,64","9,38","-14,59","-14,77","-2,38","11.374,50","-7,58","1,96","R$ 381,34 M","0,00%"
29,30/06/2017,"-9,89","5,33","0,00","-8,06","-4,76","1,65","-10,79","13,86","-13,73","-13,89","-2,88","0,00","-6,06","2,10","R$ 406,05 M","0,00%"
30,31/03/2017,"-4,92","3,99","0,00","-4,85","-2,29","0,98","-6,44","13,80","-9,66","-9,78","-1,43","0,00","-3,44","1,47","R$ 221,95 M","0,00%"
31,31/12/2016,"-5,07","3,51","0,00","-6,04","-2,30","0,97","-7,08","7,28","-10,43","-10,57","-1,66","0,00","-3,39","1,43","R$ 231,20 M","0,00%"
32,30/09/2016,"-6,27","2,52","0,00","-6,97","-2,17","0,92","-16,47","4,78","-23,10","-23,88","-2,08","0,00","-3,05","1,29","R$ 197,91 M","0,00%"
33,30/06/2016,"-16,21","2,49","0,00","-9,56","-3,14","1,03","-26,67","3,39","-35,69","-37,37","-3,67","0,00","-4,21","1,38","R$ 218,87 M","0,00%"
34,31/03/2016,"-44,05","1,93","0,00","-12,72","-3,65","0,92","-30,11","2,21","-41,47","-43,79","-8,29","0,00","-5,03","1,26","R$ 200,38 M","0,00%"
35,31/12/2015,"19,47","1,40","0,00","-11,60","-3,44","0,70","-53,85","1,38","-73,24","-82,69","80,65","0,00","-4,68","0,95","R$ 161,23 M","0,00%"
36,30/09/2015,"48,39","1,78","0,00","-23,83","-4,83","0,95","-10,43","1,88","-12,26","-12,48","28,60","0,00","-5,68","1,11","R$ 200,38 M","0,00%"
37,30/06/2015,"-41,62","2,06","0,00","-28,29","-5,60","1,13","-11,86","2,34","-13,86","-14,12","39,56","0,00","-6,54","1,32","R$ 212,71 M","0,00%"
38,31/03/2015,"-43,90","2,03","0,00","-17,26","-6,57","1,18","-13,22","2,06","-15,61","-15,91","7,78","0,00","-7,76","1,39","R$ 221,95 M","0,00%"
39,31/12/2014,"-16,27","1,93","0,00","-10,46","-6,07","1,15","-12,35","1,98","-14,70","-14,97","6,52","0,00","-7,22","1,37","R$ 206,85 M","0,00%"
40,30/09/2014,"-20,32","2,42","0,00","-11,84","-8,71","1,49","-20,65","2,21","-23,65","-24,21","5,21","0,00","-9,98","1,70","R$ 262,03 M","0,00%"
41,30/06/2014,"-15,68","2,14","0,00","-11,26","-7,38","1,33","-23,65","1,93","-27,82","-28,62","4,26","0,00","-8,68","1,56","R$ 231,20 M","0,00%"
42,31/03/2014,"-19,53","2,32","0,00","-14,64","-8,03","1,46","-30,70","2,06","-35,25","-36,35","4,34","0,00","-9,22","1,67","R$ 265,11 M","0,00%"
