,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 96,22 M","- R$ 83,52 M","R$ 230,14 M","R$ 52,51 M",189
1,31/03/2024,"- R$ 84,44 M","- R$ 82,88 M","R$ 245,63 M","R$ 79,76 M",189
2,31/12/2023,"- R$ 74,79 M","- R$ 2,86 M","R$ 25,56 M","- R$ 49,93 M",189
3,30/09/2023,"- R$ 70,60 M","R$ 10,32 M","R$ 62,97 M","R$ 4,00 M",189
4,30/06/2023,"- R$ 80,46 M","R$ 4,58 M","R$ 50,06 M","- R$ 25,33 M",189
5,31/03/2023,"- R$ 79,18 M","- R$ 2,85 M","R$ 50,38 M","- R$ 31,70 M",189
6,31/12/2022,"- R$ 63,00 M","- R$ 6,16 M","R$ 113,79 M","R$ 44,56 M",189
7,30/09/2022,"- R$ 66,84 M","- R$ 18,09 M","R$ 69,72 M","- R$ 15,44 M",189
8,30/06/2022,"- R$ 74,31 M","- R$ 948,00 mil","R$ 68,39 M","- R$ 8,49 M",189
9,31/03/2022,"- R$ 83,98 M","R$ 7,31 M","R$ 68,20 M","- R$ 9,90 M",189
10,31/12/2021,"- R$ 93,78 M","R$ 61,49 M","R$ 7,42 M","- R$ 26,03 M",189
11,30/09/2021,"- R$ 98,90 M","R$ 24,46 M","R$ 96,72 M","R$ 21,00 M",189
12,30/06/2021,"- R$ 77,81 M","R$ 18,26 M","R$ 100,91 M","R$ 41,61 M",189
13,31/03/2021,"- R$ 63,43 M","R$ 33,31 M","R$ 105,62 M","R$ 75,40 M",189
14,31/12/2020,"- R$ 96,87 M","- R$ 6,84 M","R$ 130,85 M","R$ 27,33 M",189
15,30/09/2020,"- R$ 124,62 M","- R$ 4,69 M","R$ 126,90 M","- R$ 2,15 M",189
16,30/06/2020,"- R$ 121,85 M","R$ 1,69 M","R$ 126,98 M","R$ 6,94 M",189
17,31/03/2020,"- R$ 130,81 M","- R$ 9,72 M","R$ 134,38 M","- R$ 5,91 M",189
18,31/12/2019,"- R$ 80,85 M","- R$ 20,52 M","R$ 110,65 M","R$ 9,09 M",189
19,30/09/2019,"- R$ 48,03 M","R$ 38,19 M","R$ 10,15 M","R$ 328,00 mil",189
20,30/06/2019,"- R$ 49,15 M","R$ 38,41 M","R$ 7,40 M","- R$ 3,36 M",189
21,31/03/2019,"- R$ 42,80 M","- R$ 44,12 M","R$ 83,63 M","- R$ 3,28 M",189
22,31/12/2018,"- R$ 44,12 M","- R$ 27,35 M","R$ 78,66 M","R$ 7,18 M",189
23,30/09/2018,"- R$ 50,64 M","- R$ 33,93 M","R$ 74,85 M","- R$ 9,76 M",189
24,30/06/2018,"- R$ 51,51 M","- R$ 64,06 M","R$ 106,73 M","- R$ 8,87 M",189
25,31/03/2018,"- R$ 54,74 M","R$ 3,91 M","R$ 52,54 M","R$ 1,67 M",189
26,31/12/2017,"- R$ 54,41 M","- R$ 2,16 M","R$ 57,38 M","R$ 797,00 mil",189
27,30/09/2017,"- R$ 53,14 M","- R$ 27,41 M","R$ 84,05 M","R$ 3,56 M",189
