,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,06 B","R$ 311,89 M","R$ 185,81 M","- R$ 80,18 M","R$ 265,98 M","R$ 226,87 M","R$ 2,21",209
1,31/03/2024,"R$ 1,10 B","R$ 307,02 M","R$ 169,64 M","- R$ 88,49 M","R$ 258,13 M","R$ 236,72 M","R$ 2,31",209
2,31/12/2023,"R$ 1,21 B","R$ 356,37 M","R$ 226,37 M","- R$ 88,49 M","R$ 314,87 M","R$ 292,70 M","R$ 2,85",209
3,30/09/2023,"R$ 1,23 B","R$ 376,93 M","R$ 248,05 M","- R$ 94,82 M","R$ 342,87 M","R$ 256,52 M","R$ 2,50",209
4,30/06/2023,"R$ 1,28 B","R$ 393,74 M","R$ 275,82 M","- R$ 88,49 M","R$ 364,31 M","R$ 268,54 M","R$ 2,62",209
5,31/03/2023,"R$ 1,16 B","R$ 167,09 M","R$ 62,12 M","- R$ 82,61 M","R$ 144,73 M","R$ 56,94 M","R$ 0,56",209
6,31/12/2022,"R$ 1,29 B","R$ 297,84 M","R$ 198,45 M","- R$ 82,61 M","R$ 281,06 M","R$ 520,10 M","R$ 5,08",209
7,30/09/2022,"R$ 1,72 B","R$ 676,94 M","R$ 579,44 M","- R$ 60,52 M","R$ 639,96 M","R$ 454,23 M","R$ 4,44",209
8,30/06/2022,"R$ 1,92 B","R$ 775,93 M","R$ 690,18 M","- R$ 82,61 M","R$ 772,79 M","R$ 520,10 M","R$ 5,08",209
9,31/03/2022,"R$ 1,91 B","R$ 847,96 M","R$ 754,82 M","- R$ 110,00 M","R$ 864,83 M","R$ 570,45 M","R$ 5,57",209
10,31/12/2021,"R$ 1,89 B","R$ 878,42 M","R$ 787,33 M","- R$ 110,00 M","R$ 897,34 M","R$ 317,65 M","R$ 3,10",209
11,30/09/2021,"R$ 1,45 B","R$ 551,21 M","R$ 460,55 M","- R$ 187,14 M","R$ 647,69 M","R$ 349,86 M","R$ 3,42",209
12,30/06/2021,"R$ 1,22 B","R$ 491,52 M","R$ 394,12 M","- R$ 110,00 M","R$ 504,12 M","R$ 317,65 M","R$ 3,10",209
13,31/03/2021,"R$ 1,05 B","R$ 434,13 M","R$ 358,78 M","R$ 60,25 M","R$ 298,53 M","R$ 119,55 M","R$ 1,46",209
14,31/12/2020,"R$ 805,64 M","R$ 248,15 M","R$ 177,75 M","R$ 60,25 M","R$ 117,50 M","R$ 119,55 M","R$ 1,93",209
15,30/09/2020,"R$ 766,59 M","R$ 234,05 M","R$ 173,39 M","R$ 77,98 M","R$ 95,40 M","R$ 154,63 M","R$ 2,49",209
16,30/06/2020,"R$ 705,21 M","R$ 221,39 M","R$ 164,28 M","R$ 60,25 M","R$ 104,04 M","R$ 119,55 M","R$ 1,93",209
17,31/03/2020,"R$ 656,54 M","R$ 200,44 M","R$ 145,90 M","- R$ 23,08 M","R$ 168,97 M","R$ 177,08 M","R$ 2,85",209
18,31/12/2019,"R$ 567,53 M","R$ 175,64 M","R$ 121,04 M","- R$ 23,08 M","R$ 144,12 M","R$ 177,08 M","R$ 3,11",209
19,30/09/2019,"R$ 526,68 M","R$ 153,73 M","R$ 103,60 M","- R$ 23,08 M","R$ 126,68 M","R$ 177,08 M","R$ 3,11",209
20,30/06/2019,"R$ 555,40 M","R$ 236,19 M","R$ 186,88 M","- R$ 23,08 M","R$ 209,95 M","R$ 177,08 M","R$ 3,11",209
21,31/03/2019,"R$ 526,32 M","R$ 255,77 M","R$ 206,18 M","- R$ 23,22 M","R$ 229,41 M","R$ 126,34 M","R$ 2,22",209
22,31/12/2018,"R$ 545,85 M","R$ 272,06 M","R$ 276,11 M","- R$ 23,22 M","R$ 299,34 M","R$ 126,34 M","R$ 2,22",209
23,30/09/2018,"R$ 533,30 M","R$ 266,72 M","R$ 269,57 M","- R$ 23,22 M","R$ 292,80 M","R$ 242,84 M","R$ 4,27",209
24,30/06/2018,"R$ 384,06 M","R$ 155,74 M","R$ 160,81 M","- R$ 23,22 M","R$ 184,04 M","R$ 126,34 M","R$ 2,22",209
25,31/03/2018,"R$ 331,52 M","R$ 123,45 M","R$ 129,64 M","- R$ 26,19 M","R$ 155,83 M","R$ 106,75 M","R$ 1,88",209
26,31/12/2017,"R$ 296,12 M","R$ 96,79 M","R$ 50,92 M","- R$ 26,16 M","R$ 77,08 M","R$ 57,31 M","R$ 1,01",209
27,30/09/2017,"R$ 240,13 M","R$ 76,40 M","R$ 29,83 M","- R$ 17,44 M","R$ 47,27 M","R$ 44,42 M","R$ 0,78",209
28,30/06/2017,"R$ 184,24 M","R$ 47,88 M","- R$ 185,00 mil","- R$ 15,03 M","R$ 14,84 M","R$ 27,31 M","R$ 0,48",209
29,31/03/2017,"R$ 130,44 M","R$ 18,12 M","- R$ 15,81 M","- R$ 16,96 M","R$ 1,15 M","- R$ 8,23 M","- R$ 0,14",209
30,31/12/2016,"R$ 100,75 M","- R$ 7,19 M","- R$ 40,71 M","- R$ 17,80 M","- R$ 22,92 M","- R$ 34,21 M","- R$ 0,60",209
31,30/09/2016,"R$ 112,19 M","- R$ 7,27 M","- R$ 38,21 M","- R$ 21,64 M","- R$ 16,57 M","- R$ 32,66 M","- R$ 0,57",209
32,30/06/2016,"R$ 139,07 M","R$ 4,36 M","- R$ 25,02 M","- R$ 21,96 M","- R$ 3,06 M","R$ 10,57 M","R$ 0,18",209
33,31/03/2016,"R$ 351,80 M","R$ 191,03 M","R$ 147,74 M","- R$ 22,41 M","R$ 170,15 M","R$ 189,77 M","R$ 3,26",209
34,31/12/2015,"R$ 394,83 M","R$ 216,68 M","R$ 174,42 M","- R$ 23,88 M","R$ 198,31 M","R$ 223,85 M","R$ 3,84",209
35,30/09/2015,"R$ 385,28 M","R$ 208,65 M","R$ 163,03 M","- R$ 21,60 M","R$ 184,63 M","R$ 223,71 M","R$ 3,84",209
36,30/06/2015,"R$ 374,57 M","R$ 204,08 M","R$ 157,93 M","- R$ 22,22 M","R$ 180,16 M","R$ 180,81 M","R$ 3,11",209
37,31/03/2015,"R$ 186,05 M","R$ 28,89 M","- R$ 17,59 M","- R$ 21,43 M","R$ 3,84 M","R$ 12,33 M","R$ 0,21",209
38,31/12/2014,"R$ 188,49 M","R$ 22,62 M","- R$ 24,11 M","- R$ 22,13 M","- R$ 1,99 M","- R$ 6,15 M","- R$ 0,11",209
39,30/09/2014,"R$ 168,30 M","R$ 18,90 M","- R$ 23,17 M","- R$ 20,87 M","- R$ 2,30 M","- R$ 8,71 M","- R$ 0,15",209
40,30/06/2014,"R$ 152,21 M","R$ 13,67 M","- R$ 27,36 M","- R$ 21,43 M","- R$ 5,93 M","- R$ 13,36 M","- R$ 0,23",209
41,31/03/2014,"R$ 195,68 M","R$ 47,24 M","R$ 4,78 M","- R$ 22,31 M","R$ 27,09 M","R$ 12,43 M","R$ 0,21",209
42,31/12/2013,"R$ 178,45 M","R$ 38,41 M","- R$ 4,67 M","- R$ 21,78 M","R$ 17,11 M","R$ 10,51 M","R$ 0,18",209
43,30/09/2013,"R$ 235,43 M","R$ 64,65 M","R$ 17,44 M","- R$ 28,46 M","R$ 45,89 M","R$ 28,34 M","R$ 0,49",209
44,30/06/2013,"R$ 244,41 M","R$ 73,77 M","R$ 26,97 M","- R$ 28,00 M","R$ 54,96 M","R$ 28,73 M","R$ 0,49",209
45,31/03/2013,"R$ 189,52 M","R$ 30,21 M","- R$ 10,26 M","- R$ 3,09 M","- R$ 7,16 M","- R$ 9,67 M","- R$ 0,17",209
46,31/12/2012,"R$ 195,17 M","R$ 36,94 M","- R$ 2,65 M","- R$ 3,15 M","R$ 496,00 mil","- R$ 8,52 M","- R$ 0,15",209
47,30/09/2012,"R$ 163,72 M","R$ 14,80 M","- R$ 20,58 M","- R$ 1,16 M","- R$ 19,42 M","- R$ 26,04 M","- R$ 0,45",209
48,30/06/2012,"R$ 156,13 M","R$ 19,68 M","- R$ 13,22 M","- R$ 1,13 M","- R$ 12,09 M","- R$ 5,57 M","- R$ 0,10",209
49,31/03/2012,"R$ 149,44 M","R$ 35,04 M","R$ 6,12 M","- R$ 1,12 M","R$ 7,24 M","R$ 21,25 M","R$ 0,36",209
50,31/12/2011,"R$ 142,93 M","R$ 44,40 M","R$ 10,65 M","- R$ 1,08 M","R$ 11,73 M","R$ 24,36 M","R$ 0,42",209
51,30/09/2011,"R$ 142,67 M","R$ 53,79 M","R$ 22,48 M","- R$ 1,04 M","R$ 23,52 M","R$ 31,67 M","R$ 0,54",209
52,30/06/2011,"R$ 101,32 M","R$ 39,82 M","R$ 10,57 M","- R$ 991,00 mil","R$ 11,56 M","R$ 14,74 M","R$ 0,25",209
53,31/03/2011,"R$ 100,26 M","R$ 39,25 M","R$ 8,27 M",,,"R$ 7,68 M","R$ 0,13",209
54,31/12/2010,"R$ 74,79 M","R$ 8,93 M","- R$ 4,07 M",,,"R$ 8,28 M","R$ 0,14",209
55,30/09/2010,"R$ 51,77 M","- R$ 2,64 M","- R$ 37,72 M",,,"- R$ 15,98 M","- R$ 0,27",209
56,30/06/2010,"R$ 36,75 M","- R$ 11,70 M","- R$ 43,36 M",,,"- R$ 15,83 M","- R$ 0,27",209
57,31/03/2010,"R$ 38,23 M","- R$ 3,63 M","- R$ 26,12 M",,,"R$ 1,14 M","R$ 0,02",209
58,31/12/2009,"R$ 36,41 M","- R$ 1,43 M","- R$ 23,96 M",,,"R$ 6,51 M","R$ 0,11",209
59,30/09/2009,"R$ 35,38 M","- R$ 1,16 M","- R$ 22,77 M",,,"R$ 2,02 M","R$ 0,03",209
60,30/06/2009,"R$ 35,28 M","- R$ 621,00 mil","- R$ 24,04 M",,,"R$ 950,00 mil","R$ 0,02",209
61,31/03/2009,"R$ 56,15 M","R$ 18,01 M","- R$ 6,63 M",,,"R$ 17,04 M","R$ 0,29",209
62,31/12/2008,"R$ 49,73 M","R$ 14,93 M","- R$ 8,83 M",,,"R$ 12,66 M","R$ 0,22",209
63,30/09/2008,"R$ 48,43 M","R$ 15,31 M","- R$ 9,22 M",,,"R$ 16,08 M","R$ 0,28",209
64,30/06/2008,"R$ 45,39 M","R$ 14,62 M","- R$ 13,92 M",,,"R$ 13,27 M","R$ 0,23",209
65,31/03/2008,"R$ 4,55 M","R$ 614,00 mil","- R$ 33,88 M",,,"- R$ 1,93 M","- R$ 0,03",209
66,31/12/2007,"R$ 743,00 mil","R$ 743,00 mil","- R$ 38,66 M",,,"- R$ 723,00 mil","- R$ 0,01",209
67,30/09/2007,"R$ 811,00 mil","R$ 811,00 mil","- R$ 37,89 M",,,"R$ 7,98 M","R$ 13,67",209
68,30/06/2007,"R$ 659,00 mil","R$ 659,00 mil","- R$ 30,00 M",,,"R$ 21,48 M","R$ 36,77",209
69,31/03/2007,"R$ 407,00 mil","R$ 407,00 mil","- R$ 58,12 M",,,"- R$ 6,84 M","- R$ 11,71",209
