,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 141,52 M","- R$ 74,38 M","- R$ 118,21 M","- R$ 30,20 M",209
1,31/03/2024,"R$ 13,60 M","R$ 3,26 M","R$ 8,02 M","R$ 5,04 M",209
2,31/12/2023,"- R$ 155,67 M","R$ 142,07 M","- R$ 135,06 M","- R$ 148,52 M",209
3,30/09/2023,"R$ 182,59 M","- R$ 201,41 M","- R$ 20,56 M","- R$ 39,20 M",209
4,30/06/2023,"R$ 212,38 M","- R$ 9,97 M","- R$ 41,09 M","R$ 158,79 M",209
5,31/03/2023,"- R$ 56,64 M","- R$ 18,76 M","R$ 4,19 M","- R$ 69,07 M",209
6,31/12/2022,"R$ 80,25 M","- R$ 60,27 M","- R$ 160,88 M","- R$ 141,72 M",209
7,30/09/2022,"R$ 36,74 M","R$ 27,05 M","- R$ 63,27 M","R$ 348,00 mil",209
8,30/06/2022,"R$ 144,96 M","- R$ 83,26 M","- R$ 209,66 M","- R$ 148,76 M",209
9,31/03/2022,"- R$ 159,15 M","R$ 42,00 mil","- R$ 154,16 M","- R$ 315,46 M",209
10,31/12/2021,"R$ 9,37 M","R$ 16,66 M","- R$ 318,54 M","- R$ 293,07 M",209
11,30/09/2021,"R$ 210,00 M","- R$ 23,18 M","- R$ 55,44 M","R$ 133,67 M",209
12,30/06/2021,"R$ 47,65 M","- R$ 9,66 M","R$ 641,02 M","R$ 671,94 M",209
13,31/03/2021,"- R$ 15,01 M","- R$ 178,09 M","R$ 411,38 M","R$ 223,34 M",209
14,31/12/2020,"- R$ 11,04 M","- R$ 15,04 M","- R$ 32,19 M","- R$ 60,35 M",209
15,30/09/2020,"R$ 129,63 M","- R$ 11,21 M","- R$ 65,36 M","R$ 53,12 M",209
16,30/06/2020,"R$ 33,63 M","R$ 3,82 M","R$ 59,91 M","R$ 98,34 M",209
17,31/03/2020,"- R$ 28,06 M","- R$ 15,38 M","R$ 22,18 M","- R$ 16,91 M",209
18,31/12/2019,"R$ 15,13 M","- R$ 8,01 M","- R$ 29,43 M","- R$ 22,85 M",209
19,30/09/2019,"R$ 48,32 M","- R$ 9,72 M","- R$ 34,22 M","R$ 5,83 M",209
20,30/06/2019,"R$ 57,43 M","- R$ 14,25 M","R$ 9,05 M","R$ 51,63 M",209
21,31/03/2019,"- R$ 13,54 M","- R$ 3,05 M","R$ 5,35 M","- R$ 11,25 M",209
22,31/12/2018,"R$ 14,96 M","- R$ 5,62 M","- R$ 10,63 M","- R$ 1,59 M",209
23,30/09/2018,"- R$ 7,51 M","R$ 1,66 M","- R$ 31,40 M","- R$ 36,48 M",209
24,30/06/2018,"R$ 21,07 M","- R$ 18,66 M","R$ 82,06 M","R$ 87,53 M",209
25,31/03/2018,"R$ 10,97 M","- R$ 23,88 M","R$ 8,27 M","- R$ 4,64 M",209
26,31/12/2017,"- R$ 43,36 M","- R$ 3,56 M","R$ 41,33 M","- R$ 5,59 M",209
27,30/09/2017,"R$ 9,06 M","- R$ 19,60 M","- R$ 6,25 M","- R$ 16,79 M",209
28,30/06/2017,"R$ 41,82 M","- R$ 6,86 M","- R$ 9,78 M","R$ 25,19 M",209
29,31/03/2017,"R$ 20,66 M","- R$ 20,83 M","- R$ 20,82 M","- R$ 20,99 M",209
30,31/12/2016,"R$ 2,54 M","R$ 13,47 M","- R$ 28,74 M","- R$ 12,73 M",209
31,30/09/2016,"R$ 30,00 mil","R$ 687,00 mil","- R$ 2,60 M","- R$ 1,88 M",209
32,30/06/2016,"R$ 27,70 M","- R$ 42,90 M","- R$ 21,52 M","- R$ 36,72 M",209
33,31/03/2016,"- R$ 39,61 M","- R$ 8,10 M","R$ 19,19 M","- R$ 28,52 M",209
34,31/12/2015,"- R$ 9,32 M","R$ 86,48 M","- R$ 82,05 M","- R$ 4,89 M",209
35,30/09/2015,"R$ 3,45 M","R$ 125,64 M","- R$ 80,37 M","R$ 48,71 M",209
36,30/06/2015,"R$ 37,12 M","R$ 30,58 M","- R$ 26,74 M","R$ 40,95 M",209
37,31/03/2015,"- R$ 1,62 M","R$ 6,37 M","R$ 8,03 M","R$ 12,78 M",209
38,31/12/2014,"- R$ 47,69 M","R$ 11,73 M","R$ 29,28 M","- R$ 6,67 M",209
39,30/09/2014,"R$ 1,01 M","- R$ 28,72 M","- R$ 30,48 M","- R$ 58,19 M",209
40,30/06/2014,"R$ 38,52 M","R$ 7,39 M","- R$ 3,36 M","R$ 42,55 M",209
41,31/03/2014,"- R$ 30,50 M","R$ 3,28 M","R$ 7,89 M","- R$ 19,33 M",209
42,31/12/2013,"- R$ 27,87 M","- R$ 20,83 M","R$ 1,21 M","- R$ 47,49 M",209
43,30/09/2013,"R$ 42,73 M","R$ 304,00 mil","- R$ 7,72 M","R$ 35,31 M",209
44,30/06/2013,"- R$ 96,05 M","R$ 84,03 M","R$ 8,56 M","- R$ 3,46 M",209
45,31/03/2013,"R$ 52,59 M","- R$ 27,86 M","R$ 9,86 M","R$ 34,58 M",209
46,31/12/2012,"- R$ 45,30 M","R$ 48,84 M","- R$ 12,79 M","- R$ 9,25 M",209
47,30/09/2012,"R$ 42,29 M","- R$ 50,92 M","- R$ 5,01 M","- R$ 13,64 M",209
48,30/06/2012,"- R$ 29,10 M","R$ 1,37 M","- R$ 4,50 M","- R$ 32,24 M",209
49,31/03/2012,"R$ 3,75 M","- R$ 4,58 M","R$ 12,23 M","R$ 11,40 M",209
50,31/12/2011,"R$ 5,61 M","- R$ 12,16 M","- R$ 26,88 M","- R$ 33,43 M",209
51,30/09/2011,"R$ 9,05 M","- R$ 9,00 M","- R$ 13,94 M","- R$ 13,88 M",209
52,30/06/2011,"R$ 40,01 M","- R$ 36,89 M","- R$ 6,29 M","- R$ 3,17 M",209
53,31/03/2011,"- R$ 35,75 M","R$ 2,10 M","R$ 22,08 M","- R$ 11,57 M",209
