,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 17/09/2024,"9,55","0,93","0,83","10,67","0,09","R$ 114,63 B","5,25%",240
1,30/06/2024,"8,83","0,86","0,77","9,87","0,09","R$ 106,53 B","5,68%",240
2,31/03/2024,"10,72","0,88","0,79","-6,36","0,09","R$ 108,15 B","5,67%",240
3,31/12/2023,"10,71","0,88","0,79","2,76","0,09","R$ 107,12 B","5,69%",240
4,30/09/2023,"9,38","0,85","0,76","1,95","0,09","R$ 101,22 B","4,68%",240
5,30/06/2023,"11,85","0,92","0,83","-11,79","0,10","R$ 109,81 B","7,52%",240
6,31/03/2023,"6,82","0,82","0,76","-19,63","0,09","R$ 99,48 B","6,87%",240
7,31/12/2022,"6,75","0,88","0,84","14,09","0,10","R$ 102,95 B","9,74%",240
8,30/09/2022,"6,79","0,93","0,93","7,86","0,10","R$ 107,46 B","10,67%",240
9,30/06/2022,"6,54","0,94","1,02","180,48","0,10","R$ 106,60 B","10,75%",240
10,31/03/2022,"7,57","1,09","1,30","62,91","0,12","R$ 120,71 B","11,88%",240
11,31/12/2021,"7,25","1,07",,"16,53","0,12","R$ 119,51 B","8,64%",240
12,30/09/2021,"7,87","1,17","1,44","28,55","0,13","R$ 131,29 B","6,68%",240
13,30/06/2021,"9,58","1,41","1,87","9,51","0,16","R$ 155,77 B","3,82%",240
14,31/03/2021,"10,75","1,39","1,91","3,64","0,15","R$ 149,94 B","2,51%",240
15,31/12/2020,"11,01","1,40","1,87","3,49","0,16","R$ 152,62 B","2,16%",240
16,30/09/2020,"7,59","1,11","1,71","2,26","0,13","R$ 124,49 B","7,87%",240
17,30/06/2020,"7,43","1,13","1,33","2,22","0,13","R$ 116,40 B","8,17%",240
18,31/03/2020,"5,90","0,99","1,10","2,69","0,12","R$ 101,76 B","9,54%",240
19,31/12/2019,"9,98","1,69","1,85","6,58","0,21","R$ 159,20 B","6,31%",240
20,30/09/2019,"14,00","2,06","2,34","35,50","0,27","R$ 181,68 B","3,64%",240
21,30/06/2019,"12,47","1,78","1,93","11,98","0,24","R$ 169,91 B","4,00%",240
22,31/03/2019,"14,61","2,02","2,17","22,22","0,25","R$ 178,35 B","3,42%",240
23,31/12/2018,"14,26","1,77","1,92","5,74","0,23","R$ 158,11 B","3,89%",240
24,30/09/2018,"13,63","1,61","1,71","5,18","0,20","R$ 134,56 B","4,69%",240
25,30/06/2018,"17,05","1,90","2,02","5,14","0,25","R$ 147,56 B","3,94%",240
26,31/03/2018,"16,91","1,74","1,79","3,00","0,23","R$ 132,34 B","3,98%",240
27,31/12/2017,"16,71","1,48","1,54","3,26","0,20","R$ 115,99 B","4,47%",240
28,30/09/2017,"14,65","1,32","1,31","3,05","0,18","R$ 97,30 B","4,35%",240
29,30/06/2017,"15,68","1,35","1,32","5,15","0,19","R$ 99,68 B","4,27%",240
30,31/03/2017,"21,50","1,88","1,79","23,36","0,25","R$ 120,69 B","3,17%",240
31,31/12/2016,"16,47","1,39","1,42","40,58","0,20","R$ 95,24 B","2,74%",240
32,30/09/2016,"12,68","1,01","1,02","14,69","0,14","R$ 76,09 B","7,20%",240
33,30/06/2016,"7,46","0,90","0,90","5,93","0,13","R$ 66,55 B","7,74%",240
34,31/03/2016,"5,38","0,66","0,66","13,08","0,09","R$ 47,49 B","11,21%",240
35,31/12/2015,"5,83","0,69","0,73","-17,14","0,09","R$ 51,40 B","6,64%",240
36,30/09/2015,"7,24","0,79","0,92","6,05","0,12","R$ 59,62 B","1,51%",240
37,30/06/2015,"11,96","0,88","1,00","12,84","0,13","R$ 61,10 B","1,99%",240
38,31/03/2015,"9,18","0,66","0,76","-12,62","0,10","R$ 48,51 B","2,82%",240
39,31/12/2014,"9,79","0,70","0,85","5,01","0,11","R$ 50,52 B","14,05%",240
40,30/09/2014,"10,50","0,76","0,94","14,38","0,13","R$ 57,83 B","13,52%",240
41,30/06/2014,"9,34","0,68","0,85","-22,61","0,11","R$ 53,74 B","15,91%",240
42,31/03/2014,"7,67","0,54","0,74","2,02","0,10","R$ 43,89 B","18,98%",240
43,31/12/2013,"11,73","0,74","1,03","9,06","0,14","R$ 57,99 B","3,36%",240
44,30/09/2013,"9,90","0,64","0,89","10,35","0,12","R$ 51,88 B","3,97%",240
45,30/06/2013,"10,57","0,70","0,95","4,99","0,13","R$ 54,00 B","4,41%",240
46,31/03/2013,"10,25","0,69","0,92","12,19","0,13","R$ 55,87 B","4,58%",240
47,31/12/2012,"8,68","0,69","0,90","3,96","0,14","R$ 54,00 B","4,71%",240
48,30/09/2012,"8,25","0,70","0,90","26,83","0,14","R$ 55,87 B","4,53%",240
49,30/06/2012,"8,09","0,75","0,98","-14,13","0,15","R$ 59,86 B","4,75%",240
50,31/03/2012,"7,73","0,77","1,01","-5,39","0,15","R$ 61,72 B","5,07%",240
51,31/12/2011,"7,61","0,78","1,07","-2,03","0,14","R$ 59,86 B","6,56%",240
52,30/09/2011,"6,98","0,74","1,05","-2,57","0,14","R$ 55,87 B","7,25%",240
53,30/06/2011,"8,82","0,91","1,35","-4,10","0,18","R$ 69,70 B","5,27%",240
54,31/03/2011,"10,27","1,03","1,59","-7,34","0,20","R$ 72,09 B","4,46%",240
55,31/12/2010,"32,13","1,47","2,58","-8,55","0,30","R$ 94,71 B","2,47%",240
56,30/09/2010,"33,12","1,34","2,36","-4,38","0,28","R$ 88,32 B","2,24%",240
57,30/06/2010,"29,16","1,13","1,97","-2,82","0,25","R$ 76,08 B","2,03%",240
58,31/03/2010,"46,40","1,30","2,04","-3,24","0,24","R$ 80,08 B","1,96%",240
59,31/12/2009,"38,70","1,24","1,42","-11,96","0,19","R$ 66,21 B","3,21%",240
60,30/09/2009,"42,74","1,52","1,59","-16,01","0,23","R$ 74,92 B","2,65%",240
61,30/06/2009,"28,85","0,94","1,28","8,21","0,13","R$ 42,58 B","3,04%",240
62,31/12/2008,"22,69","0,85","1,90",,"0,13","R$ 39,32 B","8,19%",240
63,30/09/2008,"15,91","2,57","1,48",,"0,22","R$ 26,64 B","5,33%",240
64,30/06/2008,"18,17","3,24","1,63",,"0,25","R$ 29,30 B","2.460,34%",240
65,31/03/2008,"13,67","2,72","1,39",,"0,22","R$ 26,53 B","2.978,31%",240
66,31/12/2007,"16,31","2,66","1,49",,"0,22","R$ 27,52 B","2.768,69%",240
67,30/09/2007,"16,53","2,85","1,61",,"0,24","R$ 27,42 B","2.639,32%",240
68,30/06/2007,"15,82","2,42","1,55",,"0,21","R$ 20,93 B","0,00%",240
69,31/03/2007,"24,52","2,47","2,15",,"0,19","R$ 19,70 B","0,00%",240
70,31/12/2006,,"2,59",,,"0,23","R$ 19,70 B","0,00%",240
71,30/09/2006,"27,39","2,69","4,55",,"0,80","R$ 4,24 B","0,00%",240
72,30/06/2006,"21,69","2,38","4,93",,"0,83","R$ 4,24 B","0,00%",240
73,31/03/2006,"24,07","2,45","5,16",,"0,81","R$ 4,24 B","0,00%",240
