,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 10,26 B","- R$ 1,62 B","- R$ 24,75 B","- R$ 16,57 B",240
1,31/03/2024,"- R$ 15,96 B","- R$ 1,31 B","- R$ 8,78 B","- R$ 26,05 B",240
2,31/12/2023,"R$ 36,63 B","- R$ 2,58 B","R$ 5,82 B","R$ 39,85 B",240
3,30/09/2023,"R$ 49,38 B","- R$ 1,79 B","R$ 2,09 B","R$ 49,69 B",240
4,30/06/2023,"- R$ 8,78 B","- R$ 1,52 B","R$ 6,83 B","- R$ 3,03 B",240
5,31/03/2023,"- R$ 4,70 B","- R$ 687,70 M","R$ 20,87 B","R$ 15,48 B",240
6,31/12/2022,"R$ 6,85 B","- R$ 2,71 B","R$ 12,75 B","R$ 16,90 B",240
7,30/09/2022,"R$ 12,98 B","- R$ 2,94 B","R$ 10,64 B","R$ 20,68 B",240
8,30/06/2022,"R$ 560,07 M","- R$ 3,34 B","R$ 10,34 B","R$ 7,55 B",240
9,31/03/2022,"R$ 1,84 B","- R$ 2,89 B","- R$ 11,84 B","- R$ 12,88 B",240
10,31/12/2021,"R$ 6,81 B","- R$ 1,93 B","- R$ 658,51 M","R$ 4,22 B",240
11,30/09/2021,"R$ 4,31 B","- R$ 706,06 M","- R$ 3,09 B","R$ 521,45 M",240
12,30/06/2021,"R$ 15,67 B","- R$ 332,63 M","- R$ 15,09 B","R$ 255,67 M",240
13,31/03/2021,"R$ 40,20 B","- R$ 339,77 M","- R$ 28,43 B","R$ 11,41 B",240
14,31/12/2020,"R$ 42,32 B","- R$ 1,16 B","- R$ 34,15 B","R$ 7,00 B",240
15,30/09/2020,"R$ 50,89 B","- R$ 804,42 M","- R$ 36,45 B","R$ 13,63 B",240
16,30/06/2020,"R$ 51,19 B","- R$ 646,06 M","- R$ 30,65 B","R$ 19,90 B",240
17,31/03/2020,"R$ 36,56 B","- R$ 759,12 M","- R$ 22,72 B","R$ 13,09 B",240
18,31/12/2019,"R$ 24,87 B","- R$ 2,31 B","- R$ 26,20 B","- R$ 3,63 B",240
19,30/09/2019,"R$ 5,78 B","- R$ 4,46 B","- R$ 12,45 B","- R$ 11,13 B",240
20,30/06/2019,"R$ 7,35 B","- R$ 4,80 B","- R$ 6,15 B","- R$ 3,61 B",240
21,31/03/2019,"R$ 13,92 B","- R$ 3,64 B","- R$ 14,39 B","- R$ 4,12 B",240
22,31/12/2018,"R$ 8,28 B","- R$ 2,36 B","- R$ 3,30 B","R$ 2,61 B",240
23,30/09/2018,"R$ 28,13 B","- R$ 1,20 B","- R$ 13,02 B","R$ 13,92 B",240
24,30/06/2018,"R$ 27,50 B","- R$ 898,66 M","- R$ 25,40 B","R$ 1,20 B",240
25,31/03/2018,"R$ 32,47 B","- R$ 1,76 B","- R$ 28,39 B","R$ 2,45 B",240
26,31/12/2017,"R$ 50,29 B","- R$ 1,45 B","- R$ 44,30 B","R$ 4,54 B",240
27,30/09/2017,"R$ 40,84 B","- R$ 850,18 M","- R$ 40,34 B","- R$ 1,57 B",240
28,30/06/2017,"R$ 37,90 B","- R$ 1,21 B","- R$ 40,69 B","- R$ 3,45 B",240
29,31/03/2017,"R$ 22,81 B","- R$ 1,20 B","- R$ 26,62 B","- R$ 6,01 B",240
30,31/12/2016,"R$ 6,75 B","- R$ 1,27 B","- R$ 18,19 B","- R$ 15,00 B",240
31,30/09/2016,"R$ 3,00 B","- R$ 1,98 B","- R$ 23,96 B","- R$ 23,98 B",240
32,30/06/2016,"R$ 5,89 B","- R$ 705,64 M","- R$ 12,98 B","- R$ 5,19 B",240
33,31/03/2016,"R$ 12,55 B","- R$ 678,88 M","- R$ 8,38 B","R$ 3,30 B",240
34,31/12/2015,"R$ 4,03 B","- R$ 760,84 M","R$ 4,36 B","R$ 9,73 B",240
35,30/09/2015,"- R$ 3,29 B","- R$ 1,01 B","R$ 6,51 B","R$ 2,22 B",240
36,30/06/2015,"R$ 11,12 B","- R$ 3,41 B","R$ 4,48 B","R$ 12,19 B",240
37,31/03/2015,"R$ 5,45 B","- R$ 3,40 B","R$ 2,90 B","R$ 4,96 B",240
38,31/12/2014,"- R$ 4,09 B","- R$ 3,16 B","- R$ 7,34 B","- R$ 14,59 B",240
39,30/09/2014,"R$ 11,00 B","- R$ 3,05 B","- R$ 1,19 B","R$ 6,76 B",240
40,30/06/2014,"R$ 4,12 B","- R$ 1,95 B","- R$ 5,81 B","- R$ 3,64 B",240
41,31/03/2014,"- R$ 2,29 B","- R$ 2,05 B","- R$ 7,91 B","- R$ 12,25 B",240
42,31/12/2013,"R$ 21,72 B","- R$ 2,32 B","- R$ 1,04 B","R$ 18,37 B",240
43,30/09/2013,"R$ 6,61 B","- R$ 1,90 B","R$ 621,11 M","R$ 5,33 B",240
44,30/06/2013,"R$ 5,01 B","- R$ 2,06 B","R$ 2,24 B","R$ 5,20 B",240
45,31/03/2013,"R$ 11,21 B","- R$ 2,81 B","R$ 4,02 B","R$ 12,42 B",240
46,31/12/2012,"R$ 4,58 B","- R$ 2,74 B","R$ 8,75 B","R$ 10,60 B",240
47,30/09/2012,"R$ 14,12 B","- R$ 516,77 M","R$ 4,29 B","R$ 17,90 B",240
48,30/06/2012,"R$ 2,08 B","- R$ 412,29 M","R$ 7,94 B","R$ 9,61 B",240
49,31/03/2012,"- R$ 4,24 B","R$ 150,09 M","R$ 11,70 B","R$ 7,61 B",240
50,31/12/2011,"- R$ 11,11 B","R$ 210,60 M","R$ 10,57 B","- R$ 329,49 M",240
51,30/09/2011,"- R$ 29,47 B","- R$ 2,43 B","R$ 16,32 B","- R$ 15,58 B",240
52,30/06/2011,"- R$ 21,70 B","- R$ 2,37 B","R$ 15,71 B","- R$ 8,36 B",240
53,31/03/2011,"- R$ 16,56 B","- R$ 2,38 B","R$ 11,16 B","- R$ 7,78 B",240
