,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 4,89 B","R$ 3,38 B","R$ 748,69 M","- R$ 302,67 M","R$ 1,05 B","R$ 786,82 M","R$ 1,27"
1,31/03/2024,"R$ 4,68 B","R$ 3,25 B","R$ 725,65 M","- R$ 294,13 M","R$ 1,02 B","R$ 767,35 M","R$ 1,24"
2,31/12/2023,"R$ 4,50 B","R$ 3,14 B","R$ 700,70 M","- R$ 282,80 M","R$ 983,50 M","R$ 734,82 M","R$ 1,19"
3,30/09/2023,"R$ 4,31 B","R$ 3,02 B","R$ 720,67 M","- R$ 270,73 M","R$ 991,40 M","R$ 764,71 M","R$ 1,24"
4,30/06/2023,"R$ 4,13 B","R$ 2,89 B","R$ 689,27 M","- R$ 258,83 M","R$ 948,10 M","R$ 485,81 M","R$ 0,79"
5,31/03/2023,"R$ 3,96 B","R$ 2,77 B","R$ 696,82 M","- R$ 241,15 M","R$ 937,97 M","R$ 512,80 M","R$ 0,83"
6,31/12/2022,"R$ 3,79 B","R$ 2,65 B","R$ 641,08 M","- R$ 236,13 M","R$ 877,20 M","R$ 498,14 M","R$ 0,81"
7,30/09/2022,"R$ 3,90 B","R$ 2,69 B","R$ 602,58 M","- R$ 291,70 M","R$ 894,28 M","R$ 470,97 M","R$ 0,76"
8,30/06/2022,"R$ 3,70 B","R$ 2,55 B","R$ 553,45 M","- R$ 290,48 M","R$ 843,93 M","R$ 411,05 M","R$ 0,67"
9,31/03/2022,"R$ 3,52 B","R$ 2,40 B","R$ 507,13 M","- R$ 273,61 M","R$ 780,74 M","R$ 367,30 M","R$ 0,60"
10,31/12/2021,"R$ 3,26 B","R$ 2,23 B","R$ 512,51 M","- R$ 261,12 M","R$ 773,63 M","R$ 368,49 M","R$ 0,60"
11,30/09/2021,"R$ 3,03 B","R$ 2,06 B","R$ 495,73 M","- R$ 247,71 M","R$ 743,44 M","R$ 344,36 M","R$ 0,56"
12,30/06/2021,"R$ 2,85 B","R$ 1,94 B","R$ 476,24 M","- R$ 232,21 M","R$ 708,46 M","R$ 334,75 M","R$ 0,58"
13,31/03/2021,"R$ 2,71 B","R$ 1,84 B","R$ 433,78 M","- R$ 225,10 M","R$ 658,88 M","R$ 314,10 M","R$ 0,54"
14,31/12/2020,"R$ 2,60 B","R$ 1,75 B","R$ 393,54 M","- R$ 204,59 M","R$ 598,13 M","R$ 294,96 M","R$ 0,51"
