,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 992,30 M","- R$ 846,64 M","- R$ 660,74 M","- R$ 515,09 M"
1,31/03/2024,"R$ 1,01 B","- R$ 577,01 M","- R$ 419,17 M","R$ 12,05 M"
2,31/12/2023,"R$ 952,11 M","- R$ 3,39 M","- R$ 555,32 M","R$ 393,40 M"
3,30/09/2023,"R$ 961,01 M","- R$ 26,52 M","- R$ 418,81 M","R$ 515,67 M"
4,30/06/2023,"R$ 974,57 M","- R$ 437,04 M","- R$ 384,27 M","R$ 153,26 M"
5,31/03/2023,"R$ 839,70 M","- R$ 456,33 M","- R$ 552,19 M","- R$ 168,83 M"
6,31/12/2022,"R$ 915,56 M","- R$ 726,46 M","- R$ 324,41 M","- R$ 135,31 M"
7,30/09/2022,"R$ 653,26 M","- R$ 696,17 M","R$ 510,09 M","R$ 467,19 M"
8,30/06/2022,"R$ 565,81 M","- R$ 629,57 M","R$ 1,99 B","R$ 1,92 B"
9,31/03/2022,"R$ 580,89 M","- R$ 2,15 B","R$ 3,32 B","R$ 1,75 B"
10,31/12/2021,"R$ 424,52 M","- R$ 2,15 B","R$ 3,57 B","R$ 1,84 B"
11,30/09/2021,"R$ 257,69 M","- R$ 2,28 B","R$ 3,35 B","R$ 1,33 B"
12,30/06/2021,"R$ 97,73 M","- R$ 1,83 B","R$ 1,27 B","- R$ 461,67 M"
13,31/03/2021,"R$ 212,06 M","- R$ 106,61 M","- R$ 370,79 M","- R$ 265,34 M"
14,31/12/2020,"R$ 371,74 M","- R$ 355,76 M","- R$ 526,40 M","- R$ 510,42 M"
15,30/09/2020,"R$ 432,60 M","- R$ 201,20 M","- R$ 719,30 M","- R$ 487,90 M"
16,30/06/2020,"R$ 491,51 M","- R$ 433,86 M","- R$ 288,31 M","- R$ 230,66 M"
17,31/03/2020,"R$ 394,49 M","- R$ 229,70 M","R$ 776,92 M","R$ 941,71 M"
18,31/12/2019,"R$ 345,30 M","- R$ 36,88 M","R$ 776,94 M","R$ 1,09 B"
19,30/09/2019,"R$ 350,27 M","- R$ 72,30 M","R$ 760,12 M","R$ 1,04 B"
20,30/06/2019,"R$ 427,04 M","- R$ 101,88 M","R$ 774,97 M","R$ 1,10 B"
21,31/03/2019,"R$ 404,93 M","- R$ 95,30 M","- R$ 266,68 M","R$ 42,95 M"
22,31/12/2018,"R$ 426,01 M","- R$ 102,21 M","- R$ 258,16 M","R$ 65,63 M"
23,30/09/2018,"R$ 401,62 M","- R$ 81,37 M","- R$ 255,09 M","R$ 65,16 M"
24,30/06/2018,"R$ 335,56 M","- R$ 54,33 M","- R$ 78,21 M","R$ 203,02 M"
25,31/03/2018,"R$ 321,57 M","- R$ 57,12 M","- R$ 99,40 M","R$ 165,06 M"
26,31/12/2017,"R$ 329,77 M","- R$ 50,31 M","- R$ 107,06 M","R$ 172,40 M"
27,30/09/2017,"R$ 306,84 M","- R$ 63,64 M","- R$ 74,79 M","R$ 168,41 M"
28,30/06/2017,"R$ 315,32 M","- R$ 80,54 M","- R$ 338,63 M","- R$ 103,85 M"
29,31/03/2017,"R$ 307,05 M","- R$ 92,88 M","- R$ 353,90 M","- R$ 139,73 M"
30,31/12/2016,"R$ 260,51 M","- R$ 98,75 M","- R$ 373,40 M","- R$ 211,64 M"
31,30/09/2016,"R$ 236,49 M","- R$ 501,53 M","- R$ 352,44 M","- R$ 617,48 M"
32,30/06/2016,"R$ 243,78 M","- R$ 501,20 M","- R$ 143,84 M","- R$ 401,26 M"
33,31/03/2016,"R$ 256,27 M","- R$ 493,94 M","- R$ 140,55 M","- R$ 378,21 M"
34,31/12/2015,"R$ 313,17 M","- R$ 507,12 M","- R$ 77,53 M","- R$ 271,49 M"
35,30/09/2015,"R$ 361,22 M","- R$ 90,67 M","R$ 145,91 M","R$ 416,47 M"
36,30/06/2015,"R$ 369,27 M","- R$ 88,38 M","R$ 14,12 M","R$ 295,01 M"
37,31/03/2015,"R$ 356,40 M","- R$ 122,45 M","R$ 521,00 mil","R$ 234,47 M"
38,31/12/2014,"R$ 332,05 M","- R$ 132,77 M","- R$ 34,44 M","R$ 164,84 M"
39,30/09/2014,"R$ 309,82 M","- R$ 145,30 M","R$ 24,75 M","R$ 189,26 M"
40,30/06/2014,"R$ 281,03 M","- R$ 183,33 M","R$ 23,25 M","R$ 120,95 M"
41,31/03/2014,"R$ 288,64 M","- R$ 174,07 M","R$ 60,34 M","R$ 174,92 M"
42,31/12/2013,"R$ 282,23 M","- R$ 218,13 M","R$ 56,56 M","R$ 120,66 M"
43,30/09/2013,"R$ 287,37 M","- R$ 205,61 M","- R$ 199,10 M","- R$ 117,34 M"
44,30/06/2013,"R$ 286,91 M","- R$ 155,56 M","- R$ 164,01 M","- R$ 32,67 M"
45,31/03/2013,"R$ 285,01 M","- R$ 116,20 M","- R$ 140,76 M","R$ 28,05 M"
46,31/12/2012,"R$ 306,80 M","- R$ 34,79 M","- R$ 146,68 M","R$ 125,33 M"
47,30/09/2012,"R$ 313,33 M","- R$ 35,70 M","- R$ 155,10 M","R$ 122,54 M"
48,30/06/2012,"R$ 315,26 M","- R$ 36,69 M","- R$ 167,02 M","R$ 111,55 M"
49,31/03/2012,"R$ 299,51 M","- R$ 47,48 M","- R$ 165,87 M","R$ 86,16 M"
50,31/12/2011,"R$ 284,22 M","- R$ 65,54 M","- R$ 164,11 M","R$ 54,57 M"
51,30/09/2011,"R$ 322,03 M","- R$ 101,76 M","- R$ 170,26 M","R$ 50,01 M"
52,30/06/2011,"R$ 303,11 M","- R$ 137,62 M","- R$ 146,83 M","R$ 18,65 M"
53,31/03/2011,"R$ 270,67 M","- R$ 111,19 M","- R$ 137,94 M","R$ 21,54 M"
