,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-17,18%","-16,18%","-26,02%","-24,52%","-27,83%","-18,98%","44,20%","-37,55%","-38,16%","-32,11%","0,51","1,67","0,67","0,04"
1,30/06/2024,"-17,83%","-16,86%","-27,02%","-25,54%","-29,49%","-20,16%","42,42%","-40,63%","-41,40%","-35,30%","0,50","1,68","0,68","-0,10"
2,31/03/2024,"-18,08%","-17,17%","-27,39%","-26,02%","-29,80%","-20,21%","40,73%","-43,64%","-44,32%","-38,36%","0,46","1,71","0,71","-0,21"
3,31/12/2023,"-21,78%","-20,56%","-33,01%","-31,15%","-32,42%","-21,96%","40,07%","-49,99%","-53,26%","-47,61%","0,44","1,70","0,70","-0,32"
4,30/09/2023,"-4,42%","-4,20%","-6,70%","-6,36%","-4,81%","-3,56%","40,37%","-7,36%","-9,97%","-4,94%","0,48","1,47","0,47","-4,38"
5,30/06/2023,"-3,49%","-3,32%","-5,29%","-5,03%","-3,98%","-2,99%","42,24%","-5,67%","-7,11%","-2,61%","0,53","1,46","0,46","-8,92"
6,31/03/2023,"-2,46%","-2,33%","-3,73%","-3,53%","-2,05%","-1,25%","45,10%","-2,67%","-3,22%","0,90%","0,47","1,47","0,47","24,18"
7,31/12/2022,"4,80%","4,54%","7,27%","6,88%","3,58%","1,51%","46,10%","2,90%","4,81%","8,72%","0,52","1,48","0,48","1,72"
8,30/09/2022,"8,97%","8,60%","13,59%","13,03%","13,09%","8,18%","47,51%","10,52%","8,39%","12,15%","0,78","1,35","0,35","0,28"
9,30/06/2022,"11,22%","10,91%","17,00%","16,52%","17,29%","10,81%","47,71%","13,54%","10,39%","14,05%","0,80","1,33","0,33","-0,09"
10,31/03/2022,"13,79%","14,25%","20,90%","21,59%","19,22%","12,19%","48,59%","14,68%","12,84%","16,28%","0,83","1,64","0,64","-2,47"
11,31/12/2021,"15,61%","16,35%","23,66%","24,77%","23,39%","14,32%","49,55%","17,46%","15,68%","18,99%","0,82","2,37","1,37","-0,63"
12,30/09/2021,"14,03%","15,16%","21,25%","22,97%","15,59%","7,38%","52,53%","10,80%","14,25%","18,07%","0,68","1,60","0,60","-0,89"
13,30/06/2021,"11,15%","12,09%","16,90%","18,32%","10,47%","4,49%","53,30%","7,38%","13,20%","17,12%","0,61","1,60","0,60","-0,90"
14,31/03/2021,"10,99%","12,04%","16,65%","18,25%","8,82%","4,67%","52,91%","6,84%","12,57%","17,08%","0,68","1,58","0,58","-1,11"
15,31/12/2020,"7,07%","7,69%","10,71%","11,64%","5,30%","3,10%","52,34%","4,17%","8,15%","12,96%","0,74","1,63","0,63","-1,03"
16,30/09/2020,"7,82%","8,41%","11,85%","12,74%","8,07%","4,69%","50,12%","5,54%","8,89%","13,40%","0,85","2,11","1,11","-0,61"
17,30/06/2020,"7,97%","8,60%","12,07%","13,02%","10,92%","6,21%","50,08%","7,73%","8,76%","13,56%","0,80","2,33","1,33","0,13"
