,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 170,93 M","- R$ 20,29 M","- R$ 153,55 M","R$ 6,67 M",60
1,31/03/2024,"R$ 315,42 M","- R$ 13,03 M","R$ 42,32 M","R$ 346,40 M",60
2,31/12/2023,"R$ 268,57 M","- R$ 9,96 M","- R$ 29,86 M","R$ 228,35 M",60
3,30/09/2023,"R$ 190,02 M","- R$ 64,98 M","R$ 152,38 M","R$ 279,89 M",60
4,30/06/2023,"R$ 20,27 M","- R$ 96,13 M","R$ 11,99 M","- R$ 66,57 M",60
5,31/03/2023,"- R$ 107,30 M","- R$ 108,51 M","R$ 50,15 M","- R$ 166,66 M",60
6,31/12/2022,"- R$ 241,52 M","- R$ 156,42 M","R$ 804,95 M","R$ 406,53 M",60
7,30/09/2022,"R$ 46,59 M","- R$ 233,83 M","R$ 157,05 M","- R$ 32,12 M",60
8,30/06/2022,"- R$ 52,52 M","- R$ 1,52 B","R$ 102,80 M","- R$ 1,46 B",60
9,31/03/2022,"- R$ 390,74 M","- R$ 887,91 M","R$ 2,44 B","R$ 1,15 B",60
10,31/12/2021,"R$ 299,01 M","- R$ 455,93 M","- R$ 179,15 M","- R$ 331,51 M",60
11,30/09/2021,"R$ 142,17 M","- R$ 92,10 M","- R$ 16,59 M","R$ 47,57 M",60
12,30/06/2021,"R$ 60,80 M","- R$ 95,15 M","- R$ 5,51 M","- R$ 57,27 M",60
13,31/03/2021,"R$ 285,31 M","- R$ 42,61 M","- R$ 19,59 M","R$ 231,38 M",60
14,31/12/2020,"R$ 185,80 M","- R$ 100,89 M","- R$ 1,36 B","- R$ 1,28 B",60
15,30/09/2020,"R$ 226,61 M","R$ 157,72 M","- R$ 859,98 M","- R$ 467,41 M",60
16,30/06/2020,"- R$ 196,11 M","- R$ 150,13 M","R$ 1,36 B","R$ 1,02 B",60
17,31/03/2020,"R$ 96,48 M","- R$ 24,40 M","R$ 761,37 M","R$ 848,91 M",60
18,31/12/2019,"R$ 202,11 M","R$ 89,52 M","- R$ 114,07 M","R$ 176,02 M",60
19,30/09/2019,"R$ 15,72 M","- R$ 162,18 M","- R$ 83,62 M","- R$ 227,67 M",60
20,30/06/2019,"R$ 195,77 M","R$ 45,52 M","- R$ 88,76 M","R$ 151,70 M",60
21,31/03/2019,"R$ 117,85 M","- R$ 122,22 M","- R$ 44,91 M","- R$ 52,58 M",60
22,31/12/2018,"- R$ 100,79 M","R$ 57,54 M","R$ 16,43 M","- R$ 34,29 M",60
23,30/09/2018,"R$ 62,87 M","- R$ 8,88 M","- R$ 79,43 M","- R$ 26,31 M",60
24,30/06/2018,"R$ 72,76 M","- R$ 84,21 M","- R$ 110,73 M","- R$ 116,46 M",60
25,31/03/2018,"R$ 157,57 M","R$ 56,78 M","- R$ 148,31 M","R$ 66,60 M",60
26,31/12/2017,"R$ 222,58 M","- R$ 70,91 M","R$ 135,12 M","R$ 290,73 M",60
27,30/09/2017,"R$ 59,98 M","- R$ 19,49 M","- R$ 71,61 M","- R$ 31,65 M",60
28,30/06/2017,"- R$ 22,02 M","- R$ 4,79 M","- R$ 56,48 M","- R$ 79,70 M",60
29,31/03/2017,"R$ 42,46 M","R$ 26,88 M","- R$ 9,20 M","R$ 58,52 M",60
30,31/12/2016,"R$ 164,26 M","- R$ 74,91 M","- R$ 15,05 M","R$ 71,55 M",60
31,30/09/2016,"R$ 86,75 M","- R$ 43,08 M","- R$ 198,25 M","- R$ 162,67 M",60
32,30/06/2016,"R$ 98,49 M","- R$ 29,86 M","R$ 86,66 M","R$ 141,14 M",60
33,31/03/2016,"- R$ 8,52 M","R$ 38,85 M","- R$ 68,04 M","- R$ 53,60 M",60
34,31/12/2015,"R$ 134,97 M","- R$ 1,82 M","- R$ 54,49 M","R$ 35,45 M",60
35,30/09/2015,"R$ 83,26 M","- R$ 780,00 mil","- R$ 35,90 M","R$ 97,39 M",60
36,30/06/2015,"R$ 112,25 M","- R$ 43,31 M","- R$ 243,24 M","- R$ 173,60 M",60
37,31/03/2015,"R$ 76,84 M","R$ 18,50 M","R$ 15,72 M","R$ 119,07 M",60
38,31/12/2014,"R$ 112,05 M","- R$ 197,07 M","R$ 9,75 M","- R$ 72,73 M",60
39,30/09/2014,"R$ 41,75 M","R$ 17,48 M","- R$ 59,41 M","R$ 5,10 M",60
40,30/06/2014,"R$ 67,41 M","R$ 227,30 M","- R$ 179,16 M","R$ 106,60 M",60
41,31/03/2014,"R$ 26,09 M","R$ 129,09 M","- R$ 9,08 M","R$ 142,97 M",60
42,31/12/2013,"R$ 104,13 M","- R$ 138,98 M","R$ 6,94 M","- R$ 25,55 M",60
43,30/09/2013,"R$ 30,16 M","- R$ 169,59 M","R$ 104,89 M","- R$ 33,81 M",60
44,30/06/2013,"R$ 104,53 M","- R$ 84,53 M","- R$ 19,90 M","R$ 2,83 M",60
45,31/03/2013,"R$ 83,38 M","- R$ 36,97 M","R$ 22,88 M","R$ 68,39 M",60
46,31/12/2012,"R$ 72,98 M","- R$ 167,13 M","- R$ 22,61 M","- R$ 116,72 M",60
47,30/09/2012,"R$ 59,20 M","- R$ 11,56 M","R$ 15,78 M","R$ 61,48 M",60
48,30/06/2012,"R$ 23,07 M","- R$ 13,12 M","- R$ 52,50 M","- R$ 40,98 M",60
49,31/03/2012,"R$ 43,72 M","- R$ 48,83 M","R$ 1,92 M","- R$ 3,16 M",60
50,31/12/2011,"R$ 156,92 M","R$ 195,28 M","- R$ 152,56 M","R$ 199,27 M",60
51,30/09/2011,"R$ 53,13 M","- R$ 40,16 M","- R$ 29,21 M","- R$ 14,07 M",60
52,30/06/2011,"R$ 87,90 M","- R$ 126,57 M","- R$ 46,67 M","- R$ 86,21 M",60
53,31/03/2011,"R$ 34,78 M","- R$ 115,95 M","- R$ 30,10 M","- R$ 111,88 M",60
