,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 944,94 M","- R$ 108,25 M","R$ 11,29 M","R$ 861,30 M",60
1,31/03/2024,"R$ 794,28 M","- R$ 184,09 M","R$ 176,83 M","R$ 788,07 M",60
2,31/12/2023,"R$ 371,57 M","- R$ 279,57 M","R$ 184,65 M","R$ 275,01 M",60
3,30/09/2023,"- R$ 131,48 M","- R$ 426,04 M","R$ 1,01 B","R$ 453,19 M",60
4,30/06/2023,"- R$ 277,26 M","- R$ 594,89 M","R$ 1,02 B","R$ 141,19 M",60
5,31/03/2023,"- R$ 352,34 M","- R$ 2,02 B","R$ 1,11 B","- R$ 1,25 B",60
6,31/12/2022,"- R$ 638,18 M","- R$ 2,80 B","R$ 3,51 B","R$ 64,34 M",60
7,30/09/2022,"- R$ 79,13 M","- R$ 3,10 B","R$ 2,51 B","- R$ 673,70 M",60
8,30/06/2022,"R$ 10,08 M","- R$ 2,95 B","R$ 2,34 B","- R$ 594,01 M",60
9,31/03/2022,"R$ 117,55 M","- R$ 1,53 B","R$ 2,24 B","R$ 810,02 M",60
10,31/12/2021,"R$ 787,28 M","- R$ 685,77 M","- R$ 220,82 M","- R$ 109,83 M",60
11,30/09/2021,"R$ 674,07 M","- R$ 330,74 M","- R$ 1,40 B","- R$ 1,06 B",60
12,30/06/2021,"R$ 758,52 M","- R$ 80,93 M","- R$ 2,24 B","- R$ 1,57 B",60
13,31/03/2021,"R$ 501,62 M","- R$ 135,91 M","- R$ 872,15 M","- R$ 490,79 M",60
14,31/12/2020,"R$ 312,78 M","- R$ 117,70 M","- R$ 91,19 M","R$ 126,74 M",60
15,30/09/2020,"R$ 335,03 M","R$ 72,71 M","R$ 1,15 B","R$ 1,58 B",60
16,30/06/2020,"R$ 121,70 M","- R$ 247,18 M","R$ 1,92 B","R$ 1,82 B",60
17,31/03/2020,"R$ 511,88 M","- R$ 51,53 M","R$ 473,11 M","R$ 948,97 M",60
18,31/12/2019,"R$ 531,45 M","- R$ 149,35 M","- R$ 331,36 M","R$ 47,48 M",60
19,30/09/2019,"R$ 228,55 M","- R$ 181,34 M","- R$ 200,86 M","- R$ 162,84 M",60
20,30/06/2019,"R$ 275,70 M","- R$ 28,03 M","- R$ 196,67 M","R$ 38,53 M",60
21,31/03/2019,"R$ 152,69 M","- R$ 157,77 M","- R$ 218,64 M","- R$ 229,63 M",60
22,31/12/2018,"R$ 192,41 M","R$ 21,23 M","- R$ 322,04 M","- R$ 110,46 M",60
23,30/09/2018,"R$ 515,78 M","- R$ 107,22 M","- R$ 203,35 M","R$ 214,56 M",60
24,30/06/2018,"R$ 512,89 M","- R$ 117,82 M","- R$ 195,53 M","R$ 209,22 M",60
25,31/03/2018,"R$ 418,12 M","- R$ 38,41 M","- R$ 141,28 M","R$ 245,97 M",60
26,31/12/2017,"R$ 303,00 M","- R$ 68,31 M","- R$ 2,17 M","R$ 237,89 M",60
27,30/09/2017,"R$ 244,68 M","- R$ 72,31 M","- R$ 152,33 M","R$ 18,72 M",60
28,30/06/2017,"R$ 271,45 M","- R$ 95,90 M","- R$ 278,97 M","- R$ 112,30 M",60
29,31/03/2017,"R$ 391,95 M","- R$ 120,97 M","- R$ 135,83 M","R$ 108,54 M",60
30,31/12/2016,"R$ 340,97 M","- R$ 109,00 M","- R$ 194,68 M","- R$ 3,58 M",60
31,30/09/2016,"R$ 311,69 M","- R$ 35,91 M","- R$ 234,12 M","- R$ 39,68 M",60
32,30/06/2016,"R$ 308,20 M","R$ 6,39 M","- R$ 71,78 M","R$ 220,38 M",60
33,31/03/2016,"R$ 321,96 M","- R$ 7,06 M","- R$ 401,67 M","- R$ 94,36 M",60
34,31/12/2015,"R$ 407,32 M","- R$ 27,41 M","- R$ 317,91 M","R$ 78,32 M",60
35,30/09/2015,"R$ 384,39 M","- R$ 222,67 M","- R$ 253,67 M","- R$ 29,87 M",60
36,30/06/2015,"R$ 342,88 M","- R$ 204,41 M","- R$ 277,18 M","- R$ 122,16 M",60
37,31/03/2015,"R$ 298,05 M","R$ 66,20 M","- R$ 213,10 M","R$ 158,04 M",60
38,31/12/2014,"R$ 247,29 M","R$ 176,79 M","- R$ 237,91 M","R$ 181,93 M",60
39,30/09/2014,"R$ 239,37 M","R$ 234,88 M","- R$ 240,71 M","R$ 229,11 M",60
40,30/06/2014,"R$ 227,78 M","R$ 47,82 M","- R$ 76,41 M","R$ 190,20 M",60
41,31/03/2014,"R$ 264,90 M","- R$ 264,01 M","R$ 82,85 M","R$ 86,43 M",60
42,31/12/2013,"R$ 322,20 M","- R$ 430,06 M","R$ 114,81 M","R$ 11,85 M",60
43,30/09/2013,"R$ 306,32 M","- R$ 425,39 M","R$ 85,26 M","- R$ 31,23 M",60
44,30/06/2013,"R$ 330,89 M","- R$ 345,21 M","- R$ 3,85 M","- R$ 18,27 M",60
45,31/03/2013,"R$ 260,02 M","- R$ 195,73 M","- R$ 36,45 M","R$ 26,59 M",60
46,31/12/2012,"R$ 198,97 M","- R$ 240,64 M","- R$ 57,40 M","- R$ 99,38 M",60
47,30/09/2012,"R$ 256,97 M","- R$ 220,03 M","- R$ 138,57 M","- R$ 102,34 M",60
48,30/06/2012,"R$ 270,24 M","- R$ 33,63 M","- R$ 193,11 M","R$ 46,91 M",60
49,31/03/2012,"R$ 337,33 M","- R$ 36,47 M","- R$ 225,68 M","R$ 76,15 M",60
50,31/12/2011,"R$ 332,73 M","- R$ 87,39 M","- R$ 258,54 M","- R$ 12,89 M",60
51,30/09/2011,"R$ 252,49 M","- R$ 430,06 M","- R$ 4,14 M","- R$ 181,87 M",60
52,30/06/2011,"R$ 253,69 M","- R$ 403,52 M","R$ 9,11 M","- R$ 143,84 M",60
53,31/03/2011,"R$ 256,78 M","- R$ 304,82 M","R$ 16,03 M","- R$ 35,18 M",60
