,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 318,51 M","R$ 79,40 M","R$ 39,52 M","- R$ 11,21 M","R$ 50,72 M","R$ 30,47 M","R$ 0,16",174
1,31/03/2024,"R$ 302,75 M","R$ 74,88 M","R$ 37,81 M","- R$ 724,00 mil","R$ 38,53 M","R$ 30,40 M","R$ 0,16",174
2,31/12/2023,"R$ 283,22 M","R$ 63,03 M","R$ 54,83 M","- R$ 1,33 M","R$ 56,16 M","R$ 44,45 M","R$ 0,24",174
3,30/09/2023,"R$ 253,18 M","R$ 58,54 M","R$ 32,24 M","- R$ 1,43 M","R$ 33,67 M","R$ 22,97 M","R$ 0,12",174
4,30/06/2023,"R$ 267,08 M","R$ 63,79 M","R$ 36,57 M","- R$ 1,40 M","R$ 37,97 M","R$ 28,76 M","R$ 0,15",174
5,31/03/2023,"R$ 243,21 M","R$ 59,17 M","R$ 38,98 M","- R$ 1,31 M","R$ 40,29 M","R$ 27,71 M","R$ 0,15",174
6,31/12/2022,"R$ 203,94 M","R$ 51,21 M","R$ 38,51 M","- R$ 414,00 mil","R$ 38,93 M","R$ 22,73 M","R$ 0,12",174
7,30/09/2022,"R$ 182,28 M","R$ 55,32 M","R$ 21,94 M","- R$ 395,00 mil","R$ 22,34 M","R$ 10,34 M","R$ 0,06",174
8,30/06/2022,"R$ 209,85 M","R$ 65,99 M","R$ 33,13 M","- R$ 377,00 mil","R$ 33,51 M","R$ 20,47 M","R$ 0,11",174
9,31/03/2022,"R$ 164,20 M","R$ 52,72 M","R$ 20,52 M","- R$ 347,00 mil","R$ 20,87 M","R$ 10,07 M","R$ 0,05",174
10,31/12/2021,"R$ 170,82 M","R$ 55,17 M","R$ 25,58 M","- R$ 387,00 mil","R$ 25,97 M","R$ 16,88 M","R$ 0,09",174
11,30/09/2021,"R$ 190,23 M","R$ 72,68 M","R$ 42,06 M","- R$ 350,00 mil","R$ 42,41 M","R$ 33,10 M","R$ 0,18",174
12,30/06/2021,"R$ 210,90 M","R$ 77,77 M","R$ 45,46 M","- R$ 283,00 mil","R$ 45,75 M","R$ 35,47 M","R$ 0,19",174
13,31/03/2021,"R$ 202,21 M","R$ 78,25 M","R$ 45,51 M","- R$ 213,00 mil","R$ 45,72 M","R$ 35,10 M","R$ 0,19",174
14,31/12/2020,"R$ 252,79 M","R$ 92,91 M","R$ 65,22 M","- R$ 154,00 mil","R$ 65,38 M","R$ 55,42 M","R$ 0,30",174
