,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 9,83 M","- R$ 8,84 M","- R$ 14,69 M","- R$ 13,69 M"
1,31/03/2024,"- R$ 20,38 M","- R$ 3,83 M","- R$ 13,89 M","- R$ 38,10 M"
2,31/12/2023,"R$ 14,85 M","R$ 2,45 M","- R$ 2,47 M","R$ 14,83 M"
3,30/09/2023,"- R$ 31,76 M","R$ 999,00 mil","R$ 1,70 M","- R$ 29,06 M"
4,30/06/2023,"- R$ 33,22 M","R$ 5,79 M","- R$ 8,46 M","- R$ 35,89 M"
5,31/03/2023,"- R$ 32,52 M","R$ 2,45 M","- R$ 3,48 M","- R$ 33,56 M"
6,31/12/2022,"R$ 15,21 M","- R$ 1,65 M","R$ 3,18 M","R$ 16,73 M"
7,30/09/2022,"R$ 20,80 M","R$ 1,23 M","- R$ 6,14 M","R$ 15,90 M"
8,30/06/2022,"R$ 18,83 M","- R$ 10,93 M","- R$ 9,74 M","- R$ 1,84 M"
9,31/03/2022,"- R$ 41,71 M","- R$ 15,40 M","- R$ 8,90 M","- R$ 66,00 M"
10,31/12/2021,"- R$ 38,20 M","- R$ 23,16 M","- R$ 6,93 M","- R$ 68,30 M"
11,30/09/2021,"- R$ 60,82 M","- R$ 22,90 M","- R$ 9,59 M","- R$ 93,31 M"
12,30/06/2021,"- R$ 119,88 M","- R$ 9,57 M","- R$ 6,12 M","- R$ 135,56 M"
13,31/03/2021,"- R$ 120,69 M","- R$ 3,68 M","R$ 669,55 M","R$ 545,18 M"
14,31/12/2020,"- R$ 54,93 M","- R$ 13,46 M","R$ 64,49 M","- R$ 3,90 M"
15,30/09/2020,"R$ 68,23 M","- R$ 5,04 M","- R$ 40,24 M","R$ 22,96 M"
16,30/06/2020,"R$ 562,00 mil","- R$ 3,19 M","- R$ 4,65 M","- R$ 7,27 M"
17,31/03/2020,"- R$ 16,75 M","- R$ 3,08 M","R$ 25,75 M","R$ 5,91 M"
18,31/12/2019,NA,NA,NA,NA
