,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 136,90 M","R$ 60,61 M","- R$ 18,05 M","- R$ 16,66 M","- R$ 1,39 M","- R$ 15,03 M","- R$ 0,14"
1,31/03/2024,"R$ 144,93 M","R$ 66,67 M","- R$ 21,15 M","- R$ 17,56 M","- R$ 3,59 M","- R$ 21,27 M","- R$ 0,20"
2,31/12/2023,"R$ 143,24 M","R$ 62,31 M","- R$ 22,85 M","- R$ 12,99 M","- R$ 9,86 M","- R$ 21,17 M","- R$ 0,20"
3,30/09/2023,"R$ 123,81 M","R$ 52,93 M","- R$ 23,98 M","- R$ 17,76 M","- R$ 6,22 M","- R$ 24,29 M","- R$ 0,23"
4,30/06/2023,"R$ 128,15 M","R$ 56,17 M","- R$ 21,39 M","- R$ 15,88 M","- R$ 5,51 M","- R$ 17,15 M","- R$ 0,16"
5,31/03/2023,"R$ 146,74 M","R$ 63,76 M","- R$ 18,28 M","- R$ 17,85 M","- R$ 430,00 mil","- R$ 22,54 M","- R$ 0,21"
6,31/12/2022,"R$ 175,75 M","R$ 74,35 M","- R$ 18,57 M","- R$ 18,48 M","- R$ 84,00 mil","- R$ 16,85 M","- R$ 0,16"
7,30/09/2022,"R$ 159,64 M","R$ 63,59 M","- R$ 22,97 M","- R$ 17,18 M","- R$ 5,79 M","- R$ 19,23 M","- R$ 0,18"
8,30/06/2022,"R$ 148,75 M","R$ 56,46 M","- R$ 28,81 M","- R$ 16,62 M","- R$ 12,19 M","- R$ 27,84 M","- R$ 0,26"
9,31/03/2022,"R$ 152,92 M","R$ 59,79 M","- R$ 25,77 M","- R$ 16,20 M","- R$ 9,57 M","- R$ 25,92 M","- R$ 0,24"
10,31/12/2021,"R$ 190,38 M","R$ 78,12 M","- R$ 13,99 M","- R$ 15,57 M","R$ 1,58 M","- R$ 16,64 M","- R$ 0,16"
11,30/09/2021,"R$ 186,34 M","R$ 72,79 M","- R$ 25,24 M","- R$ 15,63 M","- R$ 9,61 M","- R$ 25,69 M","- R$ 0,24"
12,30/06/2021,"R$ 175,68 M","R$ 65,76 M","- R$ 17,38 M","- R$ 7,96 M","- R$ 9,42 M","- R$ 16,99 M","- R$ 0,16"
13,31/03/2021,"R$ 168,99 M","R$ 70,48 M","- R$ 21,00 M","- R$ 7,45 M","- R$ 13,55 M","- R$ 25,49 M","- R$ 0,24"
14,31/12/2020,"R$ 182,35 M","R$ 69,16 M","- R$ 17,32 M","- R$ 7,07 M","- R$ 10,25 M","- R$ 23,69 M","- R$ 0,07"
15,30/09/2020,"R$ 180,23 M","R$ 75,84 M","R$ 6,54 M","- R$ 6,91 M","R$ 13,45 M","R$ 1,88 M","R$ 0,01"
16,30/06/2020,"R$ 126,80 M","R$ 51,09 M","- R$ 4,18 M","- R$ 6,09 M","R$ 1,91 M","- R$ 7,60 M","- R$ 0,02"
17,31/03/2020,"R$ 113,73 M","R$ 45,48 M","- R$ 6,71 M","- R$ 5,70 M","- R$ 1,01 M","- R$ 10,85 M","- R$ 0,03"
18,31/12/2019,NA,NA,NA,NA,NA,NA,NA
