,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 18,13 B","R$ 5,35 B","R$ 21,07",254.035.000,0,0,254.035.000,0,0,0,0,254.035.000,0,254.035.000,365
1,31/03/2024,"R$ 18,14 B","R$ 5,38 B","R$ 21,17",254.035.000,0,0,254.035.000,0,0,0,0,254.035.000,0,254.035.000,365
2,31/12/2023,"R$ 17,66 B","R$ 5,34 B","R$ 21,02",254.035.000,0,0,254.035.000,0,0,0,0,254.035.000,0,254.035.000,365
3,30/09/2023,"R$ 17,62 B","R$ 5,37 B","R$ 21,13",254.035.000,0,0,254.035.000,0,0,0,0,254.035.000,0,254.035.000,365
4,30/06/2023,"R$ 17,96 B","R$ 5,49 B","R$ 22,86",240.210.000,0,0,240.210.000,0,0,0,0,240.210.000,0,240.210.000,365
5,31/03/2023,"R$ 17,74 B","R$ 5,21 B","R$ 21,70",240.210.000,0,0,240.210.000,0,0,0,0,240.210.000,0,240.210.000,365
6,31/12/2022,"R$ 16,94 B","R$ 5,23 B","R$ 21,79",240.210.000,0,0,240.210.000,0,0,0,0,240.210.000,0,240.210.000,365
7,30/09/2022,"R$ 16,74 B","R$ 4,75 B","R$ 19,77",240.210.000,0,0,240.210.000,0,0,0,0,240.210.000,0,240.210.000,365
8,30/06/2022,"R$ 17,01 B","R$ 4,76 B","R$ 19,84",240.210.000,0,0,240.210.000,0,0,0,0,240.210.000,0,240.210.000,365
9,31/03/2022,"R$ 16,78 B","R$ 4,88 B","R$ 20,32",240.210.000,0,0,240.210.000,0,0,0,0,240.210.000,0,240.210.000,365
10,31/12/2021,"R$ 16,23 B","R$ 3,71 B","R$ 22,28",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
11,30/09/2021,"R$ 15,72 B","R$ 3,63 B","R$ 21,76",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
12,30/06/2021,"R$ 14,99 B","R$ 3,65 B","R$ 21,89",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
13,31/03/2021,"R$ 11,83 B","R$ 3,60 B","R$ 21,62",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
14,31/12/2020,"R$ 11,64 B","R$ 3,59 B","R$ 21,55",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
15,30/09/2020,"R$ 11,84 B","R$ 3,61 B","R$ 21,69",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
16,30/06/2020,"R$ 11,18 B","R$ 3,68 B","R$ 22,08",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
17,31/03/2020,"R$ 10,93 B","R$ 3,69 B","R$ 22,14",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
18,31/12/2019,"R$ 10,57 B","R$ 3,66 B","R$ 21,97",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
19,30/09/2019,"R$ 10,40 B","R$ 3,67 B","R$ 21,99",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
20,30/06/2019,"R$ 10,73 B","R$ 3,55 B","R$ 21,31",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
21,31/03/2019,"R$ 10,16 B","R$ 3,51 B","R$ 21,04",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
22,31/12/2018,"R$ 9,70 B","R$ 3,50 B","R$ 20,98",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
23,30/09/2018,"R$ 10,03 B","R$ 3,42 B","R$ 20,55",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
24,30/06/2018,"R$ 9,86 B","R$ 3,41 B","R$ 20,45",166.634.000,0,0,166.634.000,0,0,0,0,166.634.000,0,166.634.000,365
