,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"4,36%","5,06%","6,60%","7,67%","-1,37%","-0,42%","18,14%","-0,88%","9,85%","19,37%","0,47","3,19","2,19","3,87"
1,30/06/2024,"3,39%","4,02%","5,13%","6,09%","-3,83%","-1,17%","18,47%","-2,66%","7,92%","17,53%","0,44","3,39","2,39","4,51"
2,31/03/2024,"3,47%","4,14%","5,26%","6,27%","-3,01%","-0,89%","17,60%","-2,03%","8,42%","17,91%","0,44","3,37","2,37","4,33"
3,31/12/2023,"3,65%","4,28%","5,53%","6,49%","-3,66%","-1,13%","17,35%","-2,46%","8,60%","17,73%","0,46","3,31","2,31","4,26"
4,30/09/2023,"5,49%","6,61%","8,33%","10,02%","-0,75%","-0,21%","18,75%","-0,46%","12,45%","21,42%","0,46","3,28","2,28","3,22"
5,30/06/2023,"5,42%","6,73%","8,21%","10,19%","-1,19%","-0,33%","17,29%","-0,73%","12,18%","20,74%","0,46","3,27","2,27","2,96"
6,31/03/2023,"4,79%","5,82%","7,25%","8,82%","-2,82%","-0,82%","16,74%","-1,79%","10,95%","19,10%","0,46","3,40","2,40","3,53"
7,31/12/2022,"4,57%","5,36%","6,93%","8,12%","-2,49%","-0,57%","17,39%","-1,19%","9,92%","17,64%","0,48","3,24","2,24","3,74"
8,30/09/2022,"3,43%","4,29%","5,20%","6,50%","-2,81%","-0,65%","15,12%","-1,28%","7,12%","14,10%","0,51","3,52","2,52","4,39"
9,30/06/2022,"4,26%","5,24%","6,45%","7,93%","1,28%","0,31%","16,13%","0,54%","7,48%","13,57%","0,58","3,57","2,57","3,87"
10,31/03/2022,"5,95%","5,01%","9,02%","7,60%","2,14%","0,65%","16,40%","0,88%","6,95%","12,80%","0,74","3,44","2,44","4,20"
11,31/12/2021,"5,42%","4,53%","8,22%","6,86%","2,32%","0,72%","15,08%","0,98%","6,18%","12,06%","0,73","4,37","3,37","5,61"
12,30/09/2021,"-0,54%","-0,45%","-0,81%","-0,68%","0,73%","0,22%","10,89%","0,34%","-0,70%","5,84%","0,65","4,34","3,34","11,33"
13,30/06/2021,"0,77%","0,65%","1,17%","0,99%","-0,45%","-0,15%","11,95%","-0,24%","1,16%","8,46%","0,61","4,11","3,11","7,75"
14,31/03/2021,"2,49%","2,09%","3,78%","3,17%","1,97%","0,66%","12,42%","1,12%","3,90%","11,41%","0,59","3,28","2,28","5,92"
15,31/12/2020,"3,52%","2,82%","5,33%","4,27%","1,34%","0,46%","12,79%","0,79%","5,04%","12,53%","0,59","3,24","2,24","5,19"
16,30/09/2020,"6,54%","4,53%","9,91%","6,86%","2,98%","1,05%","13,85%","1,81%","8,53%","15,74%","0,58","3,27","2,27","4,58"
17,30/06/2020,"7,72%","5,39%","11,69%","8,16%","7,85%","2,60%","15,20%","4,72%","10,36%","17,53%","0,55","3,04","2,04","4,24"
18,31/03/2020,"8,08%","5,48%","12,24%","8,31%","8,23%","2,84%","16,61%","4,90%","10,14%","17,25%","0,58","2,96","1,96","4,19"
19,31/12/2019,"9,24%","6,21%","14,00%","9,40%","7,99%","2,88%","16,48%","4,73%","10,90%","18,44%","0,61","2,89","1,89","3,39"
20,30/09/2019,"9,07%","6,50%","13,74%","9,85%","7,65%","2,61%","16,59%","4,54%","11,53%","18,51%","0,58","2,84","1,84","3,60"
21,30/06/2019,"9,03%","6,25%","13,68%","9,47%","4,86%","1,68%","16,55%","2,86%","10,77%","17,42%","0,59","3,02","2,02","3,92"
22,31/03/2019,"9,90%","6,74%","15,01%","10,20%","4,75%","1,65%","16,26%","2,75%","11,25%","17,54%","0,60","2,90","1,90","3,59"
23,31/12/2018,"10,22%","6,67%","15,48%","10,11%","5,10%","1,84%","16,99%","3,14%","11,38%","17,14%","0,59","2,77","1,77","3,57"
24,30/09/2018,"10,99%","7,09%","16,66%","10,74%","11,18%","2,62%","16,36%","4,09%","11,13%","16,76%","0,64","2,93","1,93","3,60"
25,30/06/2018,"9,75%","5,93%","14,78%","8,99%","5,62%","1,44%","14,09%","2,13%","8,76%","14,35%","0,67","2,89","1,89","3,99"
26,31/03/2018,"7,59%","4,82%","11,50%","7,30%","-0,02%","0,00%","12,33%","-0,01%","7,10%","12,76%","0,65","2,88","1,88","4,46"
27,31/12/2017,"7,01%","4,31%","10,62%","6,53%","-4,54%","-1,27%","11,73%","-1,93%","6,42%","11,94%","0,66","2,78","1,78","4,38"
28,30/09/2017,"4,24%","2,75%","6,42%","4,16%","-12,03%","-3,49%","10,98%","-5,32%","4,18%","9,58%","0,66","4,27","3,27","7,45"
29,30/06/2017,"3,84%","2,56%","5,83%","3,88%","-10,99%","-3,26%","12,04%","-5,35%","4,06%","9,55%","0,61","3,91","2,91","7,11"
30,31/03/2017,"2,38%","1,49%","3,61%","2,26%","-11,42%","-3,58%","11,24%","-6,14%","2,54%","8,12%","0,58","3,77","2,77","8,02"
31,31/12/2016,"2,64%","1,66%","4,01%","2,51%","-8,83%","-2,84%","11,35%","-4,97%","2,85%","8,51%","0,57","3,57","2,57","7,83"
32,30/09/2016,"1,53%","0,94%","2,32%","1,42%","-8,01%","-2,82%","11,07%","-4,56%","1,56%","7,17%","0,62","3,44","2,44","9,16"
33,30/06/2016,"2,70%","1,66%","4,09%","2,52%","-5,55%","-2,13%","10,21%","-3,04%","2,58%","7,71%","0,70","3,37","2,37","7,54"
34,31/03/2016,"3,65%","2,22%","5,53%","3,36%","-2,57%","-1,04%","10,39%","-1,40%","3,13%","7,84%","0,74","3,19","2,19","7,15"
35,31/12/2015,"3,37%","1,99%","5,11%","3,02%","-1,36%","-0,57%","9,57%","-0,68%","2,50%","6,79%","0,83","3,11","2,11","7,26"
36,30/09/2015,"15,61%","8,20%","23,66%","12,42%","8,80%","3,64%","15,51%","3,96%","9,06%","13,02%","0,92","2,84","1,84","3,37"
37,30/06/2015,"18,60%","9,60%","28,18%","14,55%","10,07%","4,35%","17,81%","4,86%","11,09%","15,37%","0,90","2,61","1,61","2,93"
38,31/03/2015,"18,45%","10,38%","27,95%","15,73%","2,50%","1,06%","19,22%","1,33%","12,86%","17,31%","0,80","2,49","1,49","2,20"
39,31/12/2014,"23,98%","12,98%","36,34%","19,66%","7,85%","3,41%","22,46%","4,25%","16,43%","21,08%","0,80","2,40","1,40","1,75"
40,30/09/2014,"18,63%","10,39%","28,23%","15,74%","6,42%","2,85%","20,54%","3,72%","14,01%","19,06%","0,77","2,42","1,42","1,93"
41,30/06/2014,"21,66%","10,48%","32,82%","15,88%","7,98%","3,49%","20,02%","4,52%","13,79%","19,57%","0,77","2,31","1,31","1,74"
42,31/03/2014,"24,02%","12,96%","36,39%","19,64%","22,60%","8,96%","24,05%","12,57%","17,62%","23,36%","0,71","2,36","1,36","1,51"
43,31/12/2013,"28,02%","14,58%","42,46%","22,08%","25,09%","9,85%","26,41%","13,38%","19,44%","25,14%","0,74","2,30","1,30","1,40"
