,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 301,42 M","- R$ 279,99 M","- R$ 96,38 M","- R$ 74,95 M",365
1,31/03/2024,"R$ 295,85 M","- R$ 275,07 M","R$ 230,60 M","R$ 251,37 M",365
2,31/12/2023,"- R$ 230,21 M","- R$ 244,63 M","R$ 339,04 M","- R$ 135,81 M",365
3,30/09/2023,"- R$ 215,71 M","- R$ 261,14 M","R$ 128,87 M","- R$ 347,99 M",365
4,30/06/2023,"R$ 318,25 M","- R$ 285,18 M","R$ 177,11 M","R$ 210,18 M",365
5,31/03/2023,"R$ 331,72 M","- R$ 349,46 M","R$ 288,50 M","R$ 270,76 M",365
6,31/12/2022,"R$ 107,47 M","- R$ 396,59 M","R$ 264,56 M","- R$ 24,56 M",365
7,30/09/2022,"- R$ 121,09 M","- R$ 405,66 M","R$ 150,91 M","- R$ 375,83 M",365
8,30/06/2022,"R$ 708,03 M","- R$ 369,85 M","- R$ 4,17 M","R$ 334,01 M",365
9,31/03/2022,"- R$ 227,18 M","- R$ 319,60 M","R$ 440,34 M","- R$ 106,45 M",365
10,31/12/2021,"- R$ 319,53 M","- R$ 301,92 M","R$ 463,37 M","- R$ 158,07 M",365
11,30/09/2021,"- R$ 204,42 M","- R$ 359,10 M","R$ 745,43 M","R$ 181,91 M",365
12,30/06/2021,"R$ 23,78 M","- R$ 301,53 M","R$ 227,12 M","- R$ 50,63 M",365
13,31/03/2021,"- R$ 236,11 M","- R$ 157,11 M","R$ 94,30 M","- R$ 298,92 M",365
14,31/12/2020,"R$ 290,11 M","R$ 19,85 M","- R$ 271,15 M","R$ 38,80 M",365
15,30/09/2020,"R$ 340,44 M","- R$ 397,60 M","R$ 400,41 M","R$ 343,24 M",365
16,30/06/2020,"R$ 216,01 M","- R$ 260,22 M","R$ 85,33 M","R$ 41,11 M",365
17,31/03/2020,"- R$ 62,63 M","- R$ 231,96 M","R$ 135,05 M","- R$ 159,53 M",365
18,31/12/2019,"R$ 268,30 M","- R$ 263,09 M","R$ 52,36 M","R$ 57,57 M",365
19,30/09/2019,"R$ 341,83 M","- R$ 82,14 M","- R$ 630,76 M","- R$ 371,07 M",365
20,30/06/2019,"R$ 84,06 M","- R$ 281,67 M","R$ 682,44 M","R$ 484,83 M",365
21,31/03/2019,"- R$ 126,80 M","- R$ 126,83 M","R$ 118,29 M","- R$ 135,34 M",365
22,31/12/2018,"R$ 207,17 M","- R$ 196,76 M","- R$ 83,90 M","- R$ 73,49 M",365
23,30/09/2018,"R$ 126,97 M","- R$ 155,99 M","- R$ 90,38 M","- R$ 119,41 M",365
24,30/06/2018,"R$ 242,11 M","- R$ 155,03 M","- R$ 175,39 M","- R$ 88,32 M",365
25,31/03/2018,"- R$ 75,23 M","- R$ 132,46 M","R$ 450,07 M","R$ 242,37 M",365
26,31/12/2017,"R$ 221,30 M","- R$ 368,93 M","R$ 341,53 M","R$ 193,91 M",365
27,30/09/2017,"R$ 32,30 M","- R$ 385,20 M","R$ 374,49 M","R$ 21,59 M",365
28,30/06/2017,"R$ 59,42 M","- R$ 239,25 M","R$ 57,14 M","- R$ 122,69 M",365
29,31/03/2017,"R$ 197,79 M","- R$ 156,47 M","- R$ 79,57 M","- R$ 38,25 M",365
30,31/12/2016,"R$ 316,49 M","- R$ 377,27 M","R$ 125,38 M","R$ 64,60 M",365
31,30/09/2016,"R$ 210,48 M","- R$ 180,30 M","- R$ 190,48 M","- R$ 160,30 M",365
32,30/06/2016,"R$ 176,61 M","- R$ 195,22 M","- R$ 87,27 M","- R$ 105,88 M",365
33,31/03/2016,"- R$ 34,29 M","- R$ 82,26 M","R$ 435,36 M","R$ 318,80 M",365
