,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 150,74 M","R$ 50,10 M","R$ 21,68 M","- R$ 1,71 M","R$ 23,40 M","R$ 31,53 M","R$ 0,85"
1,31/03/2024,"R$ 152,96 M","R$ 40,40 M","R$ 14,56 M","- R$ 1,74 M","R$ 16,29 M","R$ 22,50 M","R$ 0,61"
2,31/12/2023,"R$ 153,42 M","R$ 38,06 M","R$ 26,46 M","- R$ 1,78 M","R$ 28,23 M","R$ 52,65 M","R$ 1,42"
3,30/09/2023,"R$ 173,60 M","R$ 67,60 M","R$ 39,53 M","- R$ 1,78 M","R$ 41,30 M","R$ 41,10 M","R$ 1,11"
4,30/06/2023,"R$ 138,75 M","R$ 29,22 M","R$ 10,28 M","- R$ 1,77 M","R$ 12,05 M","R$ 37,85 M","R$ 1,02"
5,31/03/2023,"R$ 137,55 M","R$ 25,60 M","R$ 1,04 M","- R$ 1,77 M","R$ 2,81 M","R$ 18,88 M","R$ 0,51"
6,31/12/2022,"R$ 153,23 M","- R$ 16,07 M","- R$ 37,27 M","- R$ 1,51 M","- R$ 35,76 M","- R$ 5,48 M","- R$ 0,15"
7,30/09/2022,"R$ 134,03 M","R$ 19,32 M","R$ 8,99 M","- R$ 1,41 M","R$ 10,40 M","R$ 18,09 M","R$ 0,49"
8,30/06/2022,"R$ 113,65 M","R$ 21,98 M","R$ 2,27 M","- R$ 1,45 M","R$ 3,72 M","R$ 29,63 M","R$ 0,80"
9,31/03/2022,"R$ 131,77 M","R$ 20,80 M","- R$ 4,21 M","- R$ 1,46 M","- R$ 2,76 M","R$ 25,78 M","R$ 0,70"
10,31/12/2021,"R$ 155,16 M","R$ 99,41 M","R$ 5,03 M","- R$ 1,46 M","R$ 6,48 M","R$ 30,65 M","R$ 0,83"
11,30/09/2021,"R$ 133,54 M","R$ 24,71 M","R$ 23,95 M","- R$ 1,45 M","R$ 25,40 M","R$ 32,12 M","R$ 0,87"
12,30/06/2021,"R$ 120,81 M","R$ 13,84 M","R$ 9,31 M","- R$ 1,42 M","R$ 10,74 M","R$ 40,14 M","R$ 1,09"
13,31/03/2021,"R$ 119,51 M","R$ 6,97 M","R$ 17,84 M","- R$ 1,42 M","R$ 19,26 M","R$ 47,01 M","R$ 1,27"
14,31/12/2020,"R$ 123,40 M","R$ 195,60 M","R$ 131,99 M","- R$ 1,48 M","R$ 133,47 M","R$ 128,99 M","R$ 3,49"
15,30/09/2020,"R$ 114,75 M","R$ 13,23 M","R$ 13,29 M","- R$ 1,51 M","R$ 14,80 M","R$ 40,95 M","R$ 1,11"
16,30/06/2020,"R$ 103,06 M","R$ 4,79 M","R$ 4,81 M","- R$ 1,51 M","R$ 6,32 M","R$ 18,78 M","R$ 0,51"
17,31/03/2020,"R$ 105,92 M","- R$ 7,03 M","- R$ 6,98 M","- R$ 1,51 M","- R$ 5,47 M","R$ 9,76 M","R$ 0,26"
18,31/12/2019,"R$ 115,38 M","R$ 70,85 M","R$ 22,71 M","- R$ 1,50 M","R$ 24,21 M","R$ 42,61 M","R$ 1,15"
