,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 630,71 M","R$ 192,57 M","R$ 101,58 M","- R$ 7,00 M","R$ 108,58 M","R$ 147,78 M","R$ 4,00"
1,31/03/2024,"R$ 618,73 M","R$ 170,91 M","R$ 90,59 M","- R$ 7,06 M","R$ 97,65 M","R$ 154,09 M","R$ 4,17"
2,31/12/2023,"R$ 603,33 M","R$ 160,48 M","R$ 77,30 M","- R$ 7,09 M","R$ 84,40 M","R$ 150,48 M","R$ 4,07"
3,30/09/2023,"R$ 603,13 M","R$ 105,89 M","R$ 13,13 M","- R$ 6,82 M","R$ 19,95 M","R$ 92,35 M","R$ 2,50"
4,30/06/2023,"R$ 563,57 M","R$ 58,06 M","- R$ 16,96 M","- R$ 6,45 M","- R$ 10,51 M","R$ 69,34 M","R$ 1,88"
5,31/03/2023,"R$ 538,46 M","R$ 50,82 M","- R$ 24,98 M","- R$ 6,14 M","- R$ 18,84 M","R$ 61,12 M","R$ 1,65"
6,31/12/2022,"R$ 532,69 M","R$ 46,02 M","- R$ 30,23 M","- R$ 5,82 M","- R$ 24,40 M","R$ 68,02 M","R$ 1,84"
7,30/09/2022,"R$ 534,62 M","R$ 97,46 M","R$ 11,30 M","- R$ 5,77 M","R$ 17,07 M","R$ 104,15 M","R$ 2,82"
8,30/06/2022,"R$ 534,13 M","R$ 121,51 M","R$ 26,26 M","- R$ 5,81 M","R$ 32,07 M","R$ 118,18 M","R$ 3,20"
9,31/03/2022,"R$ 541,29 M","R$ 135,76 M","R$ 33,31 M","- R$ 5,78 M","R$ 39,09 M","R$ 128,69 M","R$ 3,48"
10,31/12/2021,"R$ 529,02 M","R$ 144,91 M","R$ 56,13 M","- R$ 5,75 M","R$ 61,88 M","R$ 149,92 M","R$ 4,06"
11,30/09/2021,"R$ 497,26 M","R$ 241,11 M","R$ 183,09 M","- R$ 5,77 M","R$ 188,86 M","R$ 248,26 M","R$ 6,72"
12,30/06/2021,"R$ 478,47 M","R$ 229,63 M","R$ 172,43 M","- R$ 5,83 M","R$ 178,26 M","R$ 257,09 M","R$ 6,96"
13,31/03/2021,"R$ 460,72 M","R$ 220,58 M","R$ 167,93 M","- R$ 5,92 M","R$ 173,84 M","R$ 235,73 M","R$ 6,38"
14,31/12/2020,"R$ 447,13 M","R$ 206,59 M","R$ 143,11 M","- R$ 6,00 M","R$ 149,11 M","R$ 198,49 M","R$ 5,37"
15,30/09/2020,"R$ 439,11 M","R$ 81,84 M","R$ 33,84 M","- R$ 6,02 M","R$ 39,86 M","R$ 112,11 M","R$ 3,03"
