,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 59,76 M","- R$ 58,33 M","- R$ 51,47 M","- R$ 50,05 M",223
1,31/03/2024,"R$ 75,34 M","- R$ 120,74 M","- R$ 52,75 M","- R$ 98,15 M",223
2,31/12/2023,"R$ 77,07 M","- R$ 126,12 M","R$ 262,83 M","R$ 213,79 M",223
3,30/09/2023,"R$ 91,34 M","- R$ 17,90 M","- R$ 20,41 M","R$ 53,03 M",223
4,30/06/2023,"R$ 91,98 M","- R$ 87,90 M","- R$ 71,42 M","- R$ 67,34 M",223
5,31/03/2023,"- R$ 54,68 M","- R$ 41,72 M","R$ 157,95 M","R$ 61,55 M",223
6,31/12/2022,"R$ 51,18 M","- R$ 40,83 M","- R$ 42,16 M","- R$ 31,81 M",223
7,30/09/2022,"- R$ 36,84 M","- R$ 7,98 M","- R$ 15,04 M","- R$ 59,86 M",223
8,30/06/2022,"R$ 8,88 M","- R$ 29,40 M","- R$ 11,44 M","- R$ 31,96 M",223
9,31/03/2022,"R$ 65,25 M","- R$ 171,35 M","R$ 156,87 M","R$ 50,77 M",223
10,31/12/2021,"R$ 662,07 M","- R$ 1,35 B","R$ 258,77 M","- R$ 424,23 M",223
11,30/09/2021,"- R$ 6,45 M","- R$ 109,82 M","R$ 647,36 M","R$ 531,09 M",223
12,30/06/2021,"R$ 26,48 M","- R$ 139,61 M","R$ 40,01 M","- R$ 73,13 M",223
13,31/03/2021,"R$ 70,88 M","- R$ 204,31 M","R$ 186,25 M","R$ 52,82 M",223
14,31/12/2020,,,,,223
