,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"10,28%","7,97%","15,58%","12,08%","11,12%","6,80%","35,19%","8,16%","9,27%","12,93%","0,83","1,62","0,62","0,04"
1,30/06/2024,"11,65%","9,16%","17,65%","13,88%","13,52%","8,08%","35,82%","9,20%","11,03%","14,57%","0,88","1,67","0,67","0,03"
2,31/03/2024,"11,68%","9,25%","17,70%","14,01%","14,35%","8,69%","35,30%","9,28%","11,19%","14,65%","0,94","1,60","0,60","-0,07"
3,31/12/2023,"10,80%","8,51%","16,37%","12,89%","13,25%","7,77%","33,17%","8,20%","9,86%","13,22%","0,95","1,62","0,62","-0,07"
4,30/09/2023,"7,57%","6,09%","11,48%","9,23%","8,53%","5,03%","30,23%","5,19%","7,02%","10,27%","0,97","1,63","0,63","0,30"
5,30/06/2023,"6,99%","5,74%","10,59%","8,70%","7,62%","4,72%","28,47%","4,50%","5,98%","9,07%","1,05","1,67","0,67","1,17"
6,31/03/2023,"7,45%","6,08%","11,29%","9,21%","8,14%","5,15%","28,61%","4,79%","6,13%","9,19%","1,08","1,65","0,65","1,61"
7,31/12/2022,"6,49%","5,31%","9,83%","8,05%","6,85%","4,52%","28,50%","4,76%","5,76%","8,89%","0,95","1,71","0,71","1,75"
8,30/09/2022,"7,36%","6,26%","11,15%","9,48%","8,95%","5,83%","29,04%","6,48%","6,84%","10,09%","0,90","1,70","0,70","1,72"
9,30/06/2022,"6,93%","5,89%","10,50%","8,93%","9,35%","6,01%","29,80%","7,09%","7,06%","10,48%","0,85","1,61","0,61","1,17"
10,31/03/2022,"4,62%","3,95%","7,00%","5,99%","7,90%","5,06%","27,94%","6,43%","5,20%","8,83%","0,79","1,58","0,58","1,14"
11,31/12/2021,"4,41%","3,73%","6,68%","5,65%","7,60%","5,19%","28,18%","6,46%","5,08%","8,75%","0,80","1,52","0,52","0,31"
12,30/09/2021,"4,74%","4,00%","7,19%","6,06%","8,66%","5,82%","28,87%","7,66%","5,64%","9,43%","0,76","1,54","0,54","-0,02"
13,30/06/2021,"5,52%","4,57%","8,37%","6,92%","10,13%","6,69%","28,97%","8,77%","6,38%","10,20%","0,76","1,56","0,56","0,39"
14,31/03/2021,"6,04%","5,06%","9,15%","7,66%","10,47%","7,25%","30,34%","9,03%","7,44%","11,16%","0,80","1,56","0,56","0,57"
15,31/12/2020,"8,60%","7,07%","13,03%","10,72%","12,66%","9,43%","32,83%","10,53%","9,85%","13,43%","0,90","1,46","0,46","0,39"
16,30/09/2020,"10,58%","8,54%","16,03%","12,94%","14,12%","10,23%","34,96%","11,31%","11,29%","14,79%","0,90","1,49","0,49","0,32"
