,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,63 B","R$ 917,31 M","R$ 247,07 M","- R$ 89,80 M","R$ 336,87 M","R$ 189,92 M","R$ 0,56",172
1,31/03/2024,"R$ 2,14 B","R$ 784,08 M","R$ 191,35 M","- R$ 85,92 M","R$ 277,26 M","R$ 154,94 M","R$ 0,46",172
2,31/12/2023,"R$ 2,77 B","R$ 1,01 B","R$ 345,51 M","- R$ 96,82 M","R$ 442,34 M","R$ 341,83 M","R$ 1,01",172
3,30/09/2023,"R$ 2,73 B","R$ 972,45 M","R$ 349,84 M","- R$ 90,88 M","R$ 440,72 M","R$ 259,00 M","R$ 0,76",172
4,30/06/2023,"R$ 2,85 B","R$ 941,23 M","R$ 287,18 M","- R$ 89,67 M","R$ 376,86 M","R$ 217,89 M","R$ 0,64",172
5,31/03/2023,"R$ 2,49 B","R$ 674,78 M","R$ 86,07 M","- R$ 87,60 M","R$ 173,67 M","R$ 69,93 M","R$ 0,21",172
6,31/12/2022,"R$ 2,77 B","R$ 686,83 M","R$ 37,60 M","- R$ 83,74 M","R$ 121,34 M","R$ 15,55 M","R$ 0,05",172
7,30/09/2022,"R$ 2,98 B","R$ 850,71 M","R$ 251,79 M","- R$ 81,26 M","R$ 333,05 M","R$ 195,02 M","R$ 0,58",172
8,30/06/2022,"R$ 2,50 B","R$ 856,37 M","R$ 282,33 M","- R$ 74,83 M","R$ 357,16 M","R$ 233,52 M","R$ 0,69",172
9,31/03/2022,"R$ 1,89 B","R$ 493,16 M","R$ 11,46 M","- R$ 77,42 M","R$ 88,88 M","R$ 37,75 M","R$ 0,11",172
10,31/12/2021,"R$ 2,16 B","R$ 566,71 M","R$ 106,41 M","- R$ 76,24 M","R$ 182,65 M","R$ 151,04 M","R$ 0,45",172
11,30/09/2021,"R$ 2,18 B","R$ 685,44 M","R$ 216,28 M","- R$ 70,39 M","R$ 286,67 M","R$ 196,67 M","R$ 0,58",172
12,30/06/2021,"R$ 1,98 B","R$ 549,80 M","R$ 93,22 M","- R$ 73,88 M","R$ 167,11 M","R$ 142,26 M","R$ 0,42",172
