,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"19,38","0,64","0,19","2,52","2,70","0,20","5,50","2,07","8,06","4,00","-0,33","0,28","3,96","0,29","R$ 7,09 B","0,00%"
1,30/09/2024,"18,93","0,63","0,18","2,46","2,64","0,19","5,37","2,02","7,93","3,93","-0,33","0,27","3,90","0,29","R$ 6,93 B","0,00%"
2,30/06/2024,"-39,50","0,84","0,25","2,75","2,89","0,26","27,15","2,34","36,67","7,81","-0,46","0,33","3,91","0,36","R$ 9,27 B","0,00%"
3,31/03/2024,"-22,04","1,13","0,33","13,95","16,98","0,33","-469,41","2,97","-647,86","13,83","-0,56","0,46","23,44","0,46","R$ 12,34 B","0,00%"
4,31/12/2023,"-14,48","1,47","0,39","4,22","4,45","0,38","-38,08","5,04","-50,88","21,75","-0,57","0,51","5,94","0,51","R$ 14,17 B","0,00%"
5,30/09/2023,"-9,51","1,22","0,31","2,99","3,13","0,32","-35,65","4,97","-49,69","16,88","-0,47","0,44","4,37","0,44","R$ 11,68 B","0,00%"
6,30/06/2023,"-21,40","1,91","0,51","6,16","6,57","0,54","39,04","5,00","49,49","13,91","-0,88","0,65","8,33","0,68","R$ 19,17 B","0,00%"
7,31/03/2023,"-40,55","2,87","0,79","7,65","8,14","0,86","41,43","5,48","49,12","18,25","-1,60","0,93","9,65","1,02","R$ 29,56 B","0,00%"
8,31/12/2022,"-45,99","2,15","0,62","7,49","8,20","0,61","29,74","3,23","35,81","14,28","-1,15","0,74","9,87","0,73","R$ 22,95 B","0,00%"
9,30/09/2022,"-72,58","2,49","0,76","-232,37","-47,53","0,75","107,52","3,55","128,88","25,05","-1,53","0,91","-56,97","0,89","R$ 26,86 B","0,00%"
10,30/06/2022,"-342,98","1,88","0,58","-5,30","-4,46","0,59","-446,25","2,63","-557,96","27,77","-1,30","0,73","-5,57","0,74","R$ 20,52 B","0,00%"
11,31/03/2022,"175,92","2,70","0,84","-7,31","-6,03","0,89","1.080,82","3,45","1.278,91","38,15","-2,16","0,99","-7,14","1,05","R$ 30,03 B","0,35%"
12,31/12/2021,"60,90","3,19","1,02","-8,24","-6,88","0,94","76,44","3,89","85,42","31,22","-2,01","1,14","-7,69","1,05","R$ 35,97 B","0,29%"
13,30/09/2021,"127,02","8,38","2,53","-51,17","-35,24","2,98","89,05","13,95","90,61","51,50","-6,93","2,58","-35,85","3,03","R$ 91,10 B","0,31%"
14,30/06/2021,"174,81","18,76","3,82","55,84","73,07","5,44","92,52","29,76","93,23","62,10","-10,31","3,85","73,63","5,48","R$ 136,28 B","0,20%"
15,31/03/2021,"200,67","17,10","3,86","74,30","97,51","5,50","105,00","33,17","105,87","66,32","-10,73","3,89","98,31","5,54","R$ 124,32 B","0,26%"
16,31/12/2020,"383,26","20,49","5,15","57,65","67,26","6,09","182,06","44,38","182,07","98,31","-10,77","5,15","67,27","6,09","R$ 150,13 B","0,22%"
17,30/09/2020,"505,25","23,30","6,74","-80,86","-69,67","7,88","194,69","47,28","195,24","113,30","-15,91","6,76","-69,86","7,90","R$ 171,90 B","0,12%"
18,30/06/2020,"359,16","17,82","6,02","-43,92","-39,30","6,45","157,31","35,76","157,97","90,22","-14,10","6,04","-39,46","6,48","R$ 132,66 B","0,25%"
19,31/03/2020,"119,60","13,04","4,72","-35,49","-30,91","5,54","84,97","20,98","85,37","57,57","-17,83","4,74","-31,06","5,57","R$ 98,13 B","0,18%"
20,31/12/2019,"103,72","12,64","4,81","-28,72","-25,64","4,83","74,20","19,76","74,62","54,16","-12,94","4,84","-25,79","4,86","R$ 95,62 B","0,26%"
21,30/09/2019,"66,50","19,65","3,46","87,56","179,78","4,73","51,25","126,89","52,00","39,06","-6,56","3,52","182,43","4,80","R$ 62,74 B","0,47%"
22,30/06/2019,"67,07","17,85","3,28","94,41","227,98","4,60","49,60","52,24","50,08","39,83","-7,02","3,31","230,18","4,64","R$ 55,53 B","0,33%"
23,31/03/2019,"65,56","15,68","2,34","63,90","139,62","3,92","34,39","49,27","34,53","28,59","-5,84","2,35","140,20","3,93","R$ 38,16 B","0,48%"
24,31/12/2018,"56,75","14,72","2,17","27,43","35,65","3,85","31,35","33,12","31,22","27,11","-6,20","2,17","35,50","3,84","R$ 33,91 B","0,48%"
25,30/09/2018,"57,49","14,26","2,26","48,24","68,74","4,62","31,55","27,74","31,71","27,50","-9,07","2,27","69,07","4,64","R$ 32,96 B","0,38%"
26,30/06/2018,"48,14","12,02","1,91","46,01","61,63","3,74","25,64","23,54","25,54","22,28","-7,05","1,90","61,40","3,72","R$ 26,30 B","0,48%"
27,31/03/2018,"38,62","9,01","1,44","34,86","43,14","2,67","19,36","15,91","19,40","16,83","-5,00","1,45","43,24","2,68","R$ 18,46 B","0,68%"
28,31/12/2017,"39,89","7,48","1,29","796,73","-195,52","2,09","17,48","13,84","18,00","15,50","-3,67","1,33","-201,30","2,15","R$ 15,52 B","0,64%"
29,30/09/2017,"45,09","14,10","1,08","25,85","32,59","2,04","15,21","33,65","17,00","14,37","-2,57","1,21","36,42","2,28","R$ 12,15 B","0,20%"
30,30/06/2017,"314,49","84,96","5,99","80,72","91,43","12,04","86,49","1.931,38","88,01","73,82","-14,13","6,09","93,04","12,25","R$ 63,47 B","0,28%"
31,31/03/2017,"35,09","7,19","0,49","13,40","17,44","0,93","7,38","22,86","9,37","7,77","-1,12","0,62","22,14","1,18","R$ 4,91 B","0,45%"
32,31/12/2016,"43,96","6,12","0,40","14,21","19,98","0,62","6,55","15,38","8,70","7,07","-0,73","0,53","26,54","0,83","R$ 3,81 B","0,00%"
33,30/09/2016,"-168,04","2,87","0,22","7,03","9,91","0,38","4,34","28,61","7,65","5,98","-0,45","0,38","17,44","0,68","R$ 2,00 B","0,00%"
34,30/06/2016,"-17,20","1,42","0,11","2,90","3,95","0,19","2,44","10,29","6,26","4,75","-0,23","0,27","10,12","0,49","R$ 960,10 M","0,00%"
35,31/03/2016,"-10,03","0,96","0,07","1,23","1,51","0,13","1,78","1,84","5,57","4,13","-0,16","0,22","4,74","0,40","R$ 634,09 M","0,00%"
36,31/12/2015,"-6,68","0,76","0,05","0,95","1,20","0,08","1,29","0,90","4,85","3,54","-0,10","0,18","4,51","0,30","R$ 438,30 M","4,45%"
37,30/09/2015,"9,43","0,34","0,03","0,94","1,55","0,05","0,59","0,38","4,77","3,68","-0,07","0,22","12,53","0,42","R$ 246,07 M","13,57%"
38,30/06/2015,"5,57","0,66","0,05","3,40","16,04","0,10","1,01","0,62","4,38","3,49","-0,15","0,22","69,79","0,45","R$ 485,92 M","6,87%"
39,31/03/2015,"9,05","1,33","0,10","-7,85","-4,16","0,21","2,04","1,15","5,28","4,25","-0,31","0,27","-10,77","0,54","R$ 1,00 B","3,39%"
40,31/12/2014,"9,29","1,58","0,12","9,09","48,06","0,23","2,43","2,12","5,08","4,12","-0,30","0,25","100,36","0,47","R$ 1,19 B","2,82%"
41,30/09/2014,"11,72","1,93","0,15","11,66","58,97","0,31","3,17","2,86","6,24","5,03","-0,42","0,30","116,29","0,61","R$ 1,43 B","2,19%"
42,30/06/2014,"15,39","2,29","0,18","5,63","8,58","0,36","4,05","2,68","7,26","5,74","-0,51","0,32","15,39","0,65","R$ 1,62 B","1,93%"
43,31/03/2014,"10,89","2,09","0,17","3,80","2,99","0,33","3,38","7,06","5,69","4,58","-0,41","0,29","5,03","0,55","R$ 1,45 B","2,22%"
44,31/12/2013,"12,08","1,98","0,17","-10,09","-32,48","0,29","3,67","3,48","6,44","5,06","-0,38","0,30","-57,05","0,51","R$ 1,37 B","0,89%"
45,30/09/2013,"19,57","2,54","0,21","-12,80","-30,95","0,41","5,79","4,52","9,46","7,00","-0,54","0,35","-50,59","0,67","R$ 1,77 B","0,00%"
46,30/06/2013,"13,67","1,37","0,12","-3,44","-4,83","0,22","3,53","2,08","8,19","5,93","-0,29","0,27","-11,20","0,50","R$ 923,15 M","0,00%"
47,31/03/2013,"41,03","2,31","0,18","-4,93","-3,38","0,35","7,74","2,97","14,62","9,56","-0,47","0,35","-6,38","0,66","R$ 1,43 B","0,00%"
48,31/12/2012,"-246,08","2,69","0,22","-25,90","-7,73","0,29","11,19","3,59","16,68","10,23","-0,36","0,32","-11,51","0,44","R$ 1,66 B","0,17%"
49,30/09/2012,"-60,68","3,34","0,27","-41,22","-8,27","0,39","17,65","3,29","26,52","15,01","-0,50","0,41","-12,43","0,58","R$ 2,02 B","0,14%"
50,30/06/2012,"-81,54","3,25","0,27","-14,73","-5,91","0,38","14,17","2,92","21,31","13,04","-0,51","0,41","-8,88","0,58","R$ 1,96 B","0,14%"
51,31/03/2012,"-51,42","3,66","0,31","-21,53","-8,09","0,44","15,25","3,47","21,06","13,00","-0,58","0,43","-11,17","0,60","R$ 2,13 B","0,13%"
52,31/12/2011,"183,68","3,45","0,33","-8,13","-5,21","0,44","10,03","5,36","12,55","8,92","-0,56","0,42","-6,52","0,55","R$ 2,14 B","0,00%"
53,30/09/2011,"48,27","3,70","0,39","-95,17","-17,71","0,53","9,14","4,58","11,76","8,89","-0,72","0,50","-22,80","0,69","R$ 2,37 B","0,00%"
54,30/06/2011,"38,51","3,71","0,41","28,50","-164,04","0,53","8,76","4,03","11,77","9,08","-0,73","0,55","-220,41","0,71","R$ 2,33 B","0,00%"
55,31/03/2011,"33,74","40,56","0,46","19,54","139,71","0,66","8,99","17,48","12,03","9,44","-0,70","0,61","187,00","0,88","R$ 2,42 B","0,00%"
56,31/12/2010,"35,69","51,80","0,51","6,06","7,86","0,63","9,77","11,72","11,55","9,07","-0,67","0,60","9,29","0,74","R$ 2,46 B","0,00%"
