,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"5,49%","6,03%","8,32%","9,13%","3,84%","0,99%","30,62%","0,97%","3,41%","6,88%","1,02","3,23","2,23","1,27"
1,30/06/2024,"1,36%","1,49%","2,06%","2,25%","-2,34%","-0,66%","28,79%","-0,63%","0,91%","4,29%","1,05","3,19","2,19","2,03"
2,31/03/2024,"-0,11%","-0,11%","-0,16%","-0,17%","-5,44%","-1,64%","28,28%","-1,52%","-0,07%","3,33%","1,08","3,41","2,41","3,81"
3,31/12/2023,"-1,52%","-1,60%","-2,30%","-2,43%","-9,19%","-2,59%","27,64%","-2,66%","-1,01%","2,37%","0,97","3,90","2,90","5,47"
4,30/09/2023,"-1,28%","-1,34%","-1,95%","-2,03%","-11,36%","-3,41%","26,94%","-3,28%","-0,88%","2,58%","1,04","3,87","2,87","4,77"
5,30/06/2023,"1,96%","2,02%","2,96%","3,05%","-8,19%","-2,60%","27,92%","-2,38%","1,31%","4,64%","1,09","3,56","2,56","2,94"
6,31/03/2023,"2,67%","2,83%","4,05%","4,29%","-6,56%","-2,16%","27,89%","-1,94%","1,90%","5,11%","1,11","3,33","2,33","2,86"
7,31/12/2022,"3,06%","3,29%","4,63%","4,98%","-4,43%","-1,30%","27,99%","-1,34%","2,07%","5,19%","0,97","3,55","2,55","2,42"
8,30/09/2022,"1,20%","1,32%","1,81%","2,00%","-3,40%","-1,21%","27,34%","-1,04%","0,70%","3,62%","1,16","3,33","2,33","4,15"
9,30/06/2022,"-0,30%","-0,37%","-0,45%","-0,55%","-0,82%","-0,24%","25,45%","-0,17%","-0,13%","2,61%","1,41","3,15","2,15","5,56"
10,31/03/2022,"0,18%","0,22%","0,28%","0,33%","2,35%","0,76%","24,72%","0,48%","0,08%","2,60%","1,58","3,04","2,04","5,91"
11,31/12/2021,"3,33%","4,24%","5,04%","6,42%","8,06%","2,40%","24,06%","1,67%","1,33%","3,65%","1,43","3,41","2,41","3,28"
12,30/09/2021,"6,97%","8,59%","10,55%","13,01%","9,72%","3,29%","23,92%","2,00%","2,85%","5,01%","1,65","2,81","1,81","0,89"
13,30/06/2021,"9,75%","12,14%","14,77%","18,40%","10,47%","3,79%","25,37%","2,19%","4,13%","6,20%","1,73","3,45","2,45","0,47"
14,31/03/2021,"7,94%","9,78%","12,03%","14,81%","8,23%","3,50%","25,38%","1,92%","3,68%","5,87%","1,82","3,11","2,11","0,54"
15,31/12/2020,"5,47%","6,71%","8,29%","10,17%","5,18%","1,98%","25,77%","1,34%","2,83%","5,23%","1,47","3,36","2,36","0,00"
16,30/09/2020,"9,82%","14,15%","14,88%","21,44%","10,65%","2,57%","26,91%","1,33%","3,46%","5,97%","1,92","2,96","1,96","0,32"
17,30/06/2020,"11,09%","15,25%","16,81%","23,11%","11,87%","3,06%","27,69%","1,67%","3,82%","6,70%","1,83","2,76","1,76","0,38"
18,31/03/2020,"17,27%","29,43%","26,17%","44,58%","33,72%","8,42%","27,72%","3,95%","5,55%","8,24%","2,13","2,35","1,35","0,27"
19,31/12/2019,"36,33%","39,38%","55,04%","59,66%","40,03%","10,48%","27,93%","4,64%","6,48%","8,93%","2,26","2,62","1,62","0,31"
20,30/09/2019,"29,84%","32,70%","45,21%","49,54%","40,80%","13,22%","27,74%","5,21%","6,76%","9,00%","2,54","4,15","3,15","0,57"
21,30/06/2019,"31,54%","35,35%","47,78%","53,57%","37,83%","11,76%","27,72%","4,89%","6,62%","8,32%","2,40","3,88","2,88","0,38"
22,31/03/2019,"31,02%","35,02%","47,00%","53,07%","28,43%","8,43%","28,86%","3,57%","6,81%","8,22%","2,36","4,00","3,00","0,12"
23,31/12/2018,"25,74%","28,18%","39,01%","42,70%","28,81%","8,05%","29,10%","3,83%","6,94%","7,99%","2,10","3,82","2,82","-0,11"
24,30/09/2018,"27,27%","30,11%","41,32%","45,62%","66,54%","9,64%","29,43%","3,93%","7,15%","8,25%","2,46","3,09","2,09","0,13"
25,30/06/2018,"32,00%","36,33%","48,48%","55,05%","73,14%","10,36%","29,66%","3,96%","7,44%","8,53%","2,62","3,22","2,22","-0,08"
26,31/03/2018,"27,64%","31,38%","41,88%","47,55%","70,04%","9,06%","29,84%","3,74%","7,45%","8,60%","2,43","3,37","2,37","0,04"
27,31/12/2017,"27,20%","31,31%","41,21%","47,44%","62,59%","6,38%","30,09%","3,25%","7,41%","8,60%","1,96","3,58","2,58","0,45"
28,30/09/2017,"21,11%","23,79%","31,98%","36,05%","38,70%","5,18%","30,27%","2,41%","7,13%","8,44%","2,15","6,90","5,90","1,51"
29,30/06/2017,"19,68%","22,28%","29,82%","33,76%","29,91%","4,05%","30,40%","1,90%","6,92%","8,25%","2,13","7,06","6,06","1,28"
30,31/03/2017,"19,04%","21,77%","28,85%","32,99%","21,08%","2,81%","30,56%","1,39%","6,62%","7,98%","2,02","7,73","6,73","1,65"
31,31/12/2016,"18,51%","21,52%","28,05%","32,61%","15,04%","1,57%","30,74%","0,91%","6,11%","7,51%","1,73","9,81","8,81","1,75"
32,30/09/2016,"12,26%","12,38%","18,58%","18,75%","-1,67%","-0,25%","30,45%","-0,13%","5,00%","6,39%","1,93","7,47","6,47","2,58"
33,30/06/2016,"10,74%","10,97%","16,28%","16,62%","-7,58%","-1,20%","29,92%","-0,62%","4,35%","5,74%","1,94","7,38","6,38","2,89"
34,31/03/2016,"9,79%","10,01%","14,84%","15,17%","-8,38%","-1,31%","29,46%","-0,70%","3,97%","5,36%","1,86","7,51","6,51","2,81"
35,31/12/2015,"10,41%","10,89%","15,77%","16,50%","-8,70%","-1,24%","28,72%","-0,73%","3,77%","5,18%","1,70","9,56","8,56","2,59"
36,30/09/2015,"12,34%","12,89%","18,70%","19,54%","3,52%","0,56%","28,38%","0,28%","4,52%","5,86%","1,98","6,70","5,70","3,22"
37,30/06/2015,"15,11%","15,95%","22,90%","24,17%","12,29%","1,94%","28,15%","0,92%","5,07%","6,35%","2,12","6,32","5,32","2,69"
38,31/03/2015,"17,99%","19,24%","27,25%","29,15%","15,92%","2,48%","27,52%","1,14%","5,05%","6,27%","2,18","6,41","5,41","2,61"
