,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"6,77%","3,87%","10,25%","5,86%","-11,92%","-3,54%","26,79%","-6,57%","7,05%","16,08%","0,54","3,93","2,93","3,57"
1,31/03/2024,"6,20%","3,49%","9,39%","5,28%","-16,90%","-4,36%","27,01%","-7,94%","6,30%","15,45%","0,55","3,75","2,75","4,34"
2,31/12/2023,"6,16%","3,49%","9,33%","5,29%","-16,07%","-4,24%","27,27%","-7,98%","6,41%","15,50%","0,53","3,58","2,58","4,10"
3,30/09/2023,"7,36%","4,22%","11,15%","6,39%","-11,47%","-3,36%","28,78%","-5,93%","7,35%","15,86%","0,57","3,41","2,41","4,45"
4,30/06/2023,"6,98%","4,06%","10,57%","6,15%","-10,07%","-3,00%","29,17%","-5,42%","7,37%","15,84%","0,55","3,36","2,36","4,38"
5,31/03/2023,"7,43%","4,31%","11,25%","6,53%","-7,79%","-2,41%","28,72%","-4,36%","7,65%","16,14%","0,55","3,88","2,88","4,79"
6,31/12/2022,"8,37%","4,78%","12,67%","7,24%","-5,13%","-1,66%","28,93%","-2,95%","7,74%","16,21%","0,56","3,79","2,79","4,78"
7,30/09/2022,"7,12%","4,34%","10,79%","6,58%","-4,58%","-1,85%","28,99%","-2,71%","6,26%","15,17%","0,68","3,42","2,42","4,74"
8,30/06/2022,"5,47%","4,08%","8,29%","6,18%","-2,43%","-0,99%","29,20%","-1,49%","6,23%","15,20%","0,67","3,35","2,35","5,08"
9,31/03/2022,"3,70%","2,49%","5,61%","3,77%","-5,02%","-1,26%","30,09%","-1,58%","2,90%","11,77%","0,80","3,24","2,24","6,28"
10,31/12/2021,"1,07%","0,72%","1,62%","1,09%","-6,41%","-1,70%","29,92%","-2,17%","0,85%","9,77%","0,78","3,08","2,08","6,39"
11,30/09/2021,"2,21%","1,51%","3,35%","2,29%","-0,93%","-0,29%","30,97%","-0,36%","1,89%","10,88%","0,80","2,48","1,48","4,16"
12,30/06/2021,"1,21%","0,82%","1,84%","1,24%","-1,56%","-0,49%","29,93%","-0,65%","1,04%","9,91%","0,75","2,45","1,45","5,11"
13,31/03/2021,"2,69%","1,85%","4,08%","2,80%","-2,12%","-0,73%","26,13%","-1,07%","2,55%","12,75%","0,69","3,98","2,98","5,00"
14,31/12/2020,"3,78%","1,99%","5,72%","3,01%","-4,61%","-1,71%","24,94%","-2,14%","2,37%","13,24%","0,80","3,77","2,77","4,92"
15,30/09/2020,"2,22%","0,86%","3,36%","1,30%","-5,34%","-2,14%","24,99%","-3,24%","1,31%","12,46%","0,66","3,19","2,19","5,88"
16,30/06/2020,"2,25%","0,79%","3,41%","1,19%","-5,62%","-2,43%","26,48%","-3,98%","1,26%","13,47%","0,61","3,19","2,19","5,77"
17,31/03/2020,"8,70%","3,21%","13,19%","4,86%","-0,56%","-0,23%","32,79%","-0,41%","5,43%","16,31%","0,58","2,88","1,88","4,13"
18,31/12/2019,"12,44%","4,93%","18,85%","7,47%","3,74%","1,73%","35,43%","2,86%","9,13%","19,83%","0,60","2,70","1,70","2,61"
19,30/09/2019,"11,63%","4,57%","17,61%","6,92%","3,59%","1,89%","35,14%","3,00%","8,55%","18,27%","0,63","2,50","1,50","3,06"
20,30/06/2019,"10,53%","4,29%","15,96%","6,50%","4,55%","2,40%","35,11%","3,85%","8,40%","17,01%","0,62","2,32","1,32","2,50"
21,31/03/2019,"10,58%","4,33%","16,02%","6,55%","4,92%","2,58%","35,31%","4,22%","8,60%","16,23%","0,61","2,39","1,39","2,89"
22,31/12/2018,"15,02%","4,94%","22,76%","7,49%","5,53%","2,95%","35,51%","4,69%","8,79%","15,39%","0,63","2,16","1,16","3,30"
23,30/09/2018,"16,55%","6,55%","25,08%","9,92%","6,95%","3,48%","35,27%","5,40%","11,65%","18,35%","0,64","1,89","0,89","2,37"
24,30/06/2018,"16,38%","7,04%","24,82%","10,66%","5,95%","3,42%","34,68%","4,69%","11,01%","17,77%","0,73","1,89","0,89","2,75"
25,31/03/2018,"13,65%","5,86%","20,68%","8,88%","4,62%","2,69%","33,66%","3,83%","9,73%","16,50%","0,70","1,91","0,91","3,11"
26,31/12/2017,"13,33%","5,66%","20,19%","8,57%","4,60%","2,56%","34,15%","3,87%","9,89%","16,59%","0,66","1,87","0,87","2,27"
27,30/09/2017,"12,95%","5,68%","19,63%","8,61%","4,50%","2,66%","33,87%","3,97%","9,78%","17,07%","0,67","2,00","1,00","2,77"
28,30/06/2017,"15,19%","6,33%","23,02%","9,60%","5,40%","3,21%","33,51%","4,78%","10,88%","18,24%","0,67","1,74","0,74","1,57"
29,31/03/2017,"15,87%","6,88%","24,04%","10,42%","6,05%","3,60%","34,44%","5,38%","12,23%","19,59%","0,67","1,72","0,72","1,53"
30,31/12/2016,"12,11%","5,32%","18,35%","8,06%","3,40%","2,02%","31,72%","3,12%","9,87%","17,40%","0,65","1,79","0,79","2,00"
31,30/09/2016,"12,23%","5,47%","18,53%","8,28%","3,23%","1,86%","31,00%","3,04%","10,47%","17,30%","0,61","1,69","0,69","1,61"
32,30/06/2016,"9,05%","4,13%","13,71%","6,26%","1,40%","0,81%","29,27%","1,35%","8,33%","15,19%","0,60","1,68","0,68","1,79"
33,31/03/2016,"7,52%","3,43%","11,40%","5,20%","0,99%","0,54%","28,54%","0,95%","7,04%","13,77%","0,57","1,68","0,68","2,25"
34,31/12/2015,"6,54%","2,82%","9,91%","4,27%","0,86%","0,52%","27,50%","0,85%","5,70%","12,36%","0,61","1,68","0,68","2,70"
35,30/09/2015,"6,31%","2,62%","9,56%","3,97%","-0,07%","-0,04%","28,13%","-0,07%","5,26%","11,85%","0,58","1,73","0,73","2,96"
