,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"2,62%","3,21%","3,97%","4,86%","40,57%","-20,17%","68,39%","-183,72%","26,39%","27,70%","0,11","-1,39","-2,39","43,46"
1,31/03/2024,"2,63%","3,23%","3,98%","4,90%","0,72%","-0,39%","69,08%","-3,55%","26,42%","27,72%","0,11","-1,82","-2,82","39,12"
2,31/12/2023,"3,17%","3,97%","4,80%","6,01%","-11,48%","6,22%","68,88%","57,97%","32,29%","33,59%","0,11","-2,13","-3,13","31,96"
3,30/09/2023,"2,51%","3,18%","3,81%","4,82%","2,05%","-1,10%","68,37%","-10,72%","26,36%","27,69%","0,10","-1,86","-2,86","40,46"
4,30/06/2023,"2,63%","3,37%","3,98%","5,11%","2,52%","-1,21%","68,18%","-12,06%","27,78%","29,22%","0,10","-2,01","-3,01","36,94"
5,31/03/2023,"2,39%","2,96%","3,62%","4,48%","45,65%","-16,87%","68,70%","-166,90%","28,48%","30,22%","0,10","-1,86","-2,86","36,81"
6,31/12/2022,"2,76%","3,35%","4,17%","5,08%","11,97%","-5,03%","70,12%","-56,30%","31,14%","33,09%","0,09","-1,84","-2,84","32,85"
7,30/09/2022,"3,53%","4,31%","5,35%","6,53%","26,89%","-9,94%","71,96%","-113,63%","38,61%","40,78%","0,09","-1,86","-2,86","26,89"
8,30/06/2022,"3,19%","3,62%","4,84%","5,48%","48,38%","-14,69%","73,81%","-156,53%","40,95%","43,17%","0,09","-2,09","-3,09","23,75"
9,31/03/2022,"2,88%","3,30%","4,37%","5,00%","-10,64%","3,86%","73,86%","47,33%","39,72%","41,98%","0,08","-2,71","-3,71","25,93"
10,31/12/2021,"2,53%","2,90%","3,83%","4,39%","54,73%","-15,15%","73,20%","-196,40%","38,55%","40,88%","0,08","-2,38","-3,38","31,29"
11,30/09/2021,"4,90%","5,69%","7,43%","8,62%","10,85%","-3,67%","71,30%","-52,82%","73,01%","75,38%","0,07","-2,71","-3,71","17,17"
12,30/06/2021,"2,87%","3,35%","4,35%","5,07%","3,40%","-0,94%","68,01%","-15,90%","50,73%","53,29%","0,06","-3,29","-4,29","30,03"
13,31/03/2021,"0,84%","0,98%","1,27%","1,49%","104,92%","-17,87%","67,32%","-353,92%","16,85%","19,59%","0,05","-2,76","-3,76","98,27"
14,31/12/2020,"0,84%","0,98%","1,27%","1,49%","-10.820,00%","-27,83%","66,49%","-515,29%","17,69%","20,30%","0,05","-3,61","-4,61","86,68"
15,30/09/2020,"1,09%","1,30%","1,65%","1,97%","1.161,45%","-31,98%","66,62%","-575,66%","20,78%","23,30%","0,06","-2,95","-3,95","73,54"
16,30/06/2020,"4,11%","5,00%","6,23%","7,57%","-6.488,13%","-29,96%","67,98%","-459,20%","65,25%","67,49%","0,07","-3,63","-4,63","21,03"
17,31/03/2020,"5,29%","9,57%","8,01%","14,49%","-2.896,94%","-10,67%","67,92%","-270,80%","86,47%","88,54%","0,04","-5,87","-6,87","12,86"
18,31/12/2019,"5,29%","8,65%","8,01%","13,11%","-88,70%","-1,15%","73,81%","-24,65%","84,12%","85,99%","0,05","388,79","387,79","9,09"
19,30/09/2019,"2,43%","3,46%","3,68%","5,24%","-10,62%","-2,94%","79,42%","-57,23%","54,79%","56,64%","0,05","-36,32","-37,32","11,25"
20,30/06/2019,"2,26%","3,15%","3,43%","4,77%","-10,71%","-2,92%","83,28%","-54,90%","48,91%","50,67%","0,05","216,57","215,57","9,83"
21,31/03/2019,"1,53%","2,00%","2,32%","3,03%","-27,60%","-9,32%","85,69%","-156,61%","35,03%","36,71%","0,06","271,53","270,53","9,17"
22,31/12/2018,"1,09%","1,45%","1,65%","2,20%","-29,15%","-10,03%","87,05%","-165,59%","24,72%","26,42%","0,06","76,85","75,85","15,00"
23,30/09/2018,"7,59%","10,73%","11,50%","16,26%","-6,07%","-1,73%","88,11%","-24,79%","143,79%","145,44%","0,07","3,61","2,61","2,48"
24,30/06/2018,"7,83%","11,08%","11,86%","16,80%","3,55%","0,98%","88,25%","13,46%","142,47%","144,17%","0,07","3,67","2,67","2,72"
25,31/03/2018,"8,65%","12,17%","13,10%","18,44%","18,66%","5,48%","88,92%","71,86%","154,51%","156,24%","0,08","2,96","1,96","3,04"
26,31/12/2017,"9,58%","13,28%","14,51%","20,12%","25,84%","7,62%","88,93%","99,67%","169,83%","171,68%","0,08","2,91","1,91","2,76"
27,30/09/2017,"4,99%","6,78%","7,56%","10,27%","-3,35%","-1,01%","88,47%","-12,88%","85,79%","87,82%","0,08","3,50","2,50","4,93"
28,30/06/2017,"4,80%","6,58%","7,28%","9,97%","-2,09%","-0,59%","88,08%","-7,72%","83,81%","86,04%","0,08","3,63","2,63","5,26"
29,31/03/2017,"4,45%","5,84%","6,74%","8,85%","13,85%","3,69%","86,94%","46,79%","77,74%","80,09%","0,08","3,41","2,41","5,70"
30,31/12/2016,"4,51%","5,96%","6,83%","9,03%","23,50%","5,67%","85,72%","70,74%","76,26%","78,62%","0,08","3,39","2,39","5,67"
31,30/09/2016,"1,56%","2,02%","2,36%","3,07%","31,95%","6,22%","85,19%","81,54%","27,35%","29,64%","0,08","3,32","2,32","14,28"
32,30/06/2016,"1,71%","2,23%","2,58%","3,38%","-17,48%","-5,20%","85,31%","-67,34%","29,05%","31,37%","0,08","3,55","2,55","13,81"
33,31/03/2016,"0,95%","1,30%","1,44%","1,97%","-26,66%","-7,67%","85,55%","-106,63%","17,77%","20,07%","0,07","3,75","2,75","25,05"
34,31/12/2015,"0,89%","1,19%","1,35%","1,81%","-43,24%","-15,14%","86,18%","-210,00%","16,79%","19,19%","0,07","4,15","3,15","27,93"
35,30/09/2015,"2,52%","4,16%","3,81%","6,30%","-449,18%","-29,63%","86,37%","-282,62%","27,55%","30,30%","0,10","5,14","4,14","22,03"
36,30/06/2015,"1,44%","2,44%","2,19%","3,69%","-366,36%","-21,55%","86,09%","-198,81%","16,26%","18,96%","0,11","3,36","2,36","26,53"
37,31/03/2015,"3,21%","5,61%","4,86%","8,50%","-331,25%","-18,97%","85,91%","-183,39%","35,21%","38,03%","0,10","3,47","2,47","14,27"
38,31/12/2014,"3,66%","5,29%","5,54%","8,01%","-196,64%","-11,02%","85,47%","-98,11%","36,75%","39,47%","0,11","2,86","1,86","11,76"
39,30/09/2014,"12,14%","17,04%","18,40%","25,82%","-7,46%","-0,58%","76,99%","-5,16%","116,91%","128,00%","0,11","15,16","14,16","2,97"
40,30/06/2014,"6,61%","9,85%","10,02%","14,92%","-27,62%","-2,32%","77,76%","-22,00%","59,34%","70,03%","0,11","17,00","16,00","5,85"
41,31/03/2014,"8,13%","11,71%","12,31%","17,75%","-41,33%","-5,06%","78,30%","-42,17%","74,67%","85,03%","0,12","17,46","16,46","4,56"
42,31/12/2013,"7,44%","11,25%","11,27%","17,04%","-48,42%","-6,25%","78,32%","-53,56%","73,58%","84,17%","0,12","17,85","16,85","5,55"
43,30/09/2013,"7,45%","11,36%","11,28%","17,22%","-31,10%","-4,47%","78,16%","-36,82%","75,01%","85,24%","0,12","12,86","11,86","5,31"
44,30/06/2013,"8,89%","14,54%","13,48%","22,04%","-26,96%","-4,11%","78,59%","-34,29%","75,89%","85,63%","0,12","11,89","10,89","4,33"
45,31/03/2013,"6,92%","11,05%","10,48%","16,74%","-30,60%","-6,36%","78,52%","-53,49%","58,79%","68,22%","0,12","8,17","7,17","5,56"
46,31/12/2012,"7,00%","10,44%","10,61%","15,81%","-27,09%","-7,04%","79,16%","-49,49%","59,31%","68,15%","0,14","7,75","6,75","5,68"
47,30/09/2012,"6,89%","10,69%","10,44%","16,20%","-25,81%","-6,88%","78,84%","-52,61%","59,66%","69,35%","0,13","6,96","5,96","5,84"
48,30/06/2012,"7,54%","10,95%","11,42%","16,59%","-32,27%","-10,79%","78,38%","-81,13%","60,45%","70,35%","0,13","6,55","5,55","4,13"
49,31/03/2012,"7,63%","11,69%","11,55%","17,72%","-9,44%","-3,24%","79,32%","-24,45%","61,66%","71,20%","0,13","4,81","3,81","3,32"
50,31/12/2011,"8,56%","14,66%","12,97%","22,21%","-10,24%","-3,25%","79,57%","-27,67%","62,25%","71,32%","0,12","3,85","2,85","3,58"
51,30/09/2011,"7,31%","13,65%","11,08%","20,69%","-12,21%","-5,57%","80,03%","-36,23%","62,32%","70,75%","0,15","3,75","2,75","2,97"
52,30/06/2011,"7,18%","12,74%","10,88%","19,31%","0,87%","0,41%","79,43%","2,77%","61,34%","69,63%","0,15","2,99","1,99","1,99"
53,31/03/2011,"7,03%","11,70%","10,65%","17,73%","-2,03%","-0,91%","79,14%","-6,45%","61,31%","69,60%","0,14","2,91","1,91","1,54"
54,31/12/2010,"6,71%","10,45%","10,17%","15,83%","-2,86%","-1,35%","78,45%","-9,78%","61,89%","70,35%","0,14","3,15","2,15","0,17"
55,30/09/2010,"6,66%","10,42%","10,09%","15,79%","2,73%","1,28%","75,42%","9,47%","63,21%",NA,"0,14","2,19","1,19",NA
56,30/06/2010,"6,70%","10,38%","10,16%","15,72%","3,08%","1,45%","74,97%","10,91%","64,02%",NA,"0,13","2,13","1,13",NA
57,31/03/2010,"6,63%","10,50%","10,04%","15,90%","4,33%","1,97%","73,50%","15,79%","63,80%",NA,"0,12","2,23","1,23",NA
58,31/12/2009,"5,38%","7,96%","8,15%","12,06%","6,55%","2,43%","72,69%","24,29%","61,90%",NA,"0,10","2,11","1,11",NA
59,30/09/2009,"5,26%","7,04%","7,97%","10,67%","5,49%","2,25%","72,89%","20,27%","61,22%",NA,"0,11","2,13","1,13",NA
60,30/06/2009,"5,12%","6,96%","7,76%","10,54%","1,90%","0,77%","72,22%","7,58%","59,53%",NA,"0,10","2,13","1,13",NA
61,31/03/2009,"5,77%","6,12%","8,73%","9,28%","0,18%","0,09%","72,07%","0,74%","56,79%",NA,"0,12","2,19","1,19",NA
62,31/12/2008,"6,06%","6,80%","9,18%","10,30%","-2,03%","-1,20%","70,51%","-8,86%","56,12%",NA,"0,14","2,69","1,69",NA
63,30/09/2008,"6,55%","8,22%","9,93%","12,45%","-2,79%","-1,60%","69,17%","-13,88%","54,90%",NA,"0,12","2,45","1,45",NA
64,30/06/2008,"2,51%","3,14%","3,80%","4,76%","-19,52%","-5,52%","67,93%","-32,60%","19,48%",NA,"0,17","2,48","1,48",NA
65,31/03/2008,"2,00%","2,65%","3,03%","4,02%","-17,18%","-5,26%","67,23%","-33,05%","16,58%",NA,"0,16","1,95","0,95",NA
66,31/12/2007,NA,NA,NA,NA,NA,NA,"69,42%","-47,07%","1,31%",NA,NA,"1,68","0,68",NA
