,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,07 B","R$ 623,17 M","- R$ 878,63 M","R$ 814,84 M"
1,31/03/2024,"R$ 429,65 M","R$ 1,07 B","- R$ 2,78 B","- R$ 1,28 B"
2,31/12/2023,"R$ 1,12 B","R$ 703,25 M","- R$ 442,60 M","R$ 1,39 B"
3,30/09/2023,"R$ 1,28 B","R$ 1,12 B","- R$ 3,39 B","- R$ 990,29 M"
4,30/06/2023,"R$ 1,10 B","R$ 439,29 M","R$ 0,00","R$ 1,54 B"
5,31/03/2023,"R$ 188,80 M","R$ 300,34 M","- R$ 3,75 B","- R$ 3,26 B"
6,31/12/2022,"R$ 919,45 M","R$ 492,33 M","- R$ 4,00 mil","R$ 1,41 B"
7,30/09/2022,"R$ 1,14 B","R$ 1,57 B","- R$ 2,07 B","R$ 641,61 M"
8,30/06/2022,"R$ 866,74 M","R$ 3,09 M","- R$ 18,00 mil","R$ 869,81 M"
9,31/03/2022,"R$ 347,97 M","R$ 571,91 M","- R$ 1,86 B","- R$ 937,13 M"
10,31/12/2021,"R$ 754,55 M","R$ 582,24 M","- R$ 1.000,00","R$ 1,34 B"
11,30/09/2021,"R$ 845,74 M","R$ 361,04 M","- R$ 1,04 B","R$ 166,73 M"
12,30/06/2021,"R$ 709,23 M","- R$ 304,69 M","- R$ 1.000,00","R$ 404,55 M"
13,31/03/2021,"R$ 516,24 M","R$ 421,45 M","- R$ 950,63 M","- R$ 12,94 M"
14,31/12/2020,"R$ 1,01 B","- R$ 641,99 M","R$ 0,00","R$ 367,86 M"
15,30/09/2020,"R$ 634,57 M","R$ 836,92 M","- R$ 1,75 B","- R$ 276,02 M"
16,30/06/2020,"R$ 389,70 M","R$ 303,89 M","- R$ 2,70 B","- R$ 2,01 B"
17,31/03/2020,"R$ 250,58 M","R$ 293,20 M","- R$ 3,82 B","- R$ 3,27 B"
18,31/12/2019,"R$ 587,75 M","R$ 677,81 M","- R$ 6,00 mil","R$ 1,27 B"
19,30/09/2019,"- R$ 502,87 M","R$ 4,58 B","- R$ 1,79 B","R$ 2,29 B"
20,30/06/2019,"R$ 635,79 M","R$ 523,12 M","- R$ 46,00 mil","R$ 1,16 B"
21,31/03/2019,"R$ 204,71 M","R$ 476,16 M","- R$ 4,07 B","- R$ 3,38 B"
22,31/12/2018,"R$ 383,19 M","R$ 2,90 B","- R$ 710,00 mil","R$ 3,29 B"
23,30/09/2018,"R$ 493,51 M","R$ 564,92 M","- R$ 1,57 B","- R$ 514,41 M"
24,30/06/2018,"R$ 495,33 M","R$ 468,05 M","R$ 112,00 mil","R$ 963,49 M"
25,31/03/2018,"R$ 98,39 M","R$ 491,54 M","- R$ 1,91 B","- R$ 1,32 B"
26,31/12/2017,"R$ 683,43 M","R$ 453,94 M","- R$ 8,00 mil","R$ 1,14 B"
27,30/09/2017,"R$ 502,65 M","R$ 1,07 B","- R$ 1,58 B","- R$ 8,42 M"
28,30/06/2017,"R$ 472,43 M","R$ 447,87 M","- R$ 55,00 mil","R$ 920,24 M"
29,31/03/2017,"R$ 12,56 M","R$ 1,11 B","- R$ 1,70 B","- R$ 579,91 M"
30,31/12/2016,"R$ 470,42 M","R$ 348,78 M","R$ 0,00","R$ 819,20 M"
31,30/09/2016,"- R$ 5,74 M","R$ 1,03 B","- R$ 1,67 B","- R$ 644,17 M"
32,30/06/2016,"R$ 940,30 M","R$ 18,25 M","R$ 123,00 mil","R$ 958,67 M"
33,31/03/2016,"R$ 262,52 M","R$ 924,70 M","- R$ 1,71 B","- R$ 519,86 M"
34,31/12/2015,"R$ 411,85 M","R$ 16,91 M","- R$ 48,70 M","R$ 380,07 M"
35,30/09/2015,"R$ 21,18 M","R$ 1,09 B","- R$ 1,77 B","- R$ 650,35 M"
36,30/06/2015,"R$ 280,25 M","R$ 0,00","R$ 0,00","R$ 280,25 M"
37,31/03/2015,"R$ 311,71 M","R$ 740,85 M","- R$ 1,60 B","- R$ 543,32 M"
38,31/12/2014,"R$ 461,78 M","R$ 22,31 M","R$ 0,00","R$ 484,10 M"
39,30/09/2014,"R$ 324,99 M","R$ 639,17 M","- R$ 1,22 B","- R$ 252,09 M"
40,30/06/2014,"R$ 463,18 M","R$ 245,47 M","R$ 0,00","R$ 708,65 M"
41,31/03/2014,"R$ 275,26 M","R$ 271,87 M","- R$ 1,18 B","- R$ 631,51 M"
42,31/12/2013,"R$ 291,17 M","R$ 479,18 M","R$ 0,00","R$ 770,35 M"
43,30/09/2013,"R$ 605,95 M","R$ 205,19 M","- R$ 1,47 B","- R$ 660,50 M"
44,30/06/2013,"R$ 292,85 M","R$ 6,00 mil","R$ 0,00","R$ 292,86 M"
45,31/03/2013,"- R$ 73,49 M","R$ 114,63 M","R$ 13,50 M","R$ 54,64 M"
46,31/12/2012,NA,NA,NA,NA
