,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 19,02 B","R$ 10,06 B","R$ 5,03",2.000.000.000,0,0,2.000.000.000,58.813.981,0,0,58.813.981,1.941.186.019,0,1.941.186.019
1,31/03/2024,"R$ 17,85 B","R$ 12,02 B","R$ 6,01",2.000.000.000,0,0,2.000.000.000,31.926.181,0,0,31.926.181,1.968.073.819,0,1.968.073.819
2,31/12/2023,"R$ 18,27 B","R$ 9,82 B","R$ 4,91",2.000.000.000,0,0,2.000.000.000,23.133.332,0,0,23.133.332,1.976.866.668,0,1.976.866.668
3,30/09/2023,"R$ 16,24 B","R$ 10,66 B","R$ 5,33",2.000.000.000,0,0,2.000.000.000,9.076.032,0,0,9.076.032,1.990.923.968,0,1.990.923.968
4,30/06/2023,"R$ 16,98 B","R$ 8,94 B","R$ 4,47",2.000.000.000,0,0,2.000.000.000,3.249.232,0,0,3.249.232,1.996.750.768,0,1.996.750.768
5,31/03/2023,"R$ 14,40 B","R$ 10,05 B","R$ 5,02",2.000.000.000,0,0,2.000.000.000,3.249.651,0,0,3.249.651,1.996.750.349,0,1.996.750.349
6,31/12/2022,"R$ 16,13 B","R$ 7,60 B","R$ 3,80",2.000.000.000,0,0,2.000.000.000,3.273.567,0,0,3.273.567,1.996.726.433,0,1.996.726.433
7,30/09/2022,"R$ 13,93 B","R$ 9,46 B","R$ 4,73",2.000.000.000,0,0,2.000.000.000,3.273.567,0,0,3.273.567,1.996.726.433,0,1.996.726.433
8,30/06/2022,"R$ 13,70 B","R$ 7,77 B","R$ 3,89",2.000.000.000,0,0,2.000.000.000,3.273.567,0,0,3.273.567,1.996.726.433,0,1.996.726.433
9,31/03/2022,"R$ 12,13 B","R$ 8,45 B","R$ 4,22",2.000.000.000,0,0,2.000.000.000,3.313.471,0,0,3.313.471,1.996.686.529,0,1.996.686.529
10,31/12/2021,"R$ 13,31 B","R$ 7,28 B","R$ 3,64",2.000.000.000,0,0,2.000.000.000,3.313.471,0,0,3.313.471,1.996.686.529,0,1.996.686.529
11,30/09/2021,"R$ 11,58 B","R$ 7,78 B","R$ 3,89",2.000.000.000,0,0,2.000.000.000,3.313.471,0,0,3.313.471,1.996.686.529,0,1.996.686.529
12,30/06/2021,"R$ 11,38 B","R$ 6,90 B","R$ 3,45",2.000.000.000,0,0,2.000.000.000,3.313.471,0,0,3.313.471,1.996.686.529,0,1.996.686.529
13,31/03/2021,"R$ 10,33 B","R$ 7,16 B","R$ 3,58",2.000.000.000,0,0,2.000.000.000,3.342.858,0,0,3.342.858,1.996.657.142,0,1.996.657.142
14,31/12/2020,"R$ 10,90 B","R$ 6,39 B","R$ 3,19",2.000.000.000,0,0,2.000.000.000,3.365.319,0,0,3.365.319,1.996.634.681,0,1.996.634.681
15,30/09/2020,"R$ 9,64 B","R$ 6,36 B","R$ 3,18",2.000.000.000,0,0,2.000.000.000,3.365.319,0,0,3.365.319,1.996.634.681,0,1.996.634.681
16,30/06/2020,"R$ 9,99 B","R$ 5,35 B","R$ 2,67",2.000.000.000,0,0,2.000.000.000,3.365.319,0,0,3.365.319,1.996.634.681,0,1.996.634.681
17,31/03/2020,"R$ 11,66 B","R$ 6,10 B","R$ 3,05",2.000.000.000,0,0,2.000.000.000,3.376.583,0,0,3.376.583,1.996.623.417,0,1.996.623.417
18,31/12/2019,"R$ 14,93 B","R$ 5,25 B","R$ 2,62",2.000.000.000,0,0,2.000.000.000,3.398.833,0,0,3.398.833,1.996.601.167,0,1.996.601.167
19,30/09/2019,"R$ 14,99 B","R$ 10,57 B","R$ 5,29",2.000.000.000,0,0,2.000.000.000,3.398.833,0,0,3.398.833,1.996.601.167,0,1.996.601.167
20,30/06/2019,"R$ 11,71 B","R$ 7,12 B","R$ 3,56",2.000.000.000,0,0,2.000.000.000,3.398.833,0,0,3.398.833,1.996.601.167,0,1.996.601.167
21,31/03/2019,"R$ 10,21 B","R$ 7,79 B","R$ 3,90",2.000.000.000,0,0,2.000.000.000,3.398.833,0,0,3.398.833,1.996.601.167,0,1.996.601.167
22,31/12/2018,"R$ 13,68 B","R$ 6,83 B","R$ 3,42",2.000.000.000,0,0,2.000.000.000,3.402.917,0,0,3.402.917,1.996.597.083,0,1.996.597.083
23,30/09/2018,"R$ 12,84 B","R$ 10,14 B","R$ 5,07",2.000.000.000,0,0,2.000.000.000,3.403.367,0,0,3.403.367,1.996.596.633,0,1.996.596.633
24,30/06/2018,"R$ 13,28 B","R$ 9,27 B","R$ 4,63",2.000.000.000,0,0,2.000.000.000,3.403.367,0,0,3.403.367,1.996.596.633,0,1.996.596.633
25,31/03/2018,"R$ 12,00 B","R$ 9,80 B","R$ 4,90",2.000.000.000,0,0,2.000.000.000,3.407.246,0,0,3.407.246,1.996.592.754,0,1.996.592.754
26,31/12/2017,"R$ 13,33 B","R$ 8,90 B","R$ 4,45",2.000.000.000,0,0,2.000.000.000,3.403.515,0,0,3.403.515,1.996.596.485,0,1.996.596.485
27,30/09/2017,"R$ 12,54 B","R$ 9,89 B","R$ 4,94",2.000.000.000,0,0,2.000.000.000,3.403.515,0,0,3.403.515,1.996.596.485,0,1.996.596.485
28,30/06/2017,"R$ 12,55 B","R$ 8,68 B","R$ 4,34",2.000.000.000,0,0,2.000.000.000,3.403.515,0,0,3.403.515,1.996.596.485,0,1.996.596.485
29,31/03/2017,"R$ 11,41 B","R$ 9,29 B","R$ 4,64",2.000.000.000,0,0,2.000.000.000,3.404.346,0,0,3.404.346,1.996.595.654,0,1.996.595.654
30,31/12/2016,"R$ 12,54 B","R$ 8,29 B","R$ 4,14",2.000.000.000,0,0,2.000.000.000,3.393.453,0,0,3.393.453,1.996.606.547,0,1.996.606.547
31,30/09/2016,"R$ 11,56 B","R$ 8,98 B","R$ 4,49",2.000.000.000,0,0,2.000.000.000,3.393.453,0,0,3.393.453,1.996.606.547,0,1.996.606.547
32,30/06/2016,"R$ 12,02 B","R$ 7,99 B","R$ 3,99",2.000.000.000,0,0,2.000.000.000,3.393.453,0,0,3.393.453,1.996.606.547,0,1.996.606.547
33,31/03/2016,"R$ 10,67 B","R$ 8,53 B","R$ 4,26",2.000.000.000,0,0,2.000.000.000,3.397.757,0,0,3.397.757,1.996.602.243,0,1.996.602.243
34,31/12/2015,"R$ 11,50 B","R$ 7,58 B","R$ 3,79",2.000.000.000,0,0,2.000.000.000,1.903.482,0,0,1.903.482,1.998.096.518,0,1.998.096.518
35,30/09/2015,"R$ 10,42 B","R$ 8,25 B","R$ 4,12",2.000.000.000,0,0,2.000.000.000,22.582,0,0,22.582,1.999.977.418,0,1.999.977.418
36,30/06/2015,"R$ 11,11 B","R$ 7,24 B","R$ 3,62",2.000.000.000,0,0,2.000.000.000,22.582,0,0,22.582,1.999.977.418,0,1.999.977.418
37,31/03/2015,"R$ 9,73 B","R$ 7,76 B","R$ 3,88",2.000.000.000,0,0,2.000.000.000,22.582,0,0,22.582,1.999.977.418,0,1.999.977.418
38,31/12/2014,"R$ 10,38 B","R$ 7,92 B","R$ 3,96",2.000.000.000,0,0,2.000.000.000,9.287,0,0,9.287,1.999.990.713,0,1.999.990.713
39,30/09/2014,"R$ 8,98 B","R$ 7,25 B","R$ 3,63",2.000.000.000,0,0,2.000.000.000,9.287,0,0,9.287,1.999.990.713,0,1.999.990.713
40,30/06/2014,"R$ 9,35 B","R$ 7,27 B","R$ 3,64",2.000.000.000,0,0,2.000.000.000,10.058,0,0,10.058,1.999.989.942,0,1.999.989.942
41,31/03/2014,"R$ 8,28 B","R$ 6,77 B","R$ 3,39",2.000.000.000,0,0,2.000.000.000,0,0,0,0,2.000.000.000,0,2.000.000.000
42,31/12/2013,"R$ 8,79 B","R$ 6,94 B","R$ 3,47",2.000.000.000,0,0,2.000.000.000,0,0,0,0,2.000.000.000,0,2.000.000.000
43,30/09/2013,"R$ 7,83 B","R$ 6,39 B","R$ 3,19",2.000.000.000,0,0,2.000.000.000,0,0,0,0,2.000.000.000,0,2.000.000.000
44,30/06/2013,"R$ 8,35 B","R$ 6,67 B","R$ 3,33",2.000.000.000,0,0,2.000.000.000,0,0,0,0,2.000.000.000,0,2.000.000.000
45,31/03/2013,"R$ 7,57 B","R$ 6,12 B","R$ 3,06",2.000.000.000,0,0,2.000.000.000,0,0,0,0,2.000.000.000,0,2.000.000.000
46,31/12/2012,"R$ 7,29 B","R$ 5,64 B","R$ 11,98",470.563.927,0,0,470.563.927,0,0,0,0,470.563.927,0,470.563.927
