,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 2,78 B","- R$ 673,46 M","- R$ 930,01 M","R$ 1,18 B"
1,31/03/2024,"R$ 1,93 B","- R$ 1,16 B","R$ 396,09 M","R$ 1,17 B"
2,31/12/2023,"R$ 2,64 B","- R$ 899,88 M","R$ 1,89 B","R$ 3,63 B"
3,30/09/2023,"R$ 1,06 B","- R$ 591,01 M","R$ 1,38 B","R$ 1,86 B"
4,30/06/2023,"R$ 1,92 B","- R$ 1,16 B","- R$ 1,90 B","- R$ 1,14 B"
5,31/03/2023,"R$ 1,97 B","- R$ 1,64 B","R$ 201,48 M","R$ 526,77 M"
6,31/12/2022,"R$ 3,38 B","- R$ 1,80 B","- R$ 611,02 M","R$ 972,48 M"
7,30/09/2022,"R$ 2,31 B","- R$ 3,10 B","- R$ 369,22 M","- R$ 1,16 B"
8,30/06/2022,"R$ 1,30 B","- R$ 1,56 B","R$ 981,07 M","R$ 726,24 M"
9,31/03/2022,"R$ 1,43 B","- R$ 1,42 B","- R$ 2,27 B","- R$ 2,26 B"
10,31/12/2021,"R$ 1,42 B","- R$ 1,14 B","- R$ 832,93 M","- R$ 553,23 M"
11,30/09/2021,"R$ 1,89 B","- R$ 985,09 M","- R$ 460,42 M","R$ 448,33 M"
12,30/06/2021,"R$ 934,02 M","- R$ 895,71 M","- R$ 542,52 M","- R$ 504,21 M"
13,31/03/2021,"R$ 648,34 M","- R$ 659,69 M","R$ 1,82 B","R$ 1,81 B"
14,31/12/2020,"R$ 1,54 B","- R$ 2,00 B","- R$ 863,46 M","- R$ 1,33 B"
15,30/09/2020,"R$ 2,60 B","- R$ 1,33 B","- R$ 2,77 B","- R$ 1,50 B"
16,30/06/2020,"R$ 1,03 B","- R$ 1,03 B","R$ 2,24 B","R$ 2,24 B"
17,31/03/2020,"R$ 623,89 M","- R$ 702,04 M","- R$ 2,47 B","- R$ 2,54 B"
18,31/12/2019,"R$ 1,05 B","- R$ 655,96 M","- R$ 2,84 B","- R$ 2,44 B"
19,30/09/2019,"R$ 938,10 M","- R$ 839,57 M","R$ 583,78 M","R$ 682,31 M"
20,30/06/2019,"R$ 531,53 M","- R$ 576,59 M","R$ 4,01 B","R$ 3,97 B"
21,31/03/2019,"R$ 432,24 M","- R$ 295,78 M","R$ 263,20 M","R$ 399,66 M"
22,31/12/2018,"R$ 662,44 M","- R$ 410,37 M","- R$ 561,73 M","- R$ 309,66 M"
23,30/09/2018,"R$ 679,38 M","- R$ 244,47 M","- R$ 17,08 M","R$ 417,83 M"
24,30/06/2018,"R$ 934,44 M","- R$ 176,45 M","- R$ 461,75 M","R$ 296,23 M"
25,31/03/2018,"R$ 510,72 M","- R$ 217,94 M","- R$ 1,99 B","- R$ 1,70 B"
26,31/12/2017,"R$ 336,17 M","- R$ 236,96 M","- R$ 139,56 M","- R$ 40,35 M"
27,30/09/2017,"R$ 322,64 M","- R$ 210,98 M","R$ 617,38 M","R$ 729,03 M"
28,30/06/2017,"R$ 527,95 M","- R$ 143,03 M","- R$ 697,69 M","- R$ 312,77 M"
29,31/03/2017,"R$ 606,23 M","- R$ 247,85 M","R$ 421,41 M","R$ 779,79 M"
30,31/12/2016,"R$ 331,18 M","- R$ 602,25 M","R$ 826,05 M","R$ 554,98 M"
31,30/09/2016,"R$ 611,23 M","- R$ 550,24 M","R$ 40,57 M","R$ 101,57 M"
32,30/06/2016,"R$ 88,58 M","- R$ 646,12 M","R$ 468,86 M","- R$ 88,68 M"
33,31/03/2016,"R$ 171,86 M","- R$ 849,55 M","R$ 928,82 M","R$ 251,13 M"
34,31/12/2015,"R$ 442,95 M","- R$ 1,35 B","R$ 592,50 M","- R$ 316,83 M"
35,30/09/2015,"R$ 591,35 M","- R$ 1,10 B","R$ 1,16 B","R$ 651,92 M"
36,30/06/2015,"R$ 275,08 M","- R$ 1,14 B","R$ 518,16 M","- R$ 350,52 M"
37,31/03/2015,"R$ 430,62 M","- R$ 997,85 M","R$ 390,55 M","- R$ 176,68 M"
38,31/12/2014,"R$ 442,94 M","- R$ 907,59 M","- R$ 100,61 M","- R$ 565,25 M"
39,30/09/2014,"R$ 529,79 M","- R$ 855,24 M","R$ 1,09 B","R$ 760,04 M"
40,30/06/2014,"R$ 451,80 M","- R$ 645,42 M","R$ 833,94 M","R$ 640,33 M"
41,31/03/2014,"R$ 130,86 M","- R$ 501,07 M","R$ 2,05 B","R$ 1,68 B"
42,31/12/2013,"R$ 216,97 M","- R$ 279,21 M","R$ 617,93 M","R$ 555,70 M"
43,30/09/2013,"R$ 236,74 M","- R$ 264,11 M","- R$ 216,58 M","- R$ 243,96 M"
44,30/06/2013,"R$ 377,06 M","- R$ 188,05 M","- R$ 286,40 M","- R$ 97,40 M"
45,31/03/2013,"R$ 201,56 M","- R$ 133,99 M","- R$ 69,35 M","- R$ 1,78 M"
46,31/12/2012,"R$ 304,68 M","- R$ 223,26 M","- R$ 478,67 M","- R$ 397,25 M"
47,30/09/2012,"R$ 236,85 M","- R$ 183,25 M","- R$ 219,36 M","- R$ 165,76 M"
48,30/06/2012,"R$ 345,58 M","- R$ 132,72 M","R$ 162,00 M","R$ 374,86 M"
49,31/03/2012,"R$ 46,78 M","- R$ 65,04 M","R$ 382,66 M","R$ 364,40 M"
50,31/12/2011,"R$ 184,95 M","- R$ 498,19 M","- R$ 160,40 M","- R$ 473,63 M"
