,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"15,33","2,33","1,27","12,31","20,85","0,63","12,24","3,15","15,28","10,89","-1,18","1,58","26,03","0,78","R$ 39,83 B","0,00%"
1,30/09/2024,"15,33","2,33","1,27","12,31","20,85","0,63","12,24","3,15","15,28","10,89","-1,18","1,58","26,03","0,78","R$ 39,83 B","0,00%"
2,30/06/2024,"16,25","1,95","1,10","7,85","11,32","0,51","14,84","2,87","19,99","12,66","-0,92","1,48","15,25","0,69","R$ 31,06 B","0,00%"
3,31/03/2024,"19,25","1,79","0,93","5,20","6,73","0,46","14,05","2,50","18,85","11,31","-0,83","1,25","9,03","0,62","R$ 24,92 B","0,00%"
4,31/12/2023,"28,00","1,63","0,84","7,76","12,64","0,42","14,41","1,90","18,41","10,29","-0,81","1,07","16,15","0,54","R$ 21,94 B","0,00%"
5,30/09/2023,"-337,58","1,08","0,51","7,88","16,42","0,26","11,08","1,19","18,46","9,51","-0,50","0,86","27,35","0,44","R$ 13,79 B","0,00%"
6,30/06/2023,"-26,68","1,11","0,53","7,56","13,92","0,26","15,32","1,32","26,98","11,75","-0,46","0,93","24,51","0,46","R$ 13,49 B","0,00%"
7,31/03/2023,"-10,88","0,98","0,52","9,35","23,07","0,24","-20,33","0,96","-38,31","48,67","-0,46","0,98","43,47","0,44","R$ 12,53 B","0,00%"
8,31/12/2022,"-14,75","1,05","0,60","3,66","4,44","0,27","-25,32","1,06","-38,34","40,39","-0,54","0,91","6,73","0,40","R$ 14,07 B","0,00%"
9,30/09/2022,"-9,12","0,73","0,48","2,07","2,36","0,18","-10,11","0,74","-20,43","463,79","-0,36","0,96","4,78","0,36","R$ 9,69 B","0,00%"
10,30/06/2022,"-8,66","0,74","0,48","2,34","2,72","0,19","-11,42","0,70","-24,32","163,17","-0,42","1,03","5,80","0,41","R$ 9,83 B","0,00%"
11,31/03/2022,"240,25","0,85","0,50","2,60","2,98","0,23","10,39","0,81","21,62","10,63","-0,51","1,04","6,20","0,47","R$ 10,63 B","0,00%"
12,31/12/2021,"-44,40","0,82","0,54","4,28","5,25","0,22","11,57","0,72","23,26","11,33","-0,49","1,08","10,56","0,43","R$ 12,20 B","0,00%"
13,30/09/2021,"-58,31","1,17","0,68","8,22","10,39","0,30","13,58","1,03","25,27","12,97","-0,68","1,26","19,34","0,56","R$ 17,11 B","0,00%"
14,30/06/2021,"-21,74","1,11","0,63","-4,52","-4,12","0,30","16,92","1,00","33,32","14,60","-0,68","1,25","-8,11","0,59","R$ 15,39 B","0,00%"
15,31/03/2021,"-3,95","0,73","0,53","-1,80","-1,72","0,19","-6,77","0,56","-17,96","-259,35","-0,48","1,40","-4,55","0,50","R$ 11,18 B","0,00%"
16,31/12/2020,"-2,97","0,73","0,55","-1,65","-1,54","0,20","-6,39","0,56","-14,32","-152,84","-0,52","1,23","-3,45","0,44","R$ 10,74 B","0,00%"
17,30/09/2020,"-1,21","0,34","0,77","-1,02","-0,89","0,09","-1,91","0,27","-7,57","-15,19","-0,22","3,03","-3,52","0,35","R$ 5,42 B","0,00%"
18,30/06/2020,"-1,37","0,36","0,74","-20,73","-4,47","0,10","-2,08","0,33","-5,96","-12,27","-0,24","2,11","-12,78","0,29","R$ 5,67 B","0,00%"
19,31/03/2020,"-2,26","0,33","0,52","2,18","4,27","0,10","-10,26","0,51","-7,83","11,61","-0,18","0,39","3,26","0,07","R$ 5,49 B","0,00%"
20,31/12/2019,"-5,70","0,53","0,72","2,00","2,86","0,18","-11,65","0,85","-6,87","24,71","-0,38","0,42","1,69","0,10","R$ 7,50 B","0,00%"
21,30/09/2019,"-28,25","0,82","0,64","15,38","-115,06","0,28","20,15","1,31","17,06","7,49","-0,61","0,54","-97,42","0,23","R$ 12,73 B","0,06%"
22,30/06/2019,"-72,17","0,93","0,68","14,49","78,54","0,31","26,60","1,41","23,10","8,51","-0,72","0,59","68,18","0,27","R$ 13,59 B","0,11%"
23,31/03/2019,"-20,06","0,95","0,74","8,21","12,61","0,32","97,47","1,47","85,12","11,18","-0,73","0,65","11,01","0,28","R$ 14,03 B","0,21%"
24,31/12/2018,"-20,80","0,93","0,74","3,47","4,04","0,32","135,02","0,89","223,99","21,29","-1,05","1,23","6,70","0,53","R$ 13,92 B","0,70%"
25,30/09/2018,"-29,64","0,97","0,84","2,91","3,28","0,32","42,77","1,00","69,80","17,89","-0,90","1,37","5,36","0,52","R$ 15,04 B","1,04%"
26,30/06/2018,"-176,71","0,95","0,81","3,00","3,47","0,31","39,10","0,90","70,09","18,43","-0,97","1,46","6,22","0,56","R$ 14,25 B","1,26%"
