,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"13,42%","13,90%","20,34%","21,07%","16,30%","13,26%","27,18%","15,69%","18,08%","20,39%","0,84","1,21","0,21","-0,98"
1,31/03/2024,"13,11%","13,61%","19,86%","20,63%","15,00%","11,11%","25,68%","14,33%","16,52%","18,76%","0,78","1,27","0,27","-1,02"
2,31/12/2023,"11,08%","11,47%","16,79%","17,37%","13,64%","10,52%","23,11%","13,00%","14,38%","16,64%","0,81","1,24","0,24","-1,02"
3,30/09/2023,"9,71%","10,05%","14,71%","15,23%","10,13%","7,16%","20,54%","9,85%","12,62%","15,07%","0,73","1,26","0,26","-1,12"
4,30/06/2023,"10,51%","10,87%","15,93%","16,47%","11,43%","8,29%","19,95%","10,18%","13,04%","15,16%","0,81","1,23","0,23","-0,68"
5,31/03/2023,"14,40%","14,87%","21,81%","22,54%","14,29%","9,94%","21,25%","11,55%","15,12%","17,03%","0,86","1,35","0,35","-0,84"
6,31/12/2022,"15,51%","16,20%","23,51%","24,55%","16,10%","11,37%","22,51%","12,42%","16,92%","18,74%","0,91","1,30","0,30","-0,60"
7,30/09/2022,"14,48%","14,91%","21,94%","22,59%","21,72%","15,13%","23,15%","15,95%","17,23%","18,80%","0,95","1,42","0,42","-0,63"
8,30/06/2022,"19,92%","20,64%","30,17%","31,27%","32,64%","22,47%","24,64%","20,32%","20,63%","22,22%","1,11","1,38","0,38","-0,38"
9,31/03/2022,"26,52%","27,84%","40,18%","42,19%","34,43%","25,28%","25,69%","20,65%","22,17%","23,78%","1,22","1,44","0,44","-0,53"
10,31/12/2021,"30,12%","31,87%","45,63%","48,28%","34,70%","27,44%","26,57%","21,20%","23,35%","25,06%","1,29","1,42","0,42","-0,33"
11,30/09/2021,"28,35%","29,69%","42,95%","44,98%","31,25%","25,23%","27,33%","20,22%","23,26%","24,86%","1,25","1,44","0,44","0,13"
12,30/06/2021,"19,55%","20,42%","29,62%","30,94%","19,01%","15,89%","27,46%","13,85%","19,17%","21,07%","1,15","1,45","0,45","0,24"
13,31/03/2021,"12,15%","12,67%","18,41%","19,20%","11,99%","9,53%","26,33%","10,97%","15,14%","17,58%","0,87","1,36","0,36","-0,71"
14,31/12/2020,"9,97%","10,33%","15,11%","15,66%","7,04%","5,59%","26,63%","7,02%","13,52%","16,34%","0,80","1,26","0,26","-1,33"
