,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 8,06 B","R$ 2,20 B","R$ 1,49 B","- R$ 244,81 M","R$ 1,74 B","R$ 565,69 M","R$ 1,28",98
1,31/03/2024,"R$ 8,10 B","R$ 2,10 B","R$ 1,46 B","- R$ 231,67 M","R$ 1,69 B","R$ 579,69 M","R$ 1,31",98
2,31/12/2023,"R$ 9,12 B","R$ 2,62 B","R$ 1,94 B","- R$ 219,69 M","R$ 2,15 B","R$ 895,60 M","R$ 2,02",98
3,30/09/2023,"R$ 9,63 B","R$ 3,04 B","R$ 2,37 B","- R$ 210,25 M","R$ 2,58 B","R$ 1,15 B","R$ 5,07",98
4,30/06/2023,"R$ 8,91 B","R$ 2,63 B","R$ 2,00 B","- R$ 188,62 M","R$ 2,19 B","R$ 921,52 M","R$ 4,07",98
5,31/03/2023,"R$ 9,17 B","R$ 2,82 B","R$ 2,16 B","- R$ 175,57 M","R$ 2,34 B","R$ 1,06 B","R$ 5,00",98
6,31/12/2022,"R$ 9,59 B","R$ 3,13 B","R$ 2,51 B","- R$ 177,81 M","R$ 2,68 B","R$ 1,27 B","R$ 5,97",98
7,30/09/2022,"R$ 9,20 B","R$ 3,12 B","R$ 2,58 B","- R$ 171,44 M","R$ 2,75 B","R$ 1,33 B","R$ 6,28",98
8,30/06/2022,"R$ 8,96 B","R$ 3,17 B","R$ 2,71 B","- R$ 174,49 M","R$ 2,89 B","R$ 1,52 B","R$ 7,15",98
9,31/03/2022,"R$ 8,25 B","R$ 3,03 B","R$ 2,62 B","- R$ 171,02 M","R$ 2,79 B","R$ 1,46 B","R$ 6,89",98
10,31/12/2021,"R$ 6,32 B","R$ 2,25 B","R$ 1,91 B","- R$ 145,87 M","R$ 2,06 B","R$ 1,06 B","R$ 5,00",98
11,30/09/2021,"R$ 5,61 B","R$ 2,04 B","R$ 1,75 B","- R$ 134,26 M","R$ 1,88 B","R$ 1,07 B","R$ 5,52",98
12,30/06/2021,"R$ 5,22 B","R$ 1,84 B","R$ 1,53 B","- R$ 130,95 M","R$ 1,66 B","R$ 921,04 M","R$ 4,83",98
13,31/03/2021,"R$ 4,51 B","R$ 1,44 B","R$ 1,13 B","- R$ 125,83 M","R$ 1,26 B","R$ 688,01 M","R$ 3,61",98
14,31/12/2020,"R$ 3,87 B","R$ 1,07 B","R$ 780,93 M","- R$ 119,69 M","R$ 900,62 M","R$ 488,67 M","R$ 2,56",98
15,30/09/2020,"R$ 3,57 B","R$ 930,90 M","R$ 679,69 M","- R$ 114,98 M","R$ 794,67 M","R$ 390,03 M","R$ 2,05",98
16,30/06/2020,"R$ 3,38 B","R$ 851,86 M","R$ 604,80 M","- R$ 113,17 M","R$ 717,97 M","R$ 333,48 M","R$ 1,75",98
17,31/03/2020,"R$ 3,20 B","R$ 858,96 M","R$ 629,55 M","- R$ 111,78 M","R$ 741,33 M","R$ 353,17 M","R$ 1,85",98
18,31/12/2019,"R$ 3,04 B","R$ 783,18 M","R$ 558,71 M","- R$ 105,81 M","R$ 664,52 M","R$ 311,51 M","R$ 1,63",98
19,30/09/2019,"R$ 3,01 B","R$ 699,67 M","R$ 481,80 M","- R$ 123,08 M","R$ 604,87 M","R$ 261,05 M","R$ 1,37",98
20,30/06/2019,"R$ 2,98 B","R$ 876,40 M","R$ 660,43 M","- R$ 112,49 M","R$ 772,91 M","R$ 377,14 M","R$ 1,98",98
21,31/03/2019,"R$ 2,93 B","R$ 783,27 M","R$ 576,22 M","- R$ 116,52 M","R$ 692,74 M","R$ 328,80 M","R$ 3,45",98
22,31/12/2018,"R$ 2,82 B","R$ 845,96 M","R$ 657,76 M","- R$ 111,23 M","R$ 768,99 M","R$ 381,25 M","R$ 4,00",98
23,30/09/2018,"R$ 2,68 B","R$ 897,70 M","R$ 794,92 M","- R$ 90,37 M","R$ 885,29 M","R$ 483,41 M","R$ 5,07",98
24,30/06/2018,"R$ 2,70 B","R$ 938,76 M","R$ 840,26 M","- R$ 94,67 M","R$ 934,92 M","R$ 516,41 M","R$ 5,42",98
25,31/03/2018,"R$ 2,42 B","R$ 806,81 M","R$ 713,67 M","- R$ 93,32 M","R$ 806,99 M","R$ 435,92 M","R$ 4,57",98
26,31/12/2017,"R$ 2,22 B","R$ 677,30 M","R$ 593,45 M","- R$ 91,51 M","R$ 684,96 M","R$ 356,34 M","R$ 3,60",98
27,30/09/2017,"R$ 2,12 B","R$ 714,79 M","R$ 583,21 M","- R$ 92,26 M","R$ 675,47 M","R$ 332,67 M","R$ 3,36",98
28,30/06/2017,"R$ 1,88 B","R$ 599,43 M","R$ 470,70 M","- R$ 88,50 M","R$ 559,20 M","R$ 246,66 M","R$ 2,49",98
29,31/03/2017,"R$ 1,70 B","R$ 357,75 M","R$ 229,08 M","- R$ 97,19 M","R$ 326,27 M","R$ 111,45 M","R$ 1,13",98
30,31/12/2016,"R$ 1,66 B","R$ 246,47 M","R$ 110,32 M","- R$ 104,24 M","R$ 214,56 M","R$ 29,95 M","R$ 0,30",98
31,30/09/2016,"R$ 1,61 B","R$ 159,41 M","- R$ 3,94 M","- R$ 109,07 M","R$ 105,13 M","- R$ 47,61 M","- R$ 0,48",98
