,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,12 B","R$ 253,70 M","R$ 67,36 M","- R$ 43,46 M","R$ 110,82 M","R$ 115,99 M","R$ 1,88",228
1,31/03/2024,"R$ 1,10 B","R$ 262,73 M","R$ 48,41 M","- R$ 41,22 M","R$ 89,63 M","R$ 105,43 M","R$ 1,71",228
2,31/12/2023,"R$ 1,13 B","R$ 290,80 M","R$ 74,90 M","- R$ 37,65 M","R$ 112,55 M","R$ 127,18 M","R$ 2,06",228
3,30/09/2023,"R$ 1,16 B","R$ 307,22 M","R$ 80,48 M","- R$ 35,03 M","R$ 115,52 M","R$ 58,21 M","R$ 0,94",228
4,30/06/2023,"R$ 1,19 B","R$ 328,98 M","R$ 98,76 M","- R$ 31,27 M","R$ 130,03 M","R$ 78,16 M","R$ 1,27",228
5,31/03/2023,"R$ 1,22 B","R$ 369,53 M","R$ 148,26 M","- R$ 25,91 M","R$ 174,17 M","R$ 117,34 M","R$ 1,90",228
6,31/12/2022,"R$ 1,19 B","R$ 371,94 M","R$ 176,60 M","- R$ 22,22 M","R$ 198,83 M","R$ 137,60 M","R$ 2,23",228
7,30/09/2022,"R$ 1,16 B","R$ 412,60 M","R$ 230,03 M","- R$ 18,37 M","R$ 248,40 M","R$ 176,89 M","R$ 2,86",228
8,30/06/2022,"R$ 1,12 B","R$ 431,32 M","R$ 294,70 M","- R$ 17,20 M","R$ 311,90 M","R$ 233,86 M","R$ 3,79",228
9,31/03/2022,"R$ 1,11 B","R$ 456,69 M","R$ 327,16 M","- R$ 17,07 M","R$ 344,24 M","R$ 253,20 M","R$ 4,10",228
10,31/12/2021,"R$ 1,12 B","R$ 491,05 M","R$ 345,65 M","- R$ 16,42 M","R$ 362,07 M","R$ 269,38 M","R$ 4,36",228
11,30/09/2021,"R$ 1,06 B","R$ 474,54 M","R$ 406,17 M","- R$ 16,71 M","R$ 422,88 M","R$ 337,11 M","R$ 5,46",228
12,30/06/2021,"R$ 988,19 M","R$ 432,43 M","R$ 337,83 M","- R$ 18,68 M","R$ 356,52 M","R$ 279,04 M","R$ 4,52",228
13,31/03/2021,"R$ 840,07 M","R$ 327,87 M","R$ 275,48 M","- R$ 19,24 M","R$ 294,72 M","R$ 232,03 M","R$ 4,49",228
