,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 155,45 M","R$ 39,75 M","- R$ 217,39 M","- R$ 18,52 M",162
1,31/03/2024,"R$ 102,67 M","- R$ 37,86 M","- R$ 8,01 M","R$ 56,56 M",162
2,31/12/2023,"R$ 206,71 M","- R$ 148,23 M","- R$ 223,36 M","- R$ 176,18 M",162
3,30/09/2023,"R$ 246,29 M","- R$ 39,21 M","- R$ 31,85 M","R$ 171,45 M",162
4,30/06/2023,"R$ 178,16 M","R$ 87,75 M","- R$ 391,89 M","- R$ 130,13 M",162
5,31/03/2023,"R$ 159,22 M","- R$ 120,26 M","- R$ 103,02 M","- R$ 92,22 M",162
6,31/12/2022,"R$ 211,01 M","- R$ 54,93 M","- R$ 25,58 M","R$ 142,99 M",162
7,30/09/2022,"R$ 167,92 M","- R$ 40,94 M","- R$ 12,61 M","R$ 106,21 M",162
8,30/06/2022,"R$ 61,44 M","R$ 111,05 M","- R$ 359,16 M","- R$ 182,84 M",162
9,31/03/2022,"R$ 97,64 M","- R$ 56,66 M","- R$ 14,11 M","- R$ 40,00 mil",162
10,31/12/2021,"R$ 125,05 M","- R$ 79,28 M","R$ 21,32 M","R$ 66,20 M",162
11,30/09/2021,"R$ 101,70 M","- R$ 72,46 M","R$ 14,65 M","R$ 48,26 M",162
12,30/06/2021,"R$ 31,59 M","R$ 42,61 M","- R$ 145,78 M","- R$ 88,92 M",162
13,31/03/2021,"R$ 99,56 M","- R$ 51,36 M","- R$ 325,19 M","- R$ 272,29 M",162
14,31/12/2020,"R$ 234,40 M","- R$ 87,29 M","- R$ 77,56 M","R$ 61,14 M",162
15,30/09/2020,"R$ 132,45 M","- R$ 26,97 M","- R$ 8,96 M","R$ 97,48 M",162
16,30/06/2020,"R$ 51,04 M","R$ 52,59 M","- R$ 167,11 M","- R$ 39,18 M",162
17,31/03/2020,"R$ 72,28 M","- R$ 28,25 M","R$ 275,03 M","R$ 319,62 M",162
18,31/12/2019,"R$ 81,38 M","- R$ 44,38 M","- R$ 72,00 M","- R$ 35,81 M",162
19,30/09/2019,"R$ 139,92 M","- R$ 42,58 M","R$ 301,00 mil","R$ 99,60 M",162
20,30/06/2019,"R$ 66,42 M","R$ 38,41 M","- R$ 170,25 M","- R$ 65,79 M",162
21,31/03/2019,"R$ 60,71 M","- R$ 38,03 M","R$ 48,01 M","R$ 73,19 M",162
22,31/12/2018,"R$ 79,87 M","- R$ 60,97 M","- R$ 116,15 M","- R$ 99,22 M",162
23,30/09/2018,"R$ 21,40 M","- R$ 30,72 M","R$ 32,94 M","R$ 25,68 M",162
24,30/06/2018,"R$ 37,99 M","R$ 18,96 M","- R$ 49,88 M","R$ 9,47 M",162
25,31/03/2018,"R$ 15,44 M","- R$ 26,54 M","R$ 4,38 M","- R$ 7,41 M",162
26,31/12/2017,"R$ 92,75 M","- R$ 49,32 M","- R$ 272,44 M","- R$ 227,67 M",162
27,30/09/2017,"R$ 141,12 M","- R$ 21,53 M","- R$ 105,27 M","R$ 12,39 M",162
28,30/06/2017,"R$ 80,38 M","R$ 36,29 M","- R$ 22,95 M","R$ 96,80 M",162
29,31/03/2017,"R$ 32,28 M","- R$ 13,20 M","R$ 12,03 M","R$ 31,12 M",162
30,31/12/2016,"R$ 72,56 M","- R$ 39,36 M","R$ 19,03 M","R$ 51,01 M",162
31,30/09/2016,"R$ 107,47 M","- R$ 21,56 M","- R$ 42,49 M","R$ 44,33 M",162
32,30/06/2016,"R$ 28,23 M","- R$ 20,09 M","R$ 42,81 M","R$ 46,23 M",162
33,31/03/2016,"R$ 40,48 M","- R$ 11,44 M","- R$ 61,34 M","- R$ 37,24 M",162
34,31/12/2015,"R$ 111,67 M","- R$ 31,86 M","- R$ 268,06 M","- R$ 194,98 M",162
35,30/09/2015,"R$ 61,43 M","- R$ 35,47 M","- R$ 45,23 M","R$ 2,28 M",162
36,30/06/2015,"R$ 80,85 M","- R$ 26,44 M","- R$ 56,06 M","- R$ 3,10 M",162
37,31/03/2015,"R$ 84,15 M","- R$ 24,21 M","- R$ 4,94 M","R$ 60,62 M",162
38,31/12/2014,"R$ 76,43 M","- R$ 63,09 M","- R$ 76,16 M","- R$ 59,87 M",162
39,30/09/2014,"R$ 89,31 M","- R$ 26,33 M","R$ 50,28 M","R$ 115,14 M",162
40,30/06/2014,"R$ 90,26 M","- R$ 27,89 M","- R$ 112,47 M","- R$ 50,83 M",162
41,31/03/2014,"R$ 78,38 M","- R$ 3,82 M","- R$ 11,46 M","R$ 61,95 M",162
42,31/12/2013,"R$ 116,67 M","- R$ 53,13 M","- R$ 123,64 M","- R$ 57,71 M",162
43,30/09/2013,"R$ 85,07 M","- R$ 26,22 M","- R$ 31,17 M","R$ 29,51 M",162
44,30/06/2013,"R$ 118,82 M","- R$ 26,21 M","- R$ 156,30 M","- R$ 55,01 M",162
45,31/03/2013,"R$ 64,82 M","- R$ 13,55 M","R$ 117,94 M","R$ 167,00 M",162
46,31/12/2012,"R$ 80,31 M","- R$ 47,26 M","- R$ 213,89 M","- R$ 179,50 M",162
47,30/09/2012,"R$ 139,08 M","- R$ 32,57 M","- R$ 31,69 M","R$ 77,54 M",162
48,30/06/2012,"R$ 81,83 M","- R$ 24,33 M","- R$ 99,07 M","- R$ 39,88 M",162
49,31/03/2012,"R$ 41,48 M","- R$ 20,21 M","- R$ 84,43 M","- R$ 64,07 M",162
50,31/12/2011,"R$ 75,28 M","- R$ 59,86 M","- R$ 259,94 M","- R$ 242,60 M",162
51,30/09/2011,"R$ 102,89 M","- R$ 26,88 M","- R$ 37,65 M","R$ 38,36 M",162
52,30/06/2011,"R$ 82,80 M","- R$ 20,62 M","R$ 133,70 M","R$ 195,88 M",162
53,31/03/2011,"R$ 54,88 M","- R$ 11,40 M","- R$ 8,73 M","R$ 34,76 M",162
