,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,07 B","R$ 326,35 M","R$ 198,53 M","- R$ 25,47 M","R$ 224,00 M","R$ 88,67 M","R$ 0,65",162
1,31/03/2024,"R$ 1,02 B","R$ 317,76 M","R$ 262,85 M","- R$ 25,31 M","R$ 288,16 M","R$ 200,34 M","R$ 1,48",162
2,31/12/2023,"R$ 1,02 B","R$ 266,25 M","R$ 131,74 M","- R$ 25,00 M","R$ 156,73 M","R$ 154,10 M","R$ 1,14",162
3,30/09/2023,"R$ 1,18 B","R$ 348,05 M","R$ 221,13 M","- R$ 25,53 M","R$ 246,67 M","R$ 215,10 M","R$ 1,68",162
4,30/06/2023,"R$ 1,12 B","R$ 339,27 M","R$ 228,42 M","- R$ 25,66 M","R$ 254,08 M","R$ 192,96 M","R$ 1,50",162
5,31/03/2023,"R$ 1,02 B","R$ 317,99 M","R$ 234,80 M","- R$ 25,38 M","R$ 260,18 M","R$ 186,08 M","R$ 1,45",162
6,31/12/2022,"R$ 1,12 B","R$ 276,64 M","R$ 148,20 M","- R$ 23,62 M","R$ 171,83 M","R$ 123,09 M","R$ 0,96",162
7,30/09/2022,"R$ 1,20 B","R$ 361,30 M","R$ 260,35 M","- R$ 24,63 M","R$ 284,98 M","R$ 204,31 M","R$ 1,59",162
8,30/06/2022,"R$ 1,02 B","R$ 259,09 M","R$ 156,52 M","- R$ 25,05 M","R$ 181,57 M","R$ 114,79 M","R$ 0,89",162
9,31/03/2022,"R$ 890,00 M","R$ 236,13 M","R$ 155,90 M","- R$ 22,58 M","R$ 178,48 M","R$ 123,06 M","R$ 0,96",162
10,31/12/2021,"R$ 941,53 M","R$ 220,18 M","R$ 139,41 M","- R$ 25,03 M","R$ 164,44 M","R$ 130,78 M","R$ 1,02",162
11,30/09/2021,"R$ 949,48 M","R$ 256,81 M","R$ 171,58 M","- R$ 24,95 M","R$ 196,53 M","R$ 139,83 M","R$ 1,09",162
12,30/06/2021,"R$ 889,11 M","R$ 261,10 M","R$ 238,15 M","- R$ 24,73 M","R$ 262,87 M","R$ 170,05 M","R$ 1,33",162
13,31/03/2021,"R$ 834,97 M","R$ 256,21 M","R$ 173,49 M","- R$ 25,69 M","R$ 199,18 M","R$ 126,20 M","R$ 0,98",162
14,31/12/2020,"R$ 776,69 M","R$ 229,76 M","R$ 106,32 M","- R$ 25,50 M","R$ 131,82 M","R$ 100,87 M","R$ 0,79",162
15,30/09/2020,"R$ 691,19 M","R$ 191,53 M","R$ 62,03 M","- R$ 26,11 M","R$ 88,14 M","R$ 41,64 M","R$ 0,32",162
16,30/06/2020,"R$ 360,90 M","R$ 43,98 M","- R$ 40,98 M","- R$ 26,21 M","- R$ 14,78 M","- R$ 39,37 M","- R$ 0,31",162
17,31/03/2020,"R$ 573,80 M","R$ 161,65 M","R$ 66,23 M","- R$ 25,14 M","R$ 91,38 M","R$ 21,39 M","R$ 0,17",162
18,31/12/2019,"R$ 595,70 M","R$ 127,98 M","R$ 50,60 M","- R$ 25,84 M","R$ 76,43 M","R$ 66,17 M","R$ 0,52",162
19,30/09/2019,"R$ 645,53 M","R$ 178,37 M","R$ 105,36 M","- R$ 23,87 M","R$ 129,24 M","R$ 69,28 M","R$ 0,54",162
20,30/06/2019,"R$ 661,80 M","R$ 165,13 M","R$ 91,86 M","- R$ 22,97 M","R$ 114,83 M","R$ 59,65 M","R$ 0,46",162
21,31/03/2019,"R$ 623,20 M","R$ 168,87 M","R$ 97,62 M","- R$ 22,72 M","R$ 120,34 M","R$ 63,94 M","R$ 0,50",162
22,31/12/2018,"R$ 634,41 M","R$ 121,58 M","R$ 65,03 M","- R$ 21,37 M","R$ 86,40 M","R$ 67,87 M","R$ 0,53",162
23,30/09/2018,"R$ 710,33 M","R$ 216,63 M","R$ 126,26 M","- R$ 22,63 M","R$ 148,89 M","R$ 92,22 M","R$ 0,72",162
24,30/06/2018,"R$ 628,23 M","R$ 178,28 M","R$ 89,44 M","- R$ 23,18 M","R$ 112,62 M","R$ 60,21 M","R$ 0,47",162
25,31/03/2018,"R$ 618,68 M","R$ 173,53 M","R$ 96,16 M","- R$ 22,74 M","R$ 118,90 M","R$ 71,38 M","R$ 0,56",162
26,31/12/2017,"R$ 576,50 M","R$ 155,01 M","R$ 59,43 M","- R$ 23,28 M","R$ 82,71 M","R$ 43,59 M","R$ 0,34",162
27,30/09/2017,"R$ 596,52 M","R$ 184,95 M","R$ 109,15 M","- R$ 23,42 M","R$ 132,57 M","R$ 98,29 M","R$ 0,77",162
28,30/06/2017,"R$ 576,33 M","R$ 155,61 M","R$ 83,98 M","- R$ 22,09 M","R$ 105,91 M","R$ 57,05 M","R$ 0,44",162
29,31/03/2017,"R$ 540,51 M","R$ 136,54 M","R$ 55,08 M","- R$ 25,61 M","R$ 80,68 M","R$ 38,38 M","R$ 0,30",162
30,31/12/2016,"R$ 518,63 M","R$ 114,83 M","- R$ 191,48 M","- R$ 25,44 M","- R$ 166,04 M","- R$ 142,60 M","- R$ 1,11",162
31,30/09/2016,"R$ 559,14 M","R$ 148,96 M","R$ 60,12 M","- R$ 25,49 M","R$ 85,62 M","R$ 50,41 M","R$ 0,39",162
32,30/06/2016,"R$ 583,51 M","R$ 160,62 M","R$ 64,90 M","- R$ 25,27 M","R$ 90,17 M","R$ 42,96 M","R$ 0,33",162
33,31/03/2016,"R$ 574,72 M","R$ 171,59 M","R$ 82,66 M","- R$ 24,67 M","R$ 107,33 M","R$ 73,89 M","R$ 0,58",162
34,31/12/2015,"R$ 570,60 M","R$ 142,98 M","R$ 23,11 M","- R$ 26,58 M","R$ 49,69 M","R$ 33,76 M","R$ 0,26",162
35,30/09/2015,"R$ 667,88 M","R$ 191,92 M","R$ 91,32 M","- R$ 27,19 M","R$ 118,52 M","R$ 71,09 M","R$ 0,55",162
36,30/06/2015,"R$ 615,25 M","R$ 164,32 M","R$ 76,59 M","- R$ 27,04 M","R$ 103,63 M","R$ 48,63 M","R$ 0,38",162
37,31/03/2015,"R$ 579,36 M","R$ 151,47 M","R$ 73,94 M","- R$ 26,58 M","R$ 100,52 M","R$ 47,55 M","R$ 0,37",162
38,31/12/2014,"R$ 578,64 M","R$ 137,18 M","R$ 56,45 M","- R$ 26,51 M","R$ 82,97 M","R$ 51,80 M","R$ 0,40",162
39,30/09/2014,"R$ 595,93 M","R$ 170,26 M","R$ 80,16 M","- R$ 26,72 M","R$ 106,88 M","R$ 59,70 M","R$ 0,47",162
