,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"9,06%","18,35%","13,72%","27,80%","9,16%","2,12%","13,58%","2,53%","11,35%","16,23%","0,84","4,34","3,34","0,40"
1,30/06/2024,"9,74%","19,73%","14,76%","29,89%","9,98%","2,32%","13,98%","2,69%","11,82%","16,71%","0,86","4,41","3,41","0,71"
2,31/03/2024,"11,19%","21,70%","16,96%","32,87%","12,43%","2,80%","15,28%","3,25%","13,39%","18,13%","0,86","4,37","3,37","0,61"
3,31/12/2023,"13,78%","25,84%","20,87%","39,15%","15,56%","3,42%","16,44%","3,72%","15,10%","19,65%","0,92","4,49","3,49","0,58"
4,30/09/2023,"16,21%","33,85%","24,56%","51,28%","16,44%","3,42%","17,50%","3,80%","16,60%","20,84%","0,90","4,31","3,31","0,57"
5,30/06/2023,"19,56%","40,48%","29,64%","61,33%","19,69%","4,09%","19,11%","4,20%","18,44%","22,38%","0,97","4,30","3,30","0,48"
6,31/03/2023,"25,15%","49,73%","38,10%","75,35%","26,43%","5,35%","21,25%","4,78%","20,96%","24,64%","1,12","4,44","3,44","0,49"
7,31/12/2022,"25,81%","47,42%","39,10%","71,85%","25,40%","5,02%","22,75%","4,54%","21,46%","24,98%","1,10","4,54","3,54","0,49"
8,30/09/2022,"27,48%","46,25%","41,64%","70,07%","30,09%","5,87%","24,43%","5,25%","22,94%","26,14%","1,12","4,81","3,81","0,30"
9,30/06/2022,"35,12%","57,22%","53,22%","86,70%","39,88%","7,77%","26,33%","6,17%","26,28%","29,33%","1,26","4,82","3,82","0,26"
10,31/03/2022,"36,49%","56,16%","55,29%","85,08%","40,68%","7,51%","26,97%","6,35%","27,26%","30,33%","1,18","4,94","3,94","0,32"
11,31/12/2021,"37,17%","56,31%","56,31%","85,31%","43,28%","7,82%","26,57%","6,46%","26,78%","30,00%","1,21","5,06","4,06","0,42"
12,30/09/2021,"32,61%","46,59%","49,42%","70,59%","36,88%","6,74%","25,98%","6,08%","27,04%","30,60%","1,11","5,13","4,13","0,61"
13,30/06/2021,"22,19%","30,70%","33,62%","46,52%","28,28%","5,03%","22,13%","5,14%","21,28%","25,39%","0,98","5,13","4,13","0,82"
14,31/03/2021,"14,53%","20,19%","22,02%","30,59%","14,77%","2,63%","17,42%","3,13%","16,23%","21,16%","0,84","5,41","4,41","1,25"
15,31/12/2020,"9,67%","14,61%","14,65%","22,14%","8,72%","1,62%","13,54%","1,99%","11,84%","17,41%","0,81","5,54","4,54","1,69"
16,30/09/2020,"6,15%","9,05%","9,32%","13,71%","5,21%","1,00%","9,93%","1,33%","8,06%","13,93%","0,75","5,47","4,47","2,78"
17,30/06/2020,"4,89%","7,28%","7,42%","11,03%","3,46%","0,65%","8,64%","0,88%","6,70%","12,61%","0,73","5,62","4,62","3,58"
18,31/03/2020,"5,17%","7,69%","7,83%","11,65%","3,67%","0,67%","9,76%","0,90%","6,85%","12,32%","0,74","5,62","4,62","3,39"
19,31/12/2019,"6,58%","9,52%","9,98%","14,42%","4,55%","0,83%","10,60%","1,07%","8,01%","13,24%","0,77","5,40","4,40","2,55"
20,30/09/2019,"5,92%","8,32%","8,97%","12,60%","5,27%","0,90%","11,78%","1,24%","7,90%","12,87%","0,73","5,23","4,23","2,50"
21,30/06/2019,"7,09%","9,90%","10,74%","15,00%","7,47%","1,26%","13,00%","1,56%","8,65%","13,24%","0,81","5,35","4,35","2,27"
22,31/03/2019,"7,90%","11,32%","11,97%","17,15%","9,34%","1,58%","13,27%","1,76%","8,84%","13,09%","0,90","5,48","4,48","2,22"
23,31/12/2018,"7,99%","11,47%","12,11%","17,38%","9,41%","1,59%","13,32%","1,73%","8,71%","12,81%","0,92","5,49","4,49","2,14"
24,30/09/2018,"4,27%","5,87%","6,48%","8,89%","1,57%","0,27%","13,06%","0,31%","4,93%","9,17%","0,86","5,83","4,83","3,88"
25,30/06/2018,"2,93%","3,99%","4,44%","6,05%","-1,16%","-0,19%","11,98%","-0,25%","3,69%","8,36%","0,77","5,93","4,93","4,62"
26,31/03/2018,"1,63%","2,24%","2,47%","3,40%","-3,73%","-0,62%","11,04%","-0,85%","2,18%","7,38%","0,72","5,92","4,92","5,23"
27,31/12/2017,"2,10%","2,90%","3,19%","4,39%","-2,37%","-0,37%","9,76%","-0,55%","2,96%","8,63%","0,67","5,93","4,93","4,60"
28,30/09/2017,"-1,07%","-1,38%","-1,62%","-2,10%","-9,02%","-1,54%","8,64%","-2,53%","-1,68%","4,59%","0,61","5,93","4,93","9,84"
29,30/06/2017,"-1,06%","-1,38%","-1,60%","-2,09%","-9,83%","-1,68%","9,04%","-2,80%","-1,68%","4,88%","0,60","5,99","4,99","9,63"
30,31/03/2017,"-1,05%","-1,34%","-1,59%","-2,03%","-9,22%","-1,59%","9,17%","-2,88%","-1,78%","4,84%","0,55","6,02","5,02","9,18"
31,31/12/2016,"-2,55%","-3,17%","-3,87%","-4,81%","-11,45%","-1,96%","9,20%","-3,66%","-4,37%","2,37%","0,54","6,38","5,38","18,24"
32,30/09/2016,"-2,55%","-3,11%","-3,86%","-4,71%","-11,82%","-1,98%","9,44%","-3,85%","-4,48%","2,03%","0,51","5,86","4,86","23,17"
33,30/06/2016,"-5,68%","-7,40%","-8,61%","-11,22%","-20,02%","-3,63%","9,12%","-5,85%","-8,76%","-2,49%","0,62","5,86","4,86","-17,06"
34,31/03/2016,"-5,32%","-6,86%","-8,06%","-10,39%","-18,86%","-3,43%","9,24%","-5,63%","-8,37%","-2,16%","0,61","5,78","4,78","-21,79"
35,31/12/2015,"-5,47%","-7,35%","-8,29%","-11,13%","-20,08%","-3,68%","9,85%","-5,34%","-7,66%","-1,67%","0,69","5,84","4,84","-30,46"
36,30/09/2015,"1,00%","1,37%","1,51%","2,07%","-9,14%","-1,70%","10,89%","-2,39%","1,34%","7,00%","0,71","5,96","4,96","8,02"
37,30/06/2015,"4,70%","6,62%","7,12%","10,02%","0,27%","0,05%","11,35%","0,07%","6,15%","11,71%","0,73","5,52","4,52","4,17"
38,31/03/2015,"4,66%","6,58%","7,06%","9,96%","0,88%","0,17%","11,63%","0,23%","6,37%","11,76%","0,73","5,50","4,50","4,39"
39,31/12/2014,"4,98%","7,01%","7,54%","10,62%","1,82%","0,35%","12,08%","0,48%","6,75%","11,98%","0,73","5,45","4,45","3,61"
