,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 384,99 M","- R$ 349,55 M","R$ 128,72 M","R$ 168,67 M",186
1,31/03/2024,"R$ 315,47 M","- R$ 328,59 M","R$ 76,10 M","R$ 63,01 M",186
2,31/12/2023,"R$ 321,96 M","- R$ 278,82 M","R$ 87,85 M","R$ 130,04 M",186
3,30/09/2023,"R$ 243,80 M","- R$ 261,19 M","R$ 181,21 M","R$ 163,26 M",186
4,30/06/2023,"R$ 95,16 M","- R$ 212,33 M","- R$ 764,00 mil","- R$ 118,71 M",186
5,31/03/2023,"R$ 66,17 M","- R$ 247,97 M","- R$ 2,43 M","- R$ 184,56 M",186
6,31/12/2022,"R$ 34,56 M","- R$ 340,44 M","- R$ 65,19 M","- R$ 377,08 M",186
7,30/09/2022,"R$ 6,78 M","- R$ 485,82 M","R$ 312,92 M","- R$ 172,05 M",186
8,30/06/2022,"R$ 53,18 M","- R$ 516,01 M","R$ 303,18 M","- R$ 154,47 M",186
9,31/03/2022,"R$ 4,40 M","- R$ 615,75 M","R$ 305,34 M","- R$ 320,43 M",186
10,31/12/2021,"R$ 27,88 M","- R$ 773,12 M","R$ 1,08 B","R$ 324,79 M",186
11,30/09/2021,"- R$ 31,49 M","- R$ 643,51 M","R$ 703,13 M","R$ 19,60 M",186
12,30/06/2021,"R$ 1,86 M","- R$ 584,18 M","R$ 887,71 M","R$ 285,99 M",186
13,31/03/2021,"R$ 78,86 M","- R$ 410,45 M","R$ 948,20 M","R$ 616,61 M",186
14,31/12/2020,"R$ 100,46 M","- R$ 178,84 M","R$ 200,91 M","R$ 122,53 M",186
15,30/09/2020,"R$ 150,66 M","- R$ 151,98 M","R$ 189,20 M","R$ 187,87 M",186
16,30/06/2020,"R$ 128,98 M","- R$ 110,61 M","R$ 47,63 M","R$ 66,00 M",186
17,31/03/2020,"R$ 90,07 M","- R$ 83,37 M","R$ 18,16 M","R$ 24,87 M",186
18,31/12/2019,"R$ 45,70 M","- R$ 69,84 M","R$ 51,25 M","R$ 27,11 M",186
