,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 59,40 M","R$ 18,99 M","R$ 37,73 M","- R$ 2,68 M",179
1,31/03/2024,"- R$ 47,63 M","- R$ 81,69 M","R$ 134,10 M","R$ 4,78 M",179
2,31/12/2023,"- R$ 249,71 M","R$ 137,59 M","R$ 89,73 M","- R$ 22,39 M",179
3,30/09/2023,"R$ 33,56 M","- R$ 21,79 M","- R$ 14,94 M","- R$ 3,17 M",179
4,30/06/2023,"R$ 35,87 M","R$ 4,28 M","- R$ 36,59 M","R$ 3,56 M",179
5,31/03/2023,"R$ 13,60 M","- R$ 5,83 M","- R$ 8,21 M","- R$ 434,00 mil",179
6,31/12/2022,"R$ 77,13 M","- R$ 91,54 M","R$ 17,24 M","R$ 2,82 M",179
7,30/09/2022,"R$ 59,39 M","- R$ 29,20 M","- R$ 35,97 M","- R$ 5,78 M",179
8,30/06/2022,"R$ 28,01 M","- R$ 22,56 M","- R$ 3,04 M","R$ 2,41 M",179
9,31/03/2022,"- R$ 51,00 mil","R$ 5,22 M","- R$ 11,96 M","- R$ 6,79 M",179
10,31/12/2021,"R$ 214,56 M","- R$ 358,09 M","R$ 155,95 M","R$ 12,42 M",179
11,30/09/2021,"- R$ 9,81 M","R$ 7,31 M","R$ 14,72 M","R$ 12,22 M",179
12,30/06/2021,"- R$ 7,21 M","R$ 1,78 M","- R$ 7,27 M","- R$ 12,70 M",179
13,31/03/2021,"R$ 38,79 M","- R$ 797,35 M","R$ 698,22 M","- R$ 60,34 M",179
14,31/12/2020,"R$ 42,44 M","- R$ 46,05 M","R$ 71,49 M","R$ 67,88 M",179
15,30/09/2020,"R$ 54,84 M","- R$ 1,24 M","- R$ 93,14 M","- R$ 39,54 M",179
16,30/06/2020,"- R$ 9,16 M","- R$ 24,83 M","R$ 63,03 M","R$ 29,04 M",179
17,31/03/2020,"R$ 26,61 M","- R$ 11,29 M","- R$ 33,42 M","- R$ 18,09 M",179
18,31/12/2019,,,,,179
