,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 11,47 B","- R$ 1,99 B","- R$ 8,13 B","R$ 1,49 B",35
1,31/03/2024,"R$ 10,41 B","- R$ 3,99 B","- R$ 1,37 B","R$ 5,01 B",35
2,31/12/2023,"R$ 10,28 B","- R$ 4,30 B","- R$ 4,52 B","R$ 1,36 B",35
3,30/09/2023,"R$ 10,72 B","- R$ 14,86 B","R$ 3,81 B","- R$ 405,73 M",35
4,30/06/2023,"R$ 10,99 B","- R$ 18,64 B","R$ 10,92 B","R$ 3,06 B",35
5,31/03/2023,"R$ 10,49 B","- R$ 20,33 B","R$ 9,23 B","- R$ 697,71 M",35
6,31/12/2022,"R$ 9,97 B","- R$ 20,61 B","R$ 8,17 B","- R$ 2,87 B",35
7,30/09/2022,"R$ 8,81 B","- R$ 12,36 B","R$ 3,67 B","- R$ 141,09 M",35
8,30/06/2022,"R$ 6,37 B","- R$ 7,85 B","R$ 5,60 B","R$ 4,11 B",35
9,31/03/2022,"R$ 5,68 B","- R$ 5,95 B","R$ 4,62 B","R$ 4,15 B",35
10,31/12/2021,"R$ 5,22 B","R$ 5,01 B","R$ 1,05 B","R$ 11,56 B",35
11,30/09/2021,"R$ 4,61 B","R$ 6,62 B","- R$ 513,36 M","R$ 10,78 B",35
12,30/06/2021,"R$ 4,08 B","R$ 7,36 B","- R$ 7,56 B","R$ 3,84 B",35
13,31/03/2021,"R$ 3,02 B","R$ 7,72 B","- R$ 6,32 B","R$ 4,59 B",35
14,31/12/2020,"R$ 2,14 B","- R$ 2,34 B","- R$ 1,54 B","- R$ 1,46 B",35
15,30/09/2020,"R$ 2,43 B","- R$ 1,92 B","R$ 421,08 M","R$ 1,27 B",35
16,30/06/2020,"R$ 2,75 B","- R$ 1,46 B","- R$ 168,97 M","R$ 1,48 B",35
17,31/03/2020,"R$ 2,53 B","- R$ 371,84 M","- R$ 2,58 B","- R$ 146,19 M",35
18,31/12/2019,"R$ 2,81 B","R$ 686,15 M","- R$ 148,23 M","R$ 3,38 B",35
19,30/09/2019,"R$ 2,13 B","R$ 504,48 M","- R$ 2,24 B","R$ 433,77 M",35
20,30/06/2019,"R$ 1,69 B","R$ 817,66 M","- R$ 2,39 B","R$ 102,02 M",35
21,31/03/2019,"R$ 1,40 B","R$ 150,30 M","- R$ 2,12 B","- R$ 476,19 M",35
22,31/12/2018,"R$ 2,69 B","- R$ 88,02 M","- R$ 3,15 B","- R$ 453,38 M",35
