,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 19,49 B","- R$ 19,63 B","- R$ 340,88 M","- R$ 479,44 M",156
1,31/03/2024,"R$ 12,78 B","- R$ 13,49 B","- R$ 370,80 M","- R$ 1,08 B",156
2,31/12/2023,"R$ 6,06 B","- R$ 3,35 B","- R$ 469,22 M","R$ 2,24 B",156
3,30/09/2023,"R$ 2,90 B","- R$ 2,32 B","- R$ 480,12 M","R$ 103,99 M",156
4,30/06/2023,"- R$ 2,96 B","R$ 613,42 M","- R$ 159,16 M","- R$ 2,51 B",156
5,31/03/2023,"- R$ 3,75 B","- R$ 1,72 B","- R$ 174,55 M","- R$ 5,64 B",156
6,31/12/2022,"R$ 840,96 M","- R$ 890,79 M","- R$ 3,13 B","- R$ 3,18 B",156
7,30/09/2022,"R$ 2,37 B","- R$ 1,89 B","- R$ 3,15 B","- R$ 2,67 B",156
8,30/06/2022,"R$ 4,16 B","- R$ 3,95 B","- R$ 2,00 B","- R$ 1,79 B",156
9,31/03/2022,"R$ 6,26 B","- R$ 2,86 B","- R$ 3,64 B","- R$ 243,16 M",156
10,31/12/2021,"R$ 3,65 B","- R$ 4,97 B","R$ 932,28 M","- R$ 384,35 M",156
11,30/09/2021,"R$ 5,51 B","- R$ 3,44 B","R$ 918,62 M","R$ 2,94 B",156
12,30/06/2021,"R$ 8,19 B","- R$ 7,95 B","- R$ 543,59 M","- R$ 336,49 M",156
13,31/03/2021,"R$ 8,29 B","- R$ 6,67 B","- R$ 495,01 M","R$ 1,16 B",156
14,31/12/2020,"R$ 11,43 B","- R$ 6,32 B","- R$ 423,61 M","R$ 4,81 B",156
15,30/09/2020,"R$ 9,57 B","- R$ 7,56 B","- R$ 488,54 M","R$ 1,67 B",156
16,30/06/2020,"R$ 8,34 B","- R$ 4,19 B","- R$ 570,55 M","R$ 3,74 B",156
17,31/03/2020,"R$ 6,26 B","- R$ 4,15 B","- R$ 770,66 M","R$ 1,47 B",156
18,31/12/2019,"- R$ 4,25 M","- R$ 2,52 B","- R$ 722,32 M","- R$ 3,23 B",156
19,30/09/2019,"R$ 99,37 M","- R$ 2,49 B","- R$ 713,71 M","- R$ 3,09 B",156
20,30/06/2019,"R$ 1,12 B","R$ 3,71 B","- R$ 688,39 M","R$ 4,13 B",156
21,31/03/2019,"R$ 4,17 B","R$ 1,33 B","- R$ 376,98 M","R$ 5,18 B",156
22,31/12/2018,"R$ 1,94 B","R$ 3,10 B","- R$ 533,12 M","R$ 4,56 B",156
23,30/09/2018,"R$ 3,39 B","R$ 2,71 B","- R$ 463,67 M","R$ 5,71 B",156
24,30/06/2018,"R$ 2,22 B","- R$ 1,40 B","- R$ 227,47 M","R$ 645,87 M",156
25,31/03/2018,"- R$ 220,25 M","R$ 1,31 B","- R$ 617,06 M","R$ 487,38 M",156
26,31/12/2017,"R$ 1,42 B","- R$ 2,46 B","- R$ 432,25 M","- R$ 1,46 B",156
27,30/09/2017,"R$ 1,71 B","- R$ 602,75 M","- R$ 217,25 M","R$ 878,28 M",156
28,30/06/2017,"R$ 1,14 B","- R$ 1,53 B","- R$ 348,74 M","- R$ 730,01 M",156
29,31/03/2017,"R$ 2,74 B","- R$ 2,86 B","- R$ 319,74 M","- R$ 445,53 M",156
30,31/12/2016,"R$ 3,96 B","- R$ 2,77 B","- R$ 220,99 M","R$ 918,48 M",156
