,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 18,26 B","R$ 8,50 B","R$ 21,26",399.743.000,0,0,399.743.000,24.822.000,0,0,24.822.000,374.921.000,0,374.921.000,54
1,31/03/2024,"R$ 17,46 B","R$ 7,99 B","R$ 19,98",399.743.000,0,0,399.743.000,24.822.000,0,0,24.822.000,374.921.000,0,374.921.000,54
2,31/12/2023,"R$ 17,37 B","R$ 7,69 B","R$ 19,24",399.743.000,0,0,399.743.000,24.822.000,0,0,24.822.000,374.921.000,0,374.921.000,54
3,30/09/2023,"R$ 17,02 B","R$ 7,78 B","R$ 19,47",399.743.000,0,0,399.743.000,24.822.000,0,0,24.822.000,374.921.000,0,374.921.000,54
4,30/06/2023,"R$ 16,83 B","R$ 7,52 B","R$ 18,81",399.743.000,0,0,399.743.000,24.822.000,0,0,24.822.000,374.921.000,0,374.921.000,54
5,31/03/2023,"R$ 16,32 B","R$ 7,22 B","R$ 18,07",399.743.000,0,0,399.743.000,24.822.000,0,0,24.822.000,374.921.000,0,374.921.000,54
6,31/12/2022,"R$ 16,56 B","R$ 7,12 B","R$ 17,82",399.743.000,0,0,399.743.000,24.012.000,0,0,24.012.000,375.731.000,0,375.731.000,54
7,30/09/2022,"R$ 15,69 B","R$ 6,73 B","R$ 16,84",399.743.000,0,0,399.743.000,20.772.000,0,0,20.772.000,378.971.000,0,378.971.000,54
8,30/06/2022,"R$ 14,74 B","R$ 6,48 B","R$ 16,22",399.743.000,0,0,399.743.000,16.918.000,0,0,16.918.000,382.825.000,0,382.825.000,54
9,31/03/2022,"R$ 14,22 B","R$ 6,36 B","R$ 15,90",399.743.000,0,0,399.743.000,15.239.000,0,0,15.239.000,384.504.000,0,384.504.000,54
10,31/12/2021,"R$ 13,84 B","R$ 6,20 B","R$ 15,51",399.743.000,0,0,399.743.000,15.239.000,0,0,15.239.000,384.504.000,0,384.504.000,54
11,30/09/2021,"R$ 13,16 B","R$ 6,20 B","R$ 0,00",399.743.000,0,0,0,15.239.000,0,0,0,384.504.000,0,0,54
12,30/06/2021,"R$ 12,38 B","R$ 5,96 B","R$ 14,92",399.743.000,0,0,399.743.000,15.239.000,0,0,15.239.000,384.504.000,0,384.504.000,54
13,31/03/2021,"R$ 11,66 B","R$ 5,70 B","R$ 14,25",399.743.000,0,0,399.743.000,15.239.000,0,0,15.239.000,384.504.000,0,384.504.000,54
14,31/12/2020,"R$ 11,43 B","R$ 5,50 B","R$ 13,77",399.743.000,0,0,399.743.000,15.239.000,0,0,15.239.000,384.504.000,0,384.504.000,54
15,30/09/2020,"R$ 11,39 B","R$ 6,26 B","R$ 15,66",399.743.000,0,0,399.743.000,15.239.000,0,0,15.239.000,384.504.000,0,384.504.000,54
16,30/06/2020,"R$ 10,91 B","R$ 4,86 B","R$ 12,15",399.743.000,0,0,399.743.000,15.316.000,0,0,15.316.000,384.427.000,0,384.427.000,54
17,31/03/2020,"R$ 10,29 B","R$ 4,79 B","R$ 11,98",399.743.000,0,0,399.743.000,15.316.000,0,0,15.316.000,384.427.000,0,384.427.000,54
18,31/12/2019,"R$ 9,99 B","R$ 4,76 B","R$ 11,91",399.743.000,0,0,399.743.000,15.316.000,0,0,15.316.000,384.427.000,0,384.427.000,54
