,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
34,31/12/2015,"R$ 648,99 M","- R$ 322,99 M","- R$ 416,65 M","- R$ 90,65 M",54
35,30/09/2015,"R$ 1,23 B","- R$ 833,11 M","- R$ 477,38 M","- R$ 84,64 M",54
36,30/06/2015,"R$ 1,27 B","- R$ 522,70 M","- R$ 761,63 M","- R$ 14,54 M",54
37,31/03/2015,"R$ 1,10 B","- R$ 505,66 M","- R$ 1,35 B","- R$ 749,97 M",54
38,31/12/2014,"R$ 1,04 B","- R$ 419,75 M","- R$ 1,03 B","- R$ 410,98 M",54
39,30/09/2014,"R$ 631,01 M","- R$ 656,65 M","- R$ 433,56 M","- R$ 459,20 M",54
40,30/06/2014,"R$ 425,03 M","- R$ 331,92 M","- R$ 182,17 M","- R$ 89,06 M",54
41,31/03/2014,"R$ 408,79 M","- R$ 131,00 mil","R$ 202,63 M","R$ 611,29 M",54
42,31/12/2013,"R$ 267,47 M","R$ 109,04 M","- R$ 203,80 M","R$ 172,72 M",54
43,30/09/2013,"R$ 924,87 M","R$ 1,03 B","- R$ 781,88 M","R$ 1,17 B",54
44,30/06/2013,"R$ 1,01 B","R$ 706,76 M","- R$ 902,75 M","R$ 811,95 M",54
45,31/03/2013,"R$ 858,30 M","R$ 689,22 M","- R$ 887,52 M","R$ 660,00 M",54
46,31/12/2012,"R$ 754,19 M","R$ 929,10 M","- R$ 704,29 M","R$ 979,00 M",54
47,30/09/2012,"R$ 1,32 B","- R$ 98,89 M","- R$ 1,15 B","R$ 69,72 M",54
48,30/06/2012,"R$ 715,44 M","- R$ 225,75 M","- R$ 480,09 M","R$ 9,59 M",54
49,31/03/2012,"R$ 178,51 M","- R$ 151,99 M","R$ 158,30 M","R$ 184,83 M",54
50,31/12/2011,"- R$ 154,29 M","- R$ 186,32 M","R$ 363,54 M","R$ 22,94 M",54
51,30/09/2011,"- R$ 682,53 M","- R$ 312,88 M","R$ 989,00 M","- R$ 6,41 M",54
52,30/06/2011,"- R$ 536,39 M","- R$ 240,05 M","R$ 834,39 M","R$ 57,95 M",54
53,31/03/2011,"- R$ 448,29 M","- R$ 257,00 M","R$ 761,98 M","R$ 56,70 M",54
