,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 3,58 B","R$ 1,13 B","R$ 908,74 M","- R$ 948,77 M","R$ 1,86 B","- R$ 133,32 M","- R$ 0,22",68
1,31/03/2024,"R$ 3,47 B","R$ 1,17 B","R$ 954,29 M","- R$ 954,09 M","R$ 1,91 B","R$ 13,80 M","R$ 0,02",68
2,31/12/2023,"R$ 3,43 B","R$ 1,23 B","R$ 1,04 B","- R$ 930,76 M","R$ 1,97 B","R$ 134,04 M","R$ 0,22",68
3,30/09/2023,"R$ 3,22 B","R$ 1,14 B","R$ 926,47 M","- R$ 702,67 M","R$ 1,63 B","R$ 157,79 M","R$ 0,26",68
4,30/06/2023,"R$ 3,10 B","R$ 1,07 B","R$ 848,57 M","- R$ 607,15 M","R$ 1,46 B","R$ 144,97 M","R$ 0,24",68
5,31/03/2023,"R$ 2,95 B","R$ 979,84 M","R$ 767,95 M","- R$ 529,88 M","R$ 1,30 B","R$ 126,56 M","R$ 0,21",68
6,31/12/2022,"R$ 2,85 B","R$ 905,95 M","R$ 697,85 M","- R$ 515,33 M","R$ 1,21 B","R$ 149,70 M","R$ 0,25",68
7,30/09/2022,"R$ 2,82 B","R$ 727,38 M","R$ 558,83 M","- R$ 496,58 M","R$ 1,06 B","- R$ 4,07 M","- R$ 0,01",68
8,30/06/2022,"R$ 2,69 B","R$ 493,76 M","R$ 339,74 M","- R$ 537,94 M","R$ 877,67 M","R$ 377,90 M","R$ 0,77",68
9,31/03/2022,"R$ 2,63 B","R$ 515,40 M","R$ 358,37 M","- R$ 519,18 M","R$ 877,55 M","R$ 411,36 M","R$ 0,84",68
10,31/12/2021,"R$ 1,96 B","R$ 288,26 M","R$ 185,22 M","- R$ 376,53 M","R$ 561,75 M","R$ 374,28 M","R$ 0,76",68
11,30/09/2021,,,,"- R$ 254,82 M","R$ 357,64 M",,,68
12,30/06/2021,,,,"- R$ 118,40 M","R$ 255,08 M",,,68
13,31/03/2021,,,,"R$ 500,00","R$ 500,00",,,68
14,31/12/2020,"R$ 0,00","R$ 0,00","R$ 0,00",,,"R$ 0,00","R$ 0,00",68
15,30/09/2020,,,,"R$ 5,75 B","R$ 5,75 B",,,68
16,30/06/2020,,,,"R$ 5,75 B","R$ 5,75 B",,,68
17,31/03/2020,,,,"R$ 5,75 B","R$ 5,75 B",,,68
