,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
54,31/03/2011,"-46,62","5,67","0,72","-167,66","1,42","R$ 811,50 M","0,00%"
55,31/12/2010,"-25,63","5,90","0,75","-194,76","1,53","R$ 807,67 M","0,00%"
56,30/09/2010,"-11,31","5,53","0,71","-24,99","1,46","R$ 706,61 M","0,00%"
57,30/06/2010,"-23,82","4,84","0,75","52,04","1,56","R$ 706,61 M","0,00%"
58,31/03/2010,"-37,87","5,71","0,81","-77,73","1,63","R$ 706,57 M","0,00%"
59,31/12/2009,"-15,23","5,51","0,85","-21,03","1,67","R$ 704,96 M","0,00%"
60,30/09/2009,"-15,74","5,19","0,66","-23,34","1,97","R$ 731,03 M","0,00%"
61,30/06/2009,"-107,03","3,80","0,85","-3,20","1,97","R$ 729,76 M","0,00%"
62,31/03/2009,"-18,30","4,75","0,82","0,83","1,86","R$ 729,76 M","0,00%"
63,31/12/2008,"-75,71","3,86","0,83","-12,24","1,72","R$ 729,76 M","0,00%"
64,30/09/2008,"-97,06","3,84","0,91",NA,"1,75","R$ 724,78 M","0,00%"
65,30/06/2008,"-102,58","3,29","0,81",NA,"1,45","R$ 619,78 M","0,00%"
66,31/03/2008,"-135,22","6,95","0,87",NA,"2,05","R$ 616,75 M","0,00%"
67,31/12/2007,"-9.882,13","7,02","1,09",NA,"1,99","R$ 592,93 M","0,00%"
68,30/09/2007,"-173,50","8,90","1,61",NA,"2,36","R$ 567,18 M","0,00%"
69,30/06/2007,"-280,08","8,93","3,29",NA,"4,00","R$ 561,00 M","0,00%"
70,31/03/2007,"-195,92","9,92","38,15",NA,"7,35","R$ 530,94 M","0,00%"
71,31/12/2006,"-127,99","11,32","0,00",NA,"8,05","R$ 528,23 M","0,00%"
72,30/09/2006,"-850,33","10,24","0,00",NA,"10,05","R$ 525,50 M","0,00%"
73,30/06/2006,"-671,14","10,33","0,00",NA,"10,07","R$ 525,50 M","0,00%"
74,31/03/2006,"-394,82","10,37","0,00",NA,"10,04","R$ 525,50 M","0,00%"
75,31/12/2005,"-237,03","10,45","0,00",NA,"10,13","R$ 525,50 M","0,00%"
76,30/09/2005,"-50,02","12,25","0,00",NA,"10,91","R$ 392,24 M","0,00%"
77,30/06/2005,"-40,03","12,25","0,00",NA,"10,97","R$ 389,33 M","0,00%"
78,31/03/2005,"-34,94","15,27","0,00",NA,"9,78","R$ 351,34 M","0,00%"
79,31/12/2004,"-36,12","14,69","0,00",NA,"10,46","R$ 351,34 M","0,00%"
80,30/09/2004,"-41,41","19,07","149,34",NA,"15,96","R$ 224,44 M","0,00%"
81,30/06/2004,"-42,11","17,08","118,29",NA,"13,12","R$ 177,77 M","0,00%"
82,31/03/2004,"-29,68","15,96","118,29",NA,"13,26","R$ 177,77 M","0,00%"
83,31/12/2003,"-29,18","17,66","118,29",NA,"13,99","R$ 177,77 M","0,00%"
84,30/09/2003,"-56,78","14,11","161,50",NA,"12,26","R$ 177,77 M","0,00%"
85,30/06/2003,"-53,41","13,71","161,50",NA,"12,11","R$ 177,77 M","0,00%"
86,31/03/2003,"-89,62","10,58","142,42",NA,"9,46","R$ 156,77 M","0,00%"
87,31/12/2002,"-44,07","10,96","142,42",NA,"9,46","R$ 156,77 M","0,00%"
88,30/09/2002,"-20,07","11,74","147,95",NA,"10,48","R$ 156,77 M","0,00%"
89,30/06/2002,"-19,34","12,48","147,95",NA,"11,03","R$ 156,77 M","0,00%"
90,31/03/2002,"-15,64","9,76","123,92",NA,"8,75","R$ 131,57 M","0,00%"
91,31/12/2001,"-14,96","7,78","123,73",NA,"6,96","R$ 131,57 M","0,00%"
92,31/03/2001,"-3,77","7,26","62.055,40",NA,"6,21","R$ 100,72 M","0,00%"
93,31/12/2000,"-4,21","6,02","0,00",NA,"5,33","R$ 100,72 M","0,00%"
94,30/09/2000,NA,"3,00",NA,NA,"2,87","R$ 100,72 M","0,00%"
95,30/06/2000,NA,"2,83",NA,NA,"2,67","R$ 100,72 M","0,00%"
96,31/03/2000,"0,00","10,08","0,00",NA,"7,31","R$ 231,00 mil","0,00%"
