,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 21,51 M","- R$ 39,65 M","R$ 185,31 M","R$ 128,06 M"
1,31/03/2024,"- R$ 14,95 M","- R$ 38,38 M","R$ 34,49 M","- R$ 14,35 M"
2,31/12/2023,"R$ 35,79 M","- R$ 36,72 M","- R$ 1,05 M","R$ 836,00 mil"
3,30/09/2023,"R$ 35,43 M","- R$ 28,50 M","- R$ 159,00 mil","R$ 7,56 M"
4,30/06/2023,"- R$ 16,65 M","- R$ 21,66 M","R$ 1,95 M","- R$ 38,00 M"
5,31/03/2023,"- R$ 23,92 M","- R$ 13,66 M","R$ 15,67 M","- R$ 23,81 M"
6,31/12/2022,"- R$ 55,78 M","- R$ 7,99 M","R$ 28,33 M","- R$ 37,85 M"
7,30/09/2022,"- R$ 50,99 M","- R$ 3,55 M","R$ 12,76 M","- R$ 43,46 M"
8,30/06/2022,"R$ 4,49 M","- R$ 10,70 M","R$ 12,43 M","R$ 5,84 M"
9,31/03/2022,"R$ 32,14 M","- R$ 18,83 M","- R$ 2,79 M","R$ 10,22 M"
10,31/12/2021,"R$ 36,95 M","- R$ 14,46 M","R$ 518,00 mil","R$ 22,79 M"
11,30/09/2021,"R$ 49,05 M","R$ 34,27 M","R$ 6,79 M","R$ 89,64 M"
12,30/06/2021,"R$ 15,29 M","- R$ 20,15 M","R$ 4,54 M","- R$ 1,05 M"
13,31/03/2021,"- R$ 342,00 mil","R$ 37,72 M","R$ 19,78 M","R$ 56,44 M"
14,31/12/2020,"R$ 3,74 M","R$ 36,00 M","R$ 22,12 M","R$ 61,35 M"
15,30/09/2020,"- R$ 16,27 M","R$ 44,71 M","R$ 18,75 M","R$ 46,92 M"
16,30/06/2020,"- R$ 8,55 M","R$ 59,40 M","R$ 13,45 M","R$ 64,30 M"
17,31/03/2020,"- R$ 7,15 M","R$ 6,21 M","R$ 0,00","- R$ 942,00 mil"
18,31/12/2019,"- R$ 6,53 M","R$ 6,26 M","R$ 0,00","- R$ 266,00 mil"
19,30/09/2019,"- R$ 9,73 M","R$ 12,65 M","R$ 0,00","R$ 2,91 M"
20,30/06/2019,"- R$ 10,00 M","R$ 10,51 M","R$ 0,00","R$ 508,00 mil"
21,31/03/2019,"- R$ 10,18 M","R$ 12,20 M","R$ 0,00","R$ 2,02 M"
22,31/12/2018,"- R$ 11,65 M","R$ 14,92 M","R$ 0,00","R$ 3,27 M"
23,30/09/2018,"- R$ 10,38 M","R$ 10,36 M","R$ 0,00","- R$ 20,00 mil"
24,30/06/2018,"- R$ 9,05 M","R$ 7,51 M","- R$ 38,00 mil","- R$ 1,58 M"
25,31/03/2018,"- R$ 16,96 M","R$ 4,90 M","- R$ 457,00 mil","- R$ 12,51 M"
26,31/12/2017,"- R$ 17,03 M","R$ 4,01 M","- R$ 457,00 mil","- R$ 13,48 M"
27,30/09/2017,"- R$ 173,90 M","R$ 12,64 M","R$ 114,13 M","- R$ 47,12 M"
28,30/06/2017,"- R$ 286,52 M","R$ 129,69 M","R$ 113,34 M","- R$ 43,49 M"
29,31/03/2017,"- R$ 199,93 M","R$ 98,62 M","R$ 113,41 M","R$ 12,09 M"
30,31/12/2016,"- R$ 177,51 M","R$ 43,60 M","R$ 116,37 M","- R$ 17,55 M"
31,30/09/2016,"R$ 28,27 M","R$ 62,59 M","- R$ 79,69 M","R$ 11,17 M"
32,30/06/2016,"R$ 68,51 M","R$ 34,14 M","- R$ 87,76 M","R$ 14,90 M"
