,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
33,31/03/2016,"- R$ 10,32 M","R$ 4,33 M","R$ 1,48 M","- R$ 4,51 M"
34,31/12/2015,"R$ 43,02 M","R$ 38,71 M","- R$ 76,04 M","R$ 5,68 M"
35,30/09/2015,"R$ 41,12 M","- R$ 25,90 M","- R$ 10,71 M","R$ 4,51 M"
36,30/06/2015,"R$ 18,08 M","R$ 625,00 mil","- R$ 15,13 M","R$ 3,58 M"
37,31/03/2015,"- R$ 18,68 M","R$ 61,00 mil","- R$ 14,04 M","- R$ 32,66 M"
38,31/12/2014,"R$ 18,22 M","R$ 12,87 M","- R$ 13,23 M","R$ 17,86 M"
39,30/09/2014,"R$ 59,09 M","- R$ 6,07 M","- R$ 35,34 M","R$ 17,68 M"
40,30/06/2014,"R$ 23,56 M","R$ 9,45 M","- R$ 33,28 M","- R$ 264,00 mil"
41,31/03/2014,"- R$ 105,75 M","R$ 2,29 M","R$ 42,43 M","- R$ 61,02 M"
42,31/12/2013,"R$ 72,46 M","- R$ 80,44 M","R$ 56,55 M","R$ 48,58 M"
43,30/09/2013,"R$ 26,89 M","- R$ 6,30 M","- R$ 16,28 M","R$ 4,31 M"
44,30/06/2013,"- R$ 13,81 M","- R$ 49,96 M","- R$ 12,00 M","- R$ 75,77 M"
45,31/03/2013,"- R$ 36,14 M","R$ 60,28 M","R$ 14,06 M","R$ 38,20 M"
46,31/12/2012,"R$ 69,26 M","- R$ 20,35 M","- R$ 19,43 M","R$ 29,48 M"
47,30/09/2012,"- R$ 5,10 M","- R$ 5,45 M","R$ 4,59 M","- R$ 5,97 M"
48,30/06/2012,"R$ 4,80 M","R$ 19,36 M","- R$ 16,89 M","R$ 7,26 M"
49,31/03/2012,"- R$ 61,80 M","- R$ 6,68 M","R$ 48,70 M","- R$ 19,78 M"
50,31/12/2011,"R$ 38,45 M","- R$ 9,13 M","R$ 6,81 M","R$ 36,13 M"
51,30/09/2011,"- R$ 32,47 M","R$ 1,75 M","R$ 21,65 M","- R$ 9,08 M"
52,30/06/2011,"- R$ 54,96 M","R$ 2,66 M","R$ 31,13 M","- R$ 21,17 M"
53,31/03/2011,"- R$ 6,30 M","- R$ 14,66 M","R$ 27,66 M","R$ 6,69 M"
