,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 68,50 M","R$ 21,59 M","R$ 592,00 mil","- R$ 5,69 M","R$ 6,28 M","- R$ 3,49 M","- R$ 0,04"
1,31/03/2024,"R$ 58,38 M","R$ 14,87 M","- R$ 11,50 M","- R$ 5,28 M","- R$ 6,22 M","- R$ 14,54 M","- R$ 0,18"
2,31/12/2023,"R$ 89,09 M","R$ 28,70 M","R$ 3,29 M","- R$ 6,77 M","R$ 10,06 M","- R$ 1,61 M","- R$ 0,02"
3,30/09/2023,"R$ 103,53 M","R$ 39,20 M","R$ 18,75 M","- R$ 6,66 M","R$ 25,41 M","R$ 15,54 M","R$ 0,20"
4,30/06/2023,"R$ 96,90 M","R$ 34,89 M","R$ 6,56 M","- R$ 6,30 M","R$ 12,86 M","R$ 807,00 mil","R$ 0,01"
5,31/03/2023,"R$ 79,16 M","R$ 28,49 M","R$ 1,57 M","- R$ 6,13 M","R$ 7,70 M","R$ 677,00 mil","R$ 0,01"
6,31/12/2022,"R$ 104,98 M","R$ 34,76 M","R$ 12,22 M","- R$ 4,65 M","R$ 16,87 M","R$ 5,80 M","R$ 0,07"
7,30/09/2022,"R$ 103,10 M","R$ 33,29 M","R$ 14,12 M","- R$ 4,85 M","R$ 18,98 M","R$ 12,22 M","R$ 0,16"
8,30/06/2022,"R$ 84,89 M","R$ 28,15 M","R$ 1,04 M","- R$ 4,18 M","R$ 5,22 M","- R$ 3,79 M","- R$ 0,05"
9,31/03/2022,"R$ 72,76 M","R$ 20,67 M","- R$ 217,00 mil","- R$ 3,75 M","R$ 3,53 M","- R$ 4,48 M","- R$ 0,06"
10,31/12/2021,"R$ 97,62 M","R$ 34,49 M","R$ 30,67 M","- R$ 4,26 M","R$ 34,93 M","R$ 23,67 M","R$ 0,30"
11,30/09/2021,"R$ 90,47 M","R$ 32,82 M","R$ 8,84 M","- R$ 4,00 M","R$ 12,84 M","R$ 4,66 M","R$ 0,06"
12,30/06/2021,"R$ 89,37 M","R$ 31,96 M","R$ 11,42 M","- R$ 3,90 M","R$ 15,32 M","R$ 10,90 M","R$ 0,14"
13,31/03/2021,"R$ 66,28 M","R$ 23,34 M","R$ 4,41 M","- R$ 3,14 M","R$ 7,55 M","R$ 11,72 M","R$ 0,15"
14,31/12/2020,"R$ 82,13 M","R$ 28,94 M","R$ 7,57 M","- R$ 3,24 M","R$ 10,80 M","R$ 7,86 M","R$ 0,10"
15,30/09/2020,"R$ 63,35 M","R$ 23,05 M","R$ 8,37 M","- R$ 2,97 M","R$ 11,34 M","R$ 7,80 M","R$ 0,10"
16,30/06/2020,"R$ 23,81 M","R$ 9,69 M","R$ 3,33 M","- R$ 957,00 mil","R$ 4,32 M","R$ 3,08 M","R$ 0,04"
17,31/03/2020,"R$ 0,00","R$ 0,00","- R$ 1,54 M","- R$ 1.000,00","- R$ 1,54 M","- R$ 1,53 M","- R$ 0,09"
18,31/12/2019,"R$ 0,00","R$ 0,00","- R$ 3,83 M","- R$ 1.000,00","- R$ 3,83 M","- R$ 2,43 M","- R$ 0,15"
19,30/09/2019,"R$ 0,00","R$ 0,00","R$ 7,46 M","R$ 0,00","R$ 7,46 M","R$ 5,71 M","R$ 0,35"
20,30/06/2019,"R$ 0,00","R$ 0,00","- R$ 536,00 mil","- R$ 2,00 mil","- R$ 534,00 mil","R$ 1,37 M","R$ 0,08"
21,31/03/2019,"R$ 0,00","R$ 0,00","R$ 797,00 mil","R$ 0,00","R$ 797,00 mil","R$ 791,00 mil","R$ 0,05"
22,31/12/2018,"R$ 0,00","R$ 0,00","R$ 8,58 M","- R$ 4,00 mil","R$ 8,59 M","R$ 9,04 M","R$ 0,55"
23,30/09/2018,"R$ 0,00","R$ 0,00","- R$ 898,00 mil","- R$ 4,00 mil","- R$ 893,00 mil","- R$ 721,00 mil","- R$ 0,04"
24,30/06/2018,"R$ 0,00","R$ 0,00","R$ 4,59 M","- R$ 6,00 mil","R$ 4,59 M","R$ 4,69 M","R$ 0,29"
25,31/03/2018,"R$ 0,00","R$ 0,00","- R$ 2,70 M","- R$ 6,00 mil","- R$ 2,69 M","- R$ 1,70 M","- R$ 0,10"
26,31/12/2017,"R$ 0,00","R$ 0,00","- R$ 5,83 M","R$ 1.000,00","- R$ 5,83 M","- R$ 5,44 M","- R$ 0,33"
27,30/09/2017,"R$ 0,00","R$ 0,00","- R$ 10,13 M","- R$ 6,00 mil","- R$ 10,13 M","- R$ 9,51 M","- R$ 0,58"
28,30/06/2017,"R$ 253,00 mil","R$ 253,00 mil","R$ 34,45 M","- R$ 58,00 mil","R$ 34,51 M","R$ 23,96 M","R$ 1,47"
29,31/03/2017,"R$ 233,00 mil","R$ 233,00 mil","R$ 4,63 M","- R$ 7,00 mil","R$ 4,64 M","R$ 9,83 M","R$ 0,60"
30,31/12/2016,"- R$ 143,63 M","- R$ 21,69 M","R$ 139,56 M","R$ 4,04 M","R$ 135,52 M","R$ 106,70 M","R$ 6,53"
31,30/09/2016,"R$ 46,23 M","R$ 7,96 M","- R$ 7,11 M","- R$ 1,31 M","- R$ 5,79 M","- R$ 6,33 M","- R$ 0,39"
32,30/06/2016,"R$ 53,33 M","R$ 6,68 M","- R$ 15,33 M","- R$ 1,37 M","- R$ 13,96 M","- R$ 9,37 M","- R$ 0,57"
33,31/03/2016,"R$ 45,02 M","R$ 8,00 M","R$ 18,62 M","- R$ 1,40 M","R$ 20,02 M","R$ 13,93 M","R$ 0,85"
34,31/12/2015,"R$ 50,77 M","R$ 10,09 M","- R$ 58,99 M","- R$ 1,18 M","- R$ 57,81 M","- R$ 65,79 M","- R$ 4,03"
35,30/09/2015,"R$ 153,45 M","R$ 26,64 M","- R$ 67,94 M","- R$ 1,98 M","- R$ 65,96 M","- R$ 91,35 M","- R$ 5,59"
36,30/06/2015,"R$ 245,06 M","R$ 37,41 M","- R$ 18,84 M","- R$ 2,03 M","- R$ 16,81 M","- R$ 24,42 M","- R$ 0,15"
37,31/03/2015,"R$ 270,72 M","R$ 55,66 M","- R$ 26,46 M","- R$ 2,09 M","- R$ 24,37 M","- R$ 27,78 M","- R$ 0,23"
38,31/12/2014,"R$ 328,22 M","R$ 41,20 M","- R$ 53,12 M","- R$ 2,24 M","- R$ 50,88 M","- R$ 2,82 M","- R$ 0,02"
39,30/09/2014,"R$ 344,12 M","R$ 56,63 M","- R$ 2,92 M","- R$ 2,01 M","- R$ 913,00 mil","- R$ 10,96 M","- R$ 0,09"
40,30/06/2014,"R$ 310,09 M","R$ 55,13 M","R$ 6,20 M","- R$ 1,82 M","R$ 8,02 M","- R$ 458,00 mil","- R$ 0,00"
41,31/03/2014,"R$ 297,60 M","R$ 54,42 M","R$ 8,59 M","- R$ 2,02 M","R$ 10,60 M","R$ 2,17 M","R$ 0,02"
42,31/12/2013,"R$ 459,78 M","R$ 61,14 M","- R$ 5,68 M","- R$ 2,04 M","- R$ 3,64 M","- R$ 10,19 M","- R$ 0,08"
43,30/09/2013,"R$ 387,18 M","R$ 53,33 M","- R$ 17,80 M","- R$ 2,16 M","- R$ 15,63 M","- R$ 13,51 M","- R$ 0,13"
