,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
1,30/06/2024,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
2,31/03/2024,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
3,31/12/2023,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
4,30/09/2023,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
5,30/06/2023,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
6,31/03/2023,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
7,31/12/2022,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
8,30/09/2022,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
9,30/06/2022,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
10,31/03/2022,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
11,31/12/2021,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
12,30/09/2021,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
13,30/06/2021,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
14,31/03/2021,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
15,31/12/2020,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
16,30/09/2020,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
17,30/06/2020,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
18,31/03/2020,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
19,31/12/2019,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
20,30/09/2019,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
21,30/06/2019,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
22,31/03/2019,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
23,31/12/2018,"-19,83","1,12","1,17","-5,30","0,88","R$ 85,89 M","49,71%",267
