,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
1,31/03/2024,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
2,31/12/2023,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
3,30/09/2023,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
4,30/06/2023,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
5,31/03/2023,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
6,31/12/2022,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
7,30/09/2022,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
8,30/06/2022,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
9,31/03/2022,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
10,31/12/2021,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
11,30/09/2021,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
12,30/06/2021,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
13,31/03/2021,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
14,31/12/2020,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
15,30/09/2020,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
16,30/06/2020,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
17,31/03/2020,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
18,31/12/2019,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
19,30/09/2019,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
20,30/06/2019,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
21,31/03/2019,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
22,31/12/2018,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
23,30/09/2018,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
24,30/06/2018,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
25,31/03/2018,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
26,31/12/2017,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
27,30/09/2017,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
28,30/06/2017,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
29,31/03/2017,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
30,31/12/2016,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
31,30/09/2016,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
32,30/06/2016,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
33,31/03/2016,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
34,31/12/2015,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
35,30/09/2015,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
36,30/06/2015,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
37,31/03/2015,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
38,31/12/2014,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
39,30/09/2014,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
40,30/06/2014,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
41,31/03/2014,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
42,31/12/2013,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
43,30/09/2013,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
44,30/06/2013,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
45,31/03/2013,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
46,31/12/2012,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
47,30/09/2012,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
48,30/06/2012,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
49,31/03/2012,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
50,31/12/2011,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
51,30/09/2011,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
52,30/06/2011,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
53,31/03/2011,"R$ 1,58 M","R$ 2,32 M","- R$ 402,00 mil","R$ 3,50 M",267
