,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"9,69%","10,01%","14,69%","15,17%","21,67%","11,34%","25,81%","14,00%","15,13%","18,66%","0,81","1,80","0,80","1,72"
1,30/06/2024,"9,96%","10,29%","15,09%","15,60%","22,63%","11,80%","25,16%","14,15%","15,09%","18,61%","0,83","1,90","0,90","2,13"
2,31/03/2024,"9,39%","9,70%","14,23%","14,70%","22,84%","11,02%","24,66%","13,88%","14,62%","18,09%","0,79","1,83","0,83","1,72"
3,31/12/2023,"10,30%","10,67%","15,60%","16,16%","24,93%","11,73%","26,03%","14,43%","15,80%","19,09%","0,81","1,83","0,83","1,69"
4,30/09/2023,"12,28%","12,73%","18,60%","19,29%","29,71%","13,39%","27,03%","15,32%","17,56%","20,61%","0,87","1,91","0,91","1,64"
5,30/06/2023,"14,70%","15,26%","22,28%","23,12%","32,53%","14,11%","28,44%","14,95%","19,28%","22,17%","0,94","1,92","0,92","1,39"
6,31/03/2023,"15,23%","15,85%","23,08%","24,01%","32,73%","14,19%","27,66%","14,36%","19,05%","21,85%","0,99","2,07","1,07","1,56"
7,31/12/2022,"13,63%","14,18%","20,65%","21,48%","29,72%","12,38%","25,96%","12,90%","18,11%","20,91%","0,96","2,13","1,13","1,75"
8,30/09/2022,"13,99%","14,62%","21,20%","22,15%","29,60%","11,77%","25,25%","12,53%","17,48%","20,57%","0,94","2,22","1,22","1,94"
9,30/06/2022,"12,23%","12,83%","18,54%","19,43%","27,59%","11,64%","22,89%","11,85%","15,16%","18,26%","0,98","2,31","1,31","2,34"
10,31/03/2022,"10,94%","11,48%","16,58%","17,39%","26,33%","10,59%","22,21%","11,45%","14,47%","17,55%","0,93","2,31","1,31","2,43"
11,31/12/2021,"11,87%","12,56%","17,98%","19,04%","25,96%","10,81%","22,24%","11,30%","14,10%","17,15%","0,96","2,40","1,40","2,93"
12,30/09/2021,"10,95%","11,63%","16,58%","17,63%","29,40%","11,92%","20,73%","12,50%","13,95%","16,73%","0,95","2,51","1,51","2,73"
13,30/06/2021,"9,50%","10,17%","14,39%","15,40%","26,92%","11,22%","21,20%","12,32%","13,54%","16,60%","0,91","2,37","1,37","2,74"
14,31/03/2021,"8,01%","8,59%","12,13%","13,02%","23,86%","9,66%","22,37%","12,95%","14,02%","17,69%","0,75","2,49","1,49","3,36"
15,31/12/2020,"7,84%","8,47%","11,87%","12,84%","22,87%","10,15%","22,97%","13,49%","13,67%","17,75%","0,75","2,40","1,40","2,79"
16,30/09/2020,"4,99%","5,41%","7,56%","8,19%","13,53%","5,58%","23,57%","8,47%","9,70%","14,15%","0,66","2,47","1,47","4,31"
17,30/06/2020,"4,81%","5,23%","7,28%","7,93%","13,95%","5,71%","22,75%","8,50%","9,22%","13,66%","0,67","2,40","1,40","4,65"
18,31/03/2020,"5,85%","6,38%","8,86%","9,67%","16,86%","7,11%","22,22%","8,91%","9,32%","13,27%","0,80","2,47","1,47","4,52"
19,31/12/2019,"5,82%","6,24%","8,81%","9,45%","17,97%","7,52%","21,77%","9,16%","9,09%","12,98%","0,82","2,25","1,25","3,63"
20,30/09/2019,"5,91%","6,29%","8,95%","9,53%","17,85%","7,22%","22,16%","9,03%","9,23%","12,96%","0,80","2,43","1,43","3,90"
21,30/06/2019,"6,42%","6,89%","9,73%","10,44%","17,04%","7,35%","23,20%","8,49%","9,28%","12,95%","0,87","2,44","1,44","3,95"
22,31/03/2019,"6,47%","7,00%","9,81%","10,61%","15,33%","6,81%","23,54%","7,83%","9,24%","12,90%","0,87","2,37","1,37","3,65"
23,31/12/2018,"6,58%","7,16%","9,97%","10,85%","14,41%","6,52%","23,78%","7,42%","9,30%","12,89%","0,88","2,39","1,39","3,93"
24,30/09/2018,"6,79%","7,43%","10,29%","11,26%","12,61%","5,82%","23,77%","6,93%","9,70%","13,47%","0,84","2,47","1,47","4,11"
25,30/06/2018,"5,96%","6,39%","9,03%","9,69%","10,69%","5,00%","23,41%","6,26%","9,51%","13,57%","0,80","2,32","1,32","3,67"
26,31/03/2018,"5,93%","6,34%","8,98%","9,60%","9,99%","4,96%","23,67%","6,16%","9,32%","13,68%","0,81","2,25","1,25","3,42"
27,31/12/2017,"4,80%","5,13%","7,27%","7,77%","8,78%","4,28%","23,14%","5,84%","8,48%","13,29%","0,73","2,21","1,21","3,56"
28,30/09/2017,"3,94%","4,25%","5,96%","6,44%","7,79%","3,67%","22,51%","5,58%","7,62%","12,88%","0,66","2,17","1,17","3,35"
29,30/06/2017,"2,95%","3,18%","4,47%","4,82%","6,33%","2,93%","21,65%","4,75%","6,16%","11,84%","0,62","2,14","1,14","4,48"
30,31/03/2017,"2,98%","3,21%","4,51%","4,86%","6,64%","3,01%","22,49%","5,09%","6,51%","12,49%","0,59","2,01","1,01","3,67"
31,31/12/2016,"2,87%","3,08%","4,35%","4,66%","7,00%","3,05%","23,15%","5,29%","6,65%","12,74%","0,58","2,05","1,05","3,96"
32,30/09/2016,"3,46%","3,71%","5,25%","5,63%","7,87%","3,21%","24,44%","5,84%","7,81%","13,87%","0,55","2,12","1,12","3,64"
33,30/06/2016,"4,73%","5,08%","7,17%","7,69%","10,34%","4,44%","25,88%","7,02%","10,00%","15,84%","0,63","2,16","1,16","3,23"
34,31/03/2016,"4,81%","5,15%","7,29%","7,81%","10,87%","4,46%","25,72%","7,08%","10,00%","15,78%","0,63","2,20","1,20","3,33"
35,31/12/2015,"5,67%","6,07%","8,59%","9,19%","12,06%","4,75%","27,71%","7,42%","11,65%","17,23%","0,64","2,29","1,29","3,48"
36,30/09/2015,"6,92%","7,43%","10,48%","11,25%","14,89%","5,85%","29,35%","8,39%","12,81%","17,98%","0,70","2,45","1,45","3,07"
37,30/06/2015,"7,13%","7,68%","10,80%","11,63%","14,14%","5,76%","29,71%","7,59%","12,08%","17,06%","0,76","2,33","1,33","3,19"
38,31/03/2015,"7,06%","7,59%","10,70%","11,50%","14,24%","5,46%","29,97%","7,24%","12,00%","16,82%","0,76","2,44","1,44","3,26"
39,31/12/2014,"6,98%","7,48%","10,57%","11,34%","15,07%","5,65%","29,97%","7,37%","11,87%","16,59%","0,77","2,54","1,54","3,47"
40,30/09/2014,"7,52%","8,10%","11,39%","12,27%","14,64%","5,29%","30,47%","6,79%","12,52%","17,00%","0,78","2,55","1,55","3,06"
41,30/06/2014,"8,87%","9,58%","13,44%","14,51%","17,18%","6,36%","31,59%","7,51%","13,57%","17,96%","0,85","2,46","1,46","2,55"
42,31/03/2014,"10,99%","11,80%","16,66%","17,88%","18,76%","7,11%","32,24%","7,57%","15,06%","19,19%","0,94","2,61","1,61","2,49"
43,31/12/2013,"11,12%","11,96%","16,85%","18,12%","19,51%","7,15%","32,01%","7,57%","15,33%","19,40%","0,94","2,67","1,67","2,60"
44,30/09/2013,"11,32%","11,98%","17,15%","18,15%","20,59%","7,51%","30,91%","8,10%","15,82%","20,00%","0,93","2,77","1,77","2,76"
45,30/06/2013,"9,63%","10,19%","14,59%","15,43%","20,26%","6,74%","29,79%","8,12%","15,47%","19,71%","0,83","2,70","1,70","2,67"
46,31/03/2013,"8,81%","9,40%","13,35%","14,24%","17,18%","6,11%","29,17%","7,46%","14,00%","18,46%","0,82","2,64","1,64","2,88"
47,31/12/2012,"7,92%","8,46%","12,00%","12,81%","16,28%","5,53%","28,75%","7,10%","13,13%","17,56%","0,78","2,73","1,73","3,28"
48,30/09/2012,"7,64%","8,18%","11,57%","12,39%","15,64%","5,37%","29,29%","6,67%","11,87%","16,21%","0,80","2,74","1,74","3,55"
49,30/06/2012,"7,98%","8,56%","12,09%","12,97%","13,42%","4,67%","29,09%","5,52%","11,74%","15,86%","0,84","3,01","2,01","4,22"
50,31/03/2012,"9,72%","10,54%","14,73%","15,96%","18,04%","6,59%","28,67%","6,70%","11,99%","15,87%","0,98","2,81","1,81","3,36"
51,31/12/2011,"10,36%","11,23%","15,69%","17,01%","20,06%","7,00%","28,92%","6,98%","12,71%","16,43%","1,00","2,94","1,94","3,29"
52,30/09/2011,"10,73%","11,73%","16,26%","17,78%","18,23%","6,22%","29,02%","6,47%","12,48%","16,19%","0,96","2,91","1,91","3,05"
53,30/06/2011,"11,22%","12,27%","16,99%","18,59%","24,61%","8,66%","29,87%","8,24%","13,00%","16,68%","1,05","2,88","1,88","2,89"
54,31/03/2011,"11,83%","13,06%","17,92%","19,79%","24,23%","8,20%","30,41%","8,13%","13,58%","17,35%","1,01","2,74","1,74","2,34"
55,31/12/2010,"15,80%","15,69%","23,94%","23,77%","37,17%","9,14%","30,87%","8,01%","13,80%","17,82%","1,14","2,87","1,87","2,64"
56,30/09/2010,NA,NA,NA,NA,NA,NA,"29,30%","7,49%","14,54%",NA,NA,"2,93","1,93",NA
57,30/06/2010,NA,NA,NA,NA,NA,NA,"28,64%","7,44%","13,44%",NA,NA,"2,84","1,84",NA
58,31/03/2010,NA,NA,NA,NA,NA,NA,"27,51%","10,48%","12,22%",NA,NA,"2,96","1,96",NA
59,31/12/2009,NA,NA,NA,NA,NA,NA,"25,49%","9,52%","10,17%",NA,NA,"4,07","3,07",NA
60,30/09/2009,"11,54%","11,42%","17,48%","17,30%","5,57%","1,71%","31,26%","2,04%","15,06%",NA,"0,84","3,26","2,26",NA
61,30/06/2009,"15,06%","14,99%","22,82%","22,71%","-5,71%","-1,98%","31,72%","-1,89%","16,17%",NA,"1,05","3,51","2,51",NA
62,31/03/2009,"17,42%","17,56%","26,40%","26,61%","-12,95%","-4,39%","32,18%","-3,59%","16,09%",NA,"1,22","4,36","3,36",NA
63,31/12/2008,"20,35%","20,47%","30,84%","31,02%","-10,58%","-3,72%","32,54%","-2,65%","16,56%",NA,"1,40","4,52","3,52",NA
64,30/09/2008,"16,27%","16,98%","24,65%","25,73%","15,26%","5,43%","28,82%","3,94%","13,54%",NA,"1,38","3,26","2,26",NA
65,30/06/2008,"15,42%","16,07%","23,37%","24,35%","28,59%","10,28%","28,82%","7,41%","13,26%",NA,"1,39","2,88","1,88",NA
66,31/03/2008,"16,18%","16,83%","24,51%","25,50%","27,10%","9,57%","28,88%","6,98%","13,86%",NA,"1,37","2,95","1,95",NA
67,31/12/2007,"15,31%","15,61%","23,20%","23,65%","28,02%","10,22%","29,62%","7,14%","13,77%",NA,"1,43","2,85","1,85",NA
68,30/09/2007,"13,72%","14,21%","20,78%","21,53%","20,15%","7,87%","28,51%","5,65%","12,20%",NA,"1,39","2,81","1,81",NA
69,30/06/2007,"12,48%","12,95%","18,90%","19,62%","15,47%","6,17%","27,73%","4,41%","11,04%",NA,"1,40","2,78","1,78",NA
